"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"19706";"Dörfl";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";31;124;6;23;5704;14;3710;6;1521;3;473;0;0;83;251633;0;0;0;0;0;0;0;0;31;53711;0;0;0;0;0;0;0;0;0;0;11;14290;10;13628;0;0;0;0;0;0;1;662;325338;34;"Ortsmitte";-27900;+342740;155728;481323;275;0;4;4;0;208;166;0;42;0
"19707";"Doppel";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";61;278;18;86;34690;50;16677;22;5249;13;12624;1;140;194;1778659;0;0;0;0;0;0;0;0;13;45376;3;15104;3;15104;0;0;0;0;0;0;35;62373;35;62373;0;0;0;0;0;0;0;0;1936202;34;"Ortsmitte";-37258;+341037;154955;481226;270;4;10;10;0;1303;1090;0;212;0
"19708";"Dornberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";48;263;0;68;22296;37;8324;12;3703;19;10269;0;0;178;909897;0;0;0;0;0;0;0;0;88;512342;4;7192;4;7192;0;0;0;0;0;0;17;31618;17;31618;0;0;0;0;0;0;0;0;1483345;34;"Ortsmitte";-25860;+340920;155907;481224;357;2;6;6;0;582;582;0;0;0
"19709";"Eck";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";46;408;1;72;45525;44;15395;13;9439;15;20691;0;0;273;2508887;7;27084;0;0;0;0;0;0;141;1331642;7;17850;7;17850;0;0;0;0;0;0;58;50279;58;50279;0;0;0;0;0;0;0;0;3981267;34;"Burhof Bildstock";-35598;+329325;155119;480607;518;4;2;2;0;363;358;0;5;0
"19710";"Eichgraben";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31905";"Eichgraben";2646;3349;3349;4459;2902323;2028;259759;49;7627;2382;2634937;0;0;285;1745122;10;38901;9;19925;0;0;0;0;651;3267732;12;49494;10;48174;2;1320;0;0;0;0;346;879101;332;722420;2;131283;0;0;0;0;12;25398;8882673;34;"Ottenheim Stangensignal";-26116;+337616;155856;481037;348;7;106;106;0;23955;7262;0;16632;1763
"19711";"Emmersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";75;185;19;88;35840;49;7278;3;946;36;27616;0;0;102;435914;0;0;0;0;0;0;0;0;19;130004;2;36979;2;36979;0;0;0;0;0;0;16;16796;15;16633;0;0;0;0;0;0;1;163;655533;34;"Ortsmitte";-30850;+341315;155506;481236;218;1;5;5;0;458;352;0;106;0
"19712";"Erla";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";59;240;1;17;25500;0;0;0;0;9;16607;8;8893;149;633353;0;0;0;0;0;0;0;0;59;654619;5;4356;5;4356;0;0;0;0;0;0;11;23624;11;23624;0;0;0;0;0;0;0;0;1341452;34;"Ortsmitte";-27380;+341580;155754;481245;302;1;6;6;0;73;65;0;8;0
"19713";"Geigelberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";25;157;1;23;13727;0;0;0;0;11;7711;12;6016;105;669216;0;0;0;0;0;0;0;0;17;162293;3;7476;3;7476;0;0;0;0;0;0;9;24889;9;24889;0;0;0;0;0;0;0;0;877601;34;"Geigelberg Nr. 7";-25516;+342048;155924;481301;230;1;7;7;0;170;165;0;5;0
"19714";"Gern";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";79;284;11;99;35994;62;8823;11;2360;26;24811;0;0;163;849211;0;0;0;0;0;0;0;0;106;1351729;8;10190;8;10190;0;0;0;0;0;0;38;32295;37;30999;0;0;0;0;0;0;1;1296;2279419;34;"Geru Nr. 3";-37065;+327527;155009;480508;562;1;1;1;0;581;517;0;64;0
"19715";"Getzwiesen";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31921";"Maria-Anzbach";92;455;15;147;103008;78;18681;19;10043;50;74284;0;0;308;1705006;2;2337;2;2337;0;0;0;0;106;620951;5;6703;3;6096;2;607;0;0;0;0;50;48763;49;48041;0;0;0;0;0;0;1;722;2486768;34;"Ortsmitte";-28850;+337200;155643;481023;440;3;9;9;0;645;562;0;83;0
"19716";"Gföhl";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";25;119;0;27;4555;21;4045;6;510;0;0;0;0;71;378191;0;0;0;0;0;0;0;0;69;925808;1;1390;1;1390;0;0;0;0;0;0;41;18822;41;18822;0;0;0;0;0;0;0;0;1328766;34;"Gföhl Kreuz/Marterl";-36860;+326500;155019;480435;578;1;2;2;0;45;45;0;0;0
"19718";"Grabensee";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";144;475;32;115;78892;28;11580;0;0;26;33071;61;34241;247;2732978;1;3399;1;3399;0;0;0;0;79;275679;11;62606;11;62606;0;0;0;0;0;0;52;120271;52;120271;0;0;0;0;0;0;0;0;3273825;34;"Kapelle Grabensee";-29542;+343979;155608;481402;222;8;30;30;0;2835;2629;0;204;0
"19719";"Großgraben";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";134;448;112;109;53209;34;8738;0;0;37;23078;38;21393;256;2690768;0;0;0;0;0;0;0;0;47;517756;10;12578;10;12578;0;0;0;0;0;0;74;135214;74;135214;0;0;0;0;0;0;0;0;3409525;34;"Kapelle Großgraben";-32437;+344554;155348;481421;248;9;24;24;0;1655;1010;0;632;0
"19720";"Großraßberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31921";"Maria-Anzbach";285;1171;25;391;221141;164;39560;39;17695;184;162350;4;1536;591;2922404;30;107650;4;11990;0;0;0;0;424;1833186;11;10826;3;4874;8;5952;0;0;0;0;116;117435;112;111745;0;0;1;751;0;0;3;4939;5212642;34;"Ortschaft";-28880;+339363;155641;481133;300;8;16;16;0;1476;1361;0;115;0
"19721";"Großweinberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";473;838;106;996;520203;461;52491;12;2091;520;465365;3;256;116;430914;0;0;0;0;0;0;0;0;39;59212;4;22693;4;22693;0;0;0;0;0;0;63;84040;62;83750;0;0;0;0;0;0;1;290;1117062;34;"Ortschaft";-30698;+340411;155513;481207;250;2;35;35;0;2062;1545;0;517;0
"19724";"Haag";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";440;862;78;786;361576;376;57815;24;2907;379;300252;7;602;188;373410;13;39016;13;39016;0;0;0;0;112;263174;7;12417;7;12417;0;0;0;0;0;0;78;89221;75;79197;0;0;0;0;0;0;3;10024;1138814;34;"Ortschaft";-31994;+339057;155411;481123;250;2;25;25;0;1765;1308;0;457;0
"19725";"Habersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";27;93;4;21;9378;3;476;0;0;3;2405;15;6497;55;672300;0;0;0;0;0;0;0;0;1;5663;3;9954;3;9954;0;0;0;0;0;0;16;39759;16;39759;0;0;0;0;0;0;0;0;737054;34;"Ortschaft";-30603;+343955;155517;481401;230;1;8;8;0;576;494;0;81;0
"19726";"Hagenau";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";39;190;8;34;18829;8;993;0;0;15;12234;11;5602;127;556668;0;0;0;0;0;0;0;0;17;18091;7;8710;6;8620;1;90;0;0;0;0;13;24420;13;24420;0;0;0;0;0;0;0;0;626718;34;"Ortschaft";-25905;+342536;155905;481316;260;1;8;8;0;534;380;0;154;0
"19727";"Inprugg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";162;559;21;306;117722;184;43041;19;7837;103;66844;0;0;284;2535667;1;6932;1;6932;0;0;0;0;14;95522;18;47985;18;47985;0;0;0;0;0;0;82;149030;70;140439;0;0;0;0;0;0;12;8591;2952858;34;"Kapelle";-31217;+341961;155448;481257;218;3;27;27;0;1987;1841;0;146;0
"19728";"Johannesberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";48;174;9;50;22099;24;7000;8;2178;18;12921;0;0;102;588517;0;0;0;0;0;0;0;0;33;67320;1;193;0;0;1;193;0;0;0;0;22;42913;17;37016;0;0;0;0;0;0;5;5897;721042;34;"Kirche";-27909;+342293;155728;481308;334;2;7;7;0;429;315;0;114;0
"19729";"Kerschenberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";17;62;9;15;11326;3;737;0;0;5;2827;7;7762;30;406382;0;0;0;0;0;0;0;0;8;68369;4;1808;4;1808;0;0;0;0;0;0;10;14949;9;13569;0;0;0;0;0;0;1;1380;502834;34;"Griesmühle";-30926;+343444;155501;481345;226;2;5;5;0;399;326;0;73;0
"19730";"Kirchstetten";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";422;832;137;732;398996;296;63410;137;23495;299;312091;0;0;345;2291212;0;0;0;0;0;0;0;0;53;1118237;7;16333;6;15697;1;636;0;0;0;0;108;265138;103;212428;2;47216;0;0;0;0;3;5494;4089916;34;"Pfarrkirche";-38311;+338322;154905;481058;266;9;29;29;0;4831;4129;0;702;0
"19731";"Klamm";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";165;760;11;283;92626;164;22300;23;4059;94;66002;2;265;358;1027397;1;570;1;570;0;0;0;0;328;3115444;13;33495;12;33130;1;365;0;0;0;0;100;132144;100;132144;0;0;0;0;0;0;0;0;4401676;34;"Türkenstein";-34957;+326407;155151;480432;484;7;9;9;0;1837;1474;0;363;0
"19732";"Kleingraben";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";9;39;1;6;1161;5;753;1;408;0;0;0;0;31;112114;0;0;0;0;0;0;0;0;6;12042;4;1790;1;885;3;905;0;0;0;0;3;4330;3;4330;0;0;0;0;0;0;0;0;131437;34;"Ortschaft";-27762;+341830;155735;481253;290;0;1;1;0;17;10;0;7;0
"19733";"Laaben";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";270;969;25;426;243567;208;41237;34;19042;184;183288;0;0;456;2862125;3;8119;3;8119;0;0;0;0;244;1806513;15;43511;13;42985;2;526;0;0;0;0;93;151199;88;146268;0;0;0;0;1;4041;4;890;5115034;34;"Ortsmitte";-33514;+330224;155300;480636;347;3;7;7;0;2679;2395;0;284;0
"19734";"Maria Anzbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31921";"Maria-Anzbach";1019;1882;350;1911;1009273;869;124889;81;17474;961;866910;0;0;399;2185616;7;20896;7;20896;0;0;0;0;293;2613421;11;33544;10;33120;1;424;0;0;0;0;174;394189;168;273070;1;112477;0;0;0;0;5;8642;6256939;34;"Pfarrkirche";-29821;+339176;155556;481127;244;4;74;74;0;5716;2260;0;3456;0
"19735";"Markersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";209;745;62;250;93827;143;29674;19;4816;88;59337;0;0;383;2649133;0;0;0;0;0;0;0;0;168;776836;6;44450;6;44450;0;0;0;0;0;0;78;166412;62;120691;0;0;0;0;0;0;16;45721;3730658;34;"Ortsmitte";-30082;+342617;155542;481318;230;6;35;35;0;1563;1217;0;346;0
"19737";"Neulengbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";471;680;34;868;471959;417;112115;49;9973;400;348713;2;1158;139;349049;8;77567;8;77567;0;0;0;0;5;16223;3;50427;3;50427;0;0;0;0;0;0;103;182646;95;114733;1;44311;0;0;0;0;7;23602;1147871;34;"Ortsmitte";-31506;+340129;155434;481157;260;6;28;28;0;3048;2793;0;255;0
"19738";"Neustift-Innermanzing";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31927";"Neustift-Innermanzing";777;2478;84;1257;676893;601;123368;80;27300;574;525718;2;507;1213;6495628;11;21665;11;21665;0;0;0;0;741;7082456;36;100305;21;91868;15;8437;0;0;0;0;250;536594;231;515770;0;0;0;0;2;625;17;20199;14913541;34;"Pfarrkirche";-31332;+332671;155444;480756;298;7;21;21;0;6452;5846;0;606;0
"19740";"Oberwolfsbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";65;164;22;60;24284;35;8627;10;1748;15;13909;0;0;96;605298;0;0;0;0;0;0;0;0;22;197412;0;0;0;0;0;0;0;0;0;0;16;28943;16;28943;0;0;0;0;0;0;0;0;855937;34;"Ortschaft";-36924;+341900;155011;481254;310;1;4;4;0;1109;930;0;179;0
"19741";"Ollersbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";318;640;59;441;228994;242;50670;48;10814;150;167002;1;508;302;1985584;0;0;0;0;0;0;0;0;33;398261;14;18911;14;18911;0;0;0;0;0;0;61;173679;59;112699;1;57113;0;0;0;0;1;3867;2805429;34;"Ortsmitte";-36232;+338806;155046;481114;260;3;29;29;0;3297;2982;0;315;0
"19742";"Paisling";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";42;173;8;29;16080;4;3686;0;0;7;3103;18;9291;114;1087180;0;0;0;0;0;0;0;0;0;0;3;3628;2;3508;1;120;0;0;0;0;31;52776;29;46976;0;0;0;0;0;0;2;5800;1159664;34;"Ortsmitte";-27860;+343773;155730;481356;220;0;13;13;0;619;588;0;31;0
"19743";"Paltram";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";87;223;23;89;58454;42;16201;16;5955;31;36298;0;0;130;1565025;0;0;0;0;0;0;0;0;17;109949;4;17445;4;17445;0;0;0;0;0;0;33;65533;32;64044;0;0;0;0;0;0;1;1489;1816406;34;"Ortsmitte";-37790;+340408;154930;481205;250;4;7;7;0;1162;1061;0;100;0
"19744";"Pettenau";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";23;48;6;0;0;0;0;0;0;0;0;0;0;36;750667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;25667;12;25667;0;0;0;0;0;0;0;0;776334;34;"Ortschaft";-37103;+339335;155003;481131;255;1;4;4;0;170;142;0;28;0
"19745";"Pyrath";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";55;500;0;72;52533;36;12615;12;10914;24;29004;0;0;323;2420603;0;0;0;0;0;0;0;0;191;1710617;9;9761;7;8992;2;769;0;0;0;0;55;70405;55;70405;0;0;0;0;0;0;0;0;4263919;34;"Sperhof";-36594;+331208;155030;480708;564;4;2;2;0;855;855;0;0;0
"19746";"Raipoltenbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";273;1048;46;410;171150;243;76035;62;20562;105;74553;0;0;628;8188209;0;0;0;0;0;0;0;0;98;1771779;14;76672;12;75186;2;1486;0;0;0;0;140;304454;131;284390;0;0;0;0;0;0;9;20064;10512264;34;"Kapelle";-32978;+342219;155322;481305;229;22;56;56;0;6758;6153;0;605;0
"19747";"St. Christophen";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";413;1875;21;752;562409;326;87255;92;35625;334;439529;0;0;1000;6506237;0;0;0;0;0;0;0;0;498;6469680;42;79001;40;78153;2;848;0;0;0;0;153;460476;145;452765;0;0;0;0;0;0;8;7711;14077803;34;"Pfarrkirche";-33076;+337488;155319;481032;244;7;14;14;0;4459;4035;0;423;0
"19748";"Senning";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";16;57;2;16;12307;11;3803;4;3699;1;4805;0;0;39;560506;0;0;0;0;0;0;0;0;6;47948;0;0;0;0;0;0;0;0;0;0;7;17925;7;17925;0;0;0;0;0;0;0;0;638686;34;"Ortschaft";-37663;+341721;154935;481248;320;1;7;7;0;408;298;0;110;0
"19749";"Sichelbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";90;241;31;108;54131;60;20831;18;6901;30;26399;0;0;135;1127053;0;0;0;0;0;0;0;0;2;37150;6;29214;6;29214;0;0;0;0;0;0;49;161685;47;117094;1;35709;0;0;0;0;1;8882;1409233;34;"Ortschaft";-39416;+339475;154811;481135;250;3;11;11;0;1477;1273;0;204;0
"19750";"Siegersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";298;938;74;218;86731;57;15157;2;432;57;36152;102;34990;506;1837500;0;0;0;0;0;0;0;0;189;1960976;12;118592;12;118592;0;0;0;0;0;0;75;91911;75;91911;0;0;0;0;0;0;0;0;4095710;34;"Ortsmitte";-29010;+346015;155633;481508;200;7;33;33;0;2141;1631;0;504;0
"19751";"Starzing";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";119;343;27;85;50261;23;3578;0;0;35;32665;27;14018;200;1157781;0;0;0;0;0;0;0;0;36;492480;6;5833;6;5833;0;0;0;0;0;0;39;63375;36;54220;0;0;1;8450;0;0;2;705;1769730;34;"Kapelle";-26908;+342124;155816;481303;267;3;14;14;0;1171;860;0;310;0
"19752";"Stollberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";79;533;5;120;62831;65;14764;12;7061;42;40771;1;235;329;2355384;0;0;0;0;0;0;0;0;197;2553286;22;25079;21;24997;1;82;0;0;0;0;101;107459;100;104973;0;0;1;2486;0;0;0;0;5104039;34;"Förstlstraße";-36861;+328474;155018;480539;520;5;2;2;0;823;804;0;19;0
"19753";"Tausendblum";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";904;1738;60;1349;739485;710;157304;26;7924;613;574257;0;0;866;3948906;1;9845;1;9845;0;0;0;0;98;558905;32;56540;30;55616;2;924;0;0;0;0;142;461932;132;259901;1;151354;0;0;1;1036;8;49641;5775613;34;"Stocket";-33317;+339444;155307;481135;285;13;42;42;0;5706;5398;0;308;0
"19755";"Totzenbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";296;667;113;277;158980;124;35918;53;21556;100;101506;0;0;365;2551024;0;0;0;0;0;0;0;0;140;1693944;3;17895;2;10534;1;7361;0;0;0;0;83;151236;81;142599;0;0;0;0;0;0;2;8637;4573079;34;"Kirche";-38978;+340821;154832;481218;281;10;22;22;0;4340;3524;0;816;0
"19756";"Umsee";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";49;177;1;67;23217;36;13338;15;5114;16;4765;0;0;115;1122072;0;0;0;0;0;0;0;0;1;1672;4;9330;3;9227;1;103;0;0;0;0;25;44878;25;44878;0;0;0;0;0;0;0;0;1201169;34;"Ortsmitte";-34159;+340504;155225;481209;240;3;8;8;0;582;517;0;65;0
"19757";"Unteroberndorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31921";"Maria-Anzbach";320;1030;36;534;254766;264;48642;57;17846;213;188278;0;0;515;2222512;5;23070;0;0;0;0;0;0;266;1543222;12;18874;4;15577;8;3297;0;0;0;0;81;185573;79;114490;1;66261;0;0;0;0;1;4822;4248017;34;"Ortsmitte";-27455;+338476;155751;481105;240;6;22;22;0;2356;2149;0;207;0
"19758";"Unterwolfsbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";107;365;24;96;34243;58;19654;19;4832;19;9757;0;0;208;2011222;0;0;0;0;0;0;0;0;76;1072760;6;18959;6;18959;0;0;0;0;0;0;45;80070;45;80070;0;0;0;0;0;0;0;0;3217254;34;"Kapelle";-35961;+341954;155058;481256;298;3;12;12;0;2687;2535;0;152;0
"19759";"Waasen";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31919";"Kirchstetten";109;339;49;128;64089;65;16965;24;7478;39;39646;0;0;218;1505216;0;0;0;0;0;0;0;0;65;703892;5;5924;4;5876;1;48;0;0;0;0;47;163129;46;162912;0;0;0;0;0;0;1;217;2442250;34;"In der Bonau";-37673;+337888;154936;481044;294;5;16;16;0;2667;2198;0;469;0
"19760";"Wimmersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31902";"Asperhofen";119;332;31;85;55585;18;7419;0;0;30;32685;37;15481;213;1800995;1;1724;1;1724;0;0;0;0;0;0;3;619;2;461;1;158;0;0;0;0;48;76794;46;71937;0;0;0;0;0;0;2;4857;1935717;34;"Ortsmitte";-27444;+344374;155750;481416;270;6;14;14;0;1262;1020;0;242;0
"19762";"Wolfersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31926";"Neulengbach";37;127;3;35;14440;21;9212;9;2979;5;2249;0;0;87;1523403;0;0;0;0;0;0;0;0;0;0;5;10924;5;10924;0;0;0;0;0;0;21;58916;21;58916;0;0;0;0;0;0;0;0;1607683;34;"Ortsmitte";-35166;+340325;155137;481203;240;3;7;7;0;636;616;0;20;0
"19763";"Wöllersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31904";"Brand-Laaben";80;412;6;123;58034;78;14470;14;5963;30;37425;1;176;214;1339469;2;8334;0;0;0;0;0;0;181;5055645;12;27480;7;23127;5;4353;0;0;0;0;77;133862;77;133862;0;0;0;0;0;0;0;0;6622824;34;"Ortschaft";-33884;+328612;155242;480544;386;4;2;2;0;1465;1420;0;45;0
"20001";"Absdorf";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32101";"Absdorf";1106;2719;168;1853;704852;861;182865;168;54551;824;467436;0;0;1085;11969559;16;56998;8;44354;123;175857;0;0;195;2102268;26;103822;15;62709;11;41113;0;0;0;0;300;865966;253;568692;7;136857;12;44427;5;20366;23;95624;15979322;34;"Kirche (TP 48-39)";-26091;+362477;155851;482402;182;15;69;69;0;8237;6843;0;788;4
"20003";"Altenwörth";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32114";"Kirchberg am Wagram";171;426;127;371;186515;149;31092;21;12949;201;142474;0;0;98;1372853;2;21817;2;21817;0;0;0;0;65;1450427;10;1200597;8;1188318;1;8905;1;3374;0;0;76;222522;70;162353;0;0;1;34998;1;5686;4;19485;4454731;34;"Kirche (TP 273-39)";-35014;+360940;155138;482311;185;3;37;37;0;2720;1076;0;1609;0
"20004";"Ameisthal";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32110";"Großweikersdorf";184;732;286;116;60934;44;20540;0;0;37;25699;35;14695;309;2265131;7;6925;2;1754;51;200176;0;0;213;794540;2;625;2;625;0;0;0;0;0;0;80;174572;75;168397;0;0;0;0;0;0;5;6175;3502903;34;"Feuerwehrhaus (EP 10)";-24143;+372387;160024;482923;276;6;28;28;0;2270;405;0;1859;0
"20005";"Baumgarten am Wagram";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32110";"Großweikersdorf";213;951;51;162;106590;18;8413;0;0;56;60799;88;37378;446;2228327;1;2624;1;2624;204;500306;0;0;74;422980;7;37524;7;37524;0;0;0;0;0;0;103;235538;79;150014;1;33098;0;0;1;9391;22;43035;3533889;34;"Kapelle (EP 40)";-27858;+371773;155723;482903;249;3;39;39;0;1865;1430;0;433;0
"20006";"Bierbaum am Kleebigl";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32115";"Königsbrunn am Wagram";286;592;60;194;137487;33;16624;0;0;90;71101;71;49762;364;3617820;0;0;0;0;0;0;0;0;7;47431;0;0;0;0;0;0;0;0;0;0;63;159709;59;143007;0;0;1;14400;2;276;1;2026;3962447;34;"Kirche (TP 256-39)";-29392;+361446;155611;482328;183;3;28;28;0;1835;1550;0;285;0
"20007";"Dörfl";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32114";"Kirchberg am Wagram";145;283;42;204;92409;85;31123;12;3335;107;57951;0;0;133;1311768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;91017;29;52850;1;10657;2;3185;0;0;8;24325;1495194;34;"Platz (EP 11)";-32848;+365711;155322;482545;188;1;13;13;0;830;657;0;169;0
"20008";"Engelmannsbrunn";"Niederösterreich";"Krems an der Donau";"Kirchberg am Wagram";"Tulln";"Tulln";"32114";"Kirchberg am Wagram";567;1774;80;395;167114;37;10273;0;0;125;60135;233;96706;718;5917215;0;0;0;0;590;1447240;0;0;9;26157;7;6446;7;6446;0;0;0;0;0;0;128;347780;125;293237;1;24330;0;0;1;349;1;29864;7911952;34;"Kapelle (TP 298-39)";-33877;+367157;155231;482632;220;12;71;71;0;3152;2710;0;425;0
