"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"13026";"Laaer Klafter";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31629";"Laa an der Thaya";8;28;0;0;0;0;0;0;0;0;0;0;0;25;179756;0;0;0;0;0;0;0;0;1;7690;1;26058;1;26058;0;0;0;0;0;0;1;1210;1;1210;0;0;0;0;0;0;0;0;214714;34;"Laaer Klafter";+1351;+399804;162106;484412;185;0;1;1;0;0;0;0;0;0
"13027";"Loosdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31609";"Fallbach";268;1009;354;470;279491;199;39836;76;35418;193;204014;2;223;522;3831691;2;6109;0;0;11;6563;0;0;126;2063777;13;34252;9;31255;4;2997;0;0;0;0;95;235754;93;226992;0;0;0;0;0;0;2;8762;6457637;34;"Schloßkirche Loosdorf";+8585;+390298;162700;483904;250;7;44;44;0;2561;883;0;1558;0
"13028";"Mitterhof";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31653";"Wildendürnbach";32;114;29;5;23183;3;6904;2;16279;0;0;0;0;64;4225283;0;0;0;0;0;0;0;0;33;268031;17;78032;10;33499;1;18152;6;26381;0;0;29;130315;27;90149;2;40166;0;0;0;0;0;0;4724844;34;"Mitterhof";+8312;+403716;162647;484619;184;5;20;20;0;335;135;0;200;0
"13029";"Neudorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31634";"Neudorf bei Staatz";1189;2513;1560;1520;482882;683;160114;348;110798;481;208569;8;3401;1175;21868334;10;57216;2;25711;10;19753;0;0;193;799723;62;251545;52;227805;9;20367;1;3373;0;0;180;862482;150;634430;1;24314;0;0;0;0;29;203738;24341935;34;"Kirche Neudorf";+11736;+398153;162934;484319;202;22;128;128;0;6460;1528;0;4762;0
"13030";"Kottingneusiedl";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31629";"Laa an der Thaya";509;1298;103;536;188942;245;51895;100;36515;191;100532;0;0;821;5564236;1;3880;1;3880;4;4181;0;0;66;139043;11;45870;9;42917;2;2953;0;0;0;0;105;376975;95;236345;1;126425;0;0;0;0;9;14205;6323127;34;"Kirche Kottingneusiedl";+9632;+395942;162751;484207;201;6;47;47;0;4974;4212;0;706;0
"13032";"Oedenkirchenwald";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31613";"Gnadendorf";3;88;0;10;5576;6;1153;0;0;4;4423;0;0;15;87348;0;0;0;0;0;0;0;0;60;5014868;1;6451;1;6451;0;0;0;0;0;0;8;39003;8;39003;0;0;0;0;0;0;0;0;5153246;34;"Jagdhaus";-2940;+382700;161737;483459;276;1;4;4;0;100;100;0;0;0
"13033";"Patzenthal";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";313;831;426;363;139063;155;29233;35;12493;173;97337;0;0;367;3698414;0;0;0;0;3;2520;0;0;155;1171953;5;22920;5;22920;0;0;0;0;0;0;78;180043;75;179099;0;0;0;0;0;0;3;944;5214913;34;"Kapelle Patzenthal";-4600;+386681;161615;483707;227;3;29;29;0;2316;471;0;1836;0
"13034";"Patzmannsdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";681;2372;1169;1009;320847;466;110885;166;37418;369;170820;8;1724;1321;11125415;0;0;0;0;45;55424;0;0;197;4461316;17;88217;17;88217;0;0;0;0;0;0;197;529767;189;512372;0;0;0;0;0;0;8;17395;16580986;34;"Kirche Patzmannsdorf";-3746;+388516;161657;483807;220;20;74;74;0;6415;2006;0;4283;0
"13035";"Pottenhofen";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31653";"Wildendürnbach";682;1679;478;734;189889;402;80662;112;33611;220;75616;0;0;762;8983602;2;13530;1;13296;102;113940;0;0;337;633767;10;74258;7;63128;3;11130;0;0;0;0;80;325646;76;321979;0;0;0;0;0;0;4;3667;10334632;34;"Kirche Pottenhofen";+15752;+403042;163251;484557;205;8;57;57;0;2595;511;0;2084;0
"13036";"Altprerau";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31653";"Wildendürnbach";38;212;42;43;71823;33;15759;6;41385;4;14679;0;0;114;4812643;1;34513;1;34513;0;0;0;0;41;835506;21;188966;13;145221;6;38212;2;5533;0;0;25;218678;18;155081;3;37113;0;0;0;0;4;26484;6162129;34;"Gutshof Altprerau";+10691;+406641;162844;484753;184;7;18;18;0;321;56;0;264;0
"13037";"Pyhra";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31613";"Gnadendorf";476;2251;42;569;217338;247;43114;61;10861;258;163212;3;151;1455;4453411;0;0;0;0;1;133;0;0;569;2103632;5;34057;1;32627;4;1430;0;0;0;0;200;186652;190;169399;0;0;9;16271;0;0;1;982;6995223;34;"Kapelle Pyhra";+3393;+383402;162246;483521;294;5;72;72;0;1670;1440;0;230;0
"13038";"Röhrabrunn";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31613";"Gnadendorf";315;1208;406;332;104182;154;34729;35;11315;142;57836;1;302;616;4376722;0;0;0;0;0;0;0;0;381;5890597;10;52351;10;52351;0;0;0;0;0;0;102;251459;95;248097;0;0;1;872;0;0;6;2490;10675311;34;"Kapelle Röhrabrunn";+526;+386126;162026;483650;269;14;51;51;0;2319;288;0;1987;0
"13040";"Ruhhof";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31629";"Laa an der Thaya";9;54;10;9;15332;5;5015;4;10317;0;0;0;0;28;1345274;0;0;0;0;0;0;0;0;9;40305;11;71555;10;70925;1;630;0;0;0;0;12;25414;12;25414;0;0;0;0;0;0;0;0;1497880;34;"Ruhhof";+6000;+400800;162454;484445;181;3;12;12;0;167;64;0;99;0
"13041";"Neuruppersdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31653";"Wildendürnbach";941;2402;737;898;274760;459;104067;122;29970;317;140723;0;0;1422;8480440;30;39340;4;6049;220;268042;0;0;101;4072903;7;27778;4;19484;2;6102;1;2192;0;0;207;664533;123;322842;0;0;7;23726;33;125210;44;192755;13827796;34;"Kirche Neuruppersdorf";+13693;+401626;163110;484511;225;5;75;75;0;3834;1007;0;2816;0
"13042";"Oberschoderlee";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";433;1334;634;447;177233;206;44296;75;18443;164;114072;2;422;803;5574217;1;418;1;418;32;62737;0;0;135;610861;20;53120;20;53120;0;0;0;0;0;0;125;320351;116;290255;0;0;0;0;0;0;9;30096;6798937;34;"Kirche Oberschoderlee";+143;+390038;162007;483856;214;11;58;58;0;3367;434;0;2819;0
"13043";"Unterschoderlee";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";249;617;389;305;110190;139;34078;51;11357;111;63009;4;1746;346;4358617;0;0;0;0;0;0;0;0;27;110371;7;48644;7;48644;0;0;0;0;0;0;65;166172;59;149380;0;0;0;0;0;0;6;16792;4793994;34;"Kapelle Unterschoderlee";-625;+390780;161929;483920;206;8;40;40;0;1788;311;0;1465;0
"13044";"Staatz-Kautendorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31649";"Staatz";628;1613;609;907;396754;391;73807;85;19288;428;303209;3;450;814;5433257;0;0;0;0;48;47789;0;0;48;289486;7;39586;5;38403;2;1183;0;0;0;0;146;466758;124;314885;1;26145;1;11964;2;53156;18;60608;6673630;34;"Kirche Staatz";+11776;+393326;162936;484042;238;9;52;52;0;3912;1283;0;2560;0
"13045";"Unterstinkenbrunn";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31652";"Unterstinkenbrunn";639;1516;389;871;319842;422;121578;229;64072;214;132780;6;1412;799;8377735;4;18810;3;18713;28;54315;0;0;24;118625;20;93621;18;91838;2;1783;0;0;0;0;156;442103;137;373495;0;0;0;0;0;0;19;68608;9425051;34;"Kirche Unterstinkenbrunn";+1187;+392023;162058;484000;207;10;59;59;0;4060;2254;0;1653;0
"13046";"Stronegg";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";212;541;69;146;69020;61;12793;26;5269;58;50882;1;76;307;1611964;0;0;0;0;0;0;0;0;149;1441350;1;3830;0;0;1;3830;0;0;0;0;35;102678;33;94612;0;0;1;2079;0;0;1;5987;3228842;34;"Kapelle Stronegg";-1531;+388537;161845;483808;248;4;22;22;0;713;274;0;439;0
"13047";"Stronsdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31650";"Stronsdorf";774;1725;969;1158;463178;549;136425;186;36857;412;288204;11;1692;879;10391608;2;37604;1;37343;1;964;0;0;26;85803;14;76954;13;70278;1;6676;0;0;0;0;196;493029;167;427733;0;0;0;0;2;671;27;64625;11549140;34;"Kirche Stronsdorf";-2429;+390244;161801;483903;212;14;81;81;0;4675;1062;0;3421;0
"13048";"Ungerndorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31629";"Laa an der Thaya";318;774;109;345;132292;154;37712;77;33390;113;61147;1;43;430;5900369;4;23054;2;14921;9;22353;0;0;39;149752;13;82642;11;80356;2;2286;0;0;0;0;100;252025;95;229325;0;0;0;0;0;0;5;22700;6562487;34;"Kirche Ungerndorf";+5740;+393302;162441;484042;191;5;33;33;0;2552;2064;0;488;0
"13049";"Waltersdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31649";"Staatz";276;948;394;497;179385;236;35457;53;7305;206;136455;2;168;473;3678267;0;0;0;0;11;19678;0;0;62;1568779;10;16393;10;16393;0;0;0;0;0;0;92;289361;75;175751;1;90086;0;0;0;0;16;23524;5751863;34;"Kirche Waltersdorf";+13592;+391503;163104;483943;237;6;32;32;0;2014;495;0;1487;0
"13050";"Wenzersdorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31613";"Gnadendorf";142;487;193;161;59639;77;14563;24;7515;60;37561;0;0;291;2369347;0;0;0;0;0;0;0;0;51;171841;11;46842;11;46842;0;0;0;0;0;0;58;112849;54;111297;0;0;0;0;0;0;4;1552;2760518;34;"Kirche Wenzersdorf";+6023;+386094;162454;483648;248;4;31;31;0;1384;183;0;1121;0
"13051";"Wildendürnbach";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31653";"Wildendürnbach";1159;2878;1350;1829;513609;812;193437;444;108430;568;211073;5;669;1380;16391193;17;53902;8;48171;229;273740;0;0;166;580034;14;68470;8;52738;6;15732;0;0;0;0;209;697209;172;572685;0;0;1;11517;5;14972;31;98035;18578157;34;"Kirche Wildendürnbach";+12463;+402054;163010;484525;203;22;93;93;0;5618;1151;0;4465;0
"13052";"Wultendorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31649";"Staatz";465;1683;57;762;263283;375;73572;134;30147;249;159167;4;397;909;6457024;3;22474;3;22474;75;58442;0;0;148;1062926;15;46389;14;43961;1;2428;0;0;0;0;126;352710;108;305737;0;0;0;0;0;0;18;46973;8263248;34;"Kirche Wultendorf";+9706;+391825;162754;483954;234;11;64;64;0;3396;2903;0;469;0
"13053";"Wulzeshofen";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31629";"Laa an der Thaya";588;1174;640;840;322130;384;105982;185;67146;270;148909;1;93;572;9979224;3;20068;3;20068;0;0;0;0;67;238696;10;153587;9;139581;1;14006;0;0;0;0;102;508641;87;375056;1;62150;0;0;0;0;14;71435;11222346;34;"Kirche Wulzeshofen";-2196;+397850;161813;484309;184;16;74;74;0;4044;1263;0;2692;0
"13054";"Zlabern";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31634";"Neudorf bei Staatz";411;1267;43;528;175166;265;54649;119;27093;140;92892;4;532;647;6009710;5;17104;0;0;71;76727;0;0;201;3496579;1;12424;1;12424;0;0;0;0;0;0;88;352844;79;303185;0;0;3;16744;1;9059;5;23856;10140554;34;"Kirche Zlabern";+14626;+397458;163156;484256;259;13;72;72;0;2915;2579;0;319;0
"13055";"Zwentendorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31613";"Gnadendorf";314;1191;413;433;169350;201;53942;62;24854;170;90554;0;0;691;4755051;4;1243;4;1243;8;7315;0;0;174;483649;18;85159;18;85159;0;0;0;0;0;0;146;293649;137;277379;0;0;0;0;2;6163;7;10107;5795416;34;"Kapelle Zwentendorf";+7499;+385738;162606;483637;237;11;60;60;0;3185;534;0;2529;0
"13056";"Zwingendorf";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31616";"Großharras";960;2772;1026;1374;350520;757;139655;145;25267;465;184176;7;1422;1564;18355627;2;7746;0;0;316;331068;0;0;135;820268;44;248220;35;225072;9;23148;0;0;0;0;175;826757;164;602051;1;59809;0;0;6;150785;4;14112;20940206;34;"Kirche Zwingendorf";-7165;+396503;161409;484225;186;23;102;102;0;6661;2609;0;4052;0
"13057";"Ameis";"Niederösterreich";"Gänserndorf";"Laa an der Thaya";"Mistelbach an der Zaya";"Mistelbach";"31649";"Staatz";545;1837;626;720;255895;335;70798;69;12235;304;170802;12;2060;953;5754253;0;0;0;0;149;308275;0;0;180;1181004;9;32551;9;32551;0;0;0;0;0;0;168;442996;147;280730;2;63908;0;0;10;69561;9;28797;7974974;34;"Kirche Ameis";+15043;+392569;163215;484018;235;11;69;69;0;3613;582;0;2958;0
"14001";"Aichbach";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31539";"Sankt Leonhard am Forst";165;858;18;194;70768;131;42601;36;6164;27;22003;0;0;607;5658645;0;0;0;0;0;0;0;0;95;620134;6;64504;6;64504;0;0;0;0;0;0;63;158288;63;158288;0;0;0;0;0;0;0;0;6572339;34;"Ortsmitte Aichbach";-78120;+330123;151703;480619;302;5;19;19;0;2449;1948;0;501;0
"14002";"Arnersdorf";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";28;123;13;8;5644;0;0;0;0;0;0;8;5644;93;1014911;0;0;0;0;0;0;0;0;6;81386;3;10315;3;10315;0;0;0;0;0;0;14;30373;11;27204;0;0;0;0;3;3169;0;0;1142629;34;"Ortsmitte Arnersdorf";-66985;+335519;152558;480918;281;2;5;5;0;276;139;0;112;0
"14003";"Atzing";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";13;104;1;10;7042;2;918;0;0;0;0;8;6124;85;718803;0;0;0;0;0;0;0;0;4;54492;1;2410;1;2410;0;0;0;0;0;0;6;14925;6;14925;0;0;0;0;0;0;0;0;797672;34;"Ortsmitte Atzing";-67107;+335200;152553;480908;286;1;2;2;0;104;100;0;4;0
"14005";"Bischofstetten";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31504";"Bischofstetten";702;2658;513;901;425836;458;148796;91;21261;352;255779;0;0;1594;13360726;5;12413;4;8785;0;0;0;0;383;4534968;29;117835;24;116375;5;1460;0;0;0;0;299;547191;282;453949;5;52246;0;0;1;126;11;40870;18998969;34;"Kirche Bischofstetten";-64159;+332005;152817;480726;296;25;78;78;0;7273;4139;0;3134;0
"14008";"Diendorf";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";21;94;0;19;10213;0;0;0;0;2;248;17;9965;56;1174927;0;0;0;0;0;0;0;0;7;128744;0;0;0;0;0;0;0;0;0;0;13;33236;13;33236;0;0;0;0;0;0;0;0;1347120;34;"Ortsmitte Diendorf";-69307;+336807;152405;480959;284;2;6;6;0;241;240;0;1;0
"14011";"Fischbach";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31551";"Texingtal";37;248;0;28;6573;23;4549;1;25;4;1999;0;0;125;937989;0;0;0;0;0;0;0;0;182;1901253;3;2066;3;2066;0;0;0;0;0;0;30;42868;29;40342;0;0;1;2526;0;0;0;0;2890749;34;"Ortsmitte Fischbach";-72760;+323165;152127;480236;683;2;3;3;0;389;385;0;4;0
"14012";"Furth";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31515";"Kirnberg an der Mank";142;731;94;139;71627;95;41051;19;4732;24;25664;1;180;527;4469171;0;0;0;0;0;0;0;0;126;933821;23;47526;19;44666;4;2860;0;0;0;0;51;117157;48;116303;0;0;0;0;0;0;3;854;5639302;34;"Ortsmitte Furth";-77437;+326019;151739;480406;404;5;7;7;0;2918;1932;0;986;0
"14014";"Grabenegg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31537";"Ruprechtshofen";105;555;0;139;51821;101;30701;20;7391;17;13214;1;515;374;3872145;0;0;0;0;0;0;0;0;47;363455;2;17349;2;17349;0;0;0;0;0;0;52;106587;47;88252;1;11610;4;6725;0;0;0;0;4411357;34;"Kapelle Grabenegg";-82739;+332770;151318;480743;300;4;9;9;0;1720;1720;0;0;0
"14016";"Grimmegg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31539";"Sankt Leonhard am Forst";230;933;2;268;119700;146;49236;36;6882;86;63582;0;0;615;6855060;1;1485;1;1485;0;0;0;0;82;843434;14;17332;12;15942;1;128;1;1262;0;0;74;182260;74;182260;0;0;0;0;0;0;0;0;8019271;34;"Ortschaft Dangelsbach";-76656;+332818;151812;480747;268;5;24;24;0;2218;2209;0;9;0
"14017";"Großaigen";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31521";"Mank";157;905;221;193;81316;118;37169;47;7598;28;36549;0;0;624;5115757;0;0;0;0;0;0;0;0;114;435663;4;49290;4;49290;0;0;0;0;0;0;82;202029;69;174982;2;16893;0;0;2;728;9;9426;5884055;34;"Ortsmitte Großaigen";-72321;+328655;152144;480534;314;10;34;34;0;2573;901;0;1542;0
"14020";"Hainberg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";180;729;254;110;62744;20;9050;0;0;20;21822;70;31872;461;3989839;5;9186;0;0;0;0;0;0;89;655985;2;3261;1;3237;1;24;0;0;0;0;94;159079;76;138836;0;0;0;0;5;7045;13;13198;4880094;34;"Ortsmitte Hainberg";-68608;+333614;152441;480816;300;4;22;22;0;2213;634;0;1572;0
"14021";"Harmersdorf";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";67;264;105;42;19096;12;3672;0;0;6;4889;24;10535;145;1111879;0;0;0;0;0;0;0;0;39;345698;1;7164;1;7164;0;0;0;0;0;0;58;88829;24;44459;0;0;3;13489;24;17325;7;13556;1572666;34;"Ortsmitte Harmersdorf";-69929;+336210;152336;480940;284;0;10;10;0;910;309;0;601;0
"14022";"Hauersdorf";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31514";"Kilb";92;390;184;53;34867;42;30649;8;2908;3;1310;0;0;284;3333001;0;0;0;0;0;0;0;0;32;174724;8;14616;7;13552;0;0;1;1064;0;0;55;98785;55;98785;0;0;0;0;0;0;0;0;3655993;34;"Ortsmitte Hauersdorf";-68586;+331510;152443;480708;295;6;16;16;0;1753;648;0;1105;0
"14023";"Heinrichsberg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31514";"Kilb";174;925;116;161;66933;113;44340;33;6641;15;15952;0;0;641;5443366;0;0;0;0;0;0;0;0;93;467859;0;0;0;0;0;0;0;0;0;0;107;199103;77;158678;4;16099;0;0;25;23019;1;1307;6177261;34;"Ortsmitte Heinrichsberg";-70526;+330350;152310;480630;322;7;35;35;0;2236;1334;0;900;0
"14026";"Hürm";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";251;490;159;161;110479;19;9722;1;677;80;75032;61;25048;270;1540346;3;14609;3;14609;0;0;0;0;11;36569;4;17309;4;17309;0;0;0;0;0;0;62;96487;55;88847;0;0;0;0;1;574;6;7066;1815799;34;"Kirche Hürm";-68459;+335742;152447;480925;300;3;4;4;0;1958;1107;0;823;0
"14027";"Inning";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";227;964;157;396;317920;156;68973;45;9138;188;235281;7;4528;525;6652402;0;0;0;0;0;0;0;0;37;530263;12;43443;12;43443;0;0;0;0;0;0;154;523445;141;491054;4;29877;0;0;0;0;9;2514;8067473;34;"Kirche Inning";-67862;+338211;152514;481045;245;16;67;67;0;4222;2934;0;1240;0
"14028";"Kälberhart";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31521";"Mank";190;1244;40;213;72963;146;48175;43;9597;24;15191;0;0;893;6632907;1;2014;1;2014;0;0;0;0;136;917974;4;26559;4;26559;0;0;0;0;0;0;87;225290;81;210471;3;13557;0;0;0;0;3;1262;7877707;34;"Ortsmitte Kälberhart";-72320;+332770;152142;480747;313;11;30;30;0;2320;1700;0;499;0
"14029";"Kettenreith";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31514";"Kilb";251;1498;10;353;155115;193;44857;57;14793;103;95465;0;0;917;5215087;50;239934;0;0;0;0;0;0;411;5207253;18;43298;18;43298;0;0;0;0;0;0;78;183241;78;183241;0;0;0;0;0;0;0;0;11043928;34;"Ortsmitte Kettenreith";-70900;+327150;152254;480446;350;10;25;25;0;3538;3443;0;95;0
"14030";"Kilb";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31514";"Kilb";706;1879;175;1258;505511;647;132394;53;8147;552;361983;6;2987;954;4512749;3;6616;3;6616;0;0;0;0;48;507805;11;44683;10;43495;1;1188;0;0;0;0;188;262244;169;210366;5;26502;0;0;1;1293;13;24083;5839608;34;"Kirche Kilb";-68760;+329569;152436;480605;300;6;18;18;0;4813;3717;0;1092;0
"14031";"Kirnberg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31515";"Kirnberg an der Mank";295;1128;37;465;201259;245;62576;49;9329;170;129159;1;195;615;5149164;6;25081;3;21491;0;0;0;0;235;1790722;7;28024;6;27849;1;175;0;0;0;0;93;177701;86;163767;0;0;0;0;0;0;7;13934;7371951;34;"Kirche Kirnberg";-75142;+326301;151930;480417;338;6;18;18;0;2941;2734;0;207;0
"14033";"Kronaberg";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";11;43;24;0;0;0;0;0;0;0;0;0;0;31;185572;0;0;0;0;0;0;0;0;7;107653;0;0;0;0;0;0;0;0;0;0;5;6510;5;6510;0;0;0;0;0;0;0;0;299735;34;"Ortschaft Kronaberg";-70900;+336300;152249;480942;380;0;1;1;0;204;49;0;155;0
"14035";"Loitsdorf";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31521";"Mank";81;362;107;29;15337;23;11711;3;1212;3;2414;0;0;234;1449163;0;0;0;0;0;0;0;0;87;403931;6;15511;6;15511;0;0;0;0;0;0;29;56954;29;56954;0;0;0;0;0;0;0;0;1940896;34;"Ortschaft Loitsdorf";-71800;+333400;152207;480808;285;1;16;16;0;1011;349;0;662;0
"14038";"Mank";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31521";"Mank";647;1523;357;1017;518916;451;114956;48;13282;515;388626;3;2052;610;3811007;3;9492;3;9492;0;0;0;0;21;67223;13;54452;11;52874;1;137;1;1441;0;0;159;248920;140;197339;7;28197;0;0;0;0;12;23384;4710010;34;"Kirche Mank";-73806;+330805;152031;480643;295;5;51;51;0;4540;2026;0;2410;0
"14039";"Mayerhöfen";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31515";"Kirnberg an der Mank";74;603;29;175;136315;110;36394;26;3661;37;94108;2;2152;439;4081993;0;0;0;0;0;0;0;0;92;356680;10;11235;8;10689;2;546;0;0;0;0;28;75217;28;75217;0;0;0;0;0;0;0;0;4661440;34;"Kirche Pöllaberg";-76551;+328151;151820;480516;332;3;13;13;0;1163;842;0;318;0
"14040";"Mitterradl";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";48;197;66;43;18206;28;9842;9;1409;6;6955;0;0;122;1408336;0;0;0;0;0;0;0;0;24;189528;1;4495;1;4495;0;0;0;0;0;0;32;56676;19;40807;0;0;0;0;0;0;13;15869;1677241;34;"Ortschaft Mitterradl";-65008;+334774;152735;480855;285;2;13;13;0;429;104;0;322;0
"14041";"Murschratten";"Niederösterreich";"St. Pölten";"Melk";"Melk";"Melk";"31513";"Hürm";28;137;14;25;8159;17;6777;5;1101;2;172;1;109;94;931074;0;0;0;0;0;0;0;0;15;94445;3;4916;3;4916;0;0;0;0;0;0;15;28753;15;28753;0;0;0;0;0;0;0;0;1067347;34;"Ortschaft Murschratten";-71383;+334516;152226;480844;295;1;10;10;0;494;390;0;104;0
