"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_Gebäude";"FL_Gebäude";"ANZ_befestigt";"FL_befestigt";"ANZ_begrünt";"FL_begrünt";"ANZ_BAUFLÄCHEN n.n.u.";"FL_BAUFLÄCHEN n.n.u.";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_Erholungsflächen";"FL_Erholungsflächen";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_fließend";"FL_fließend";"ANZ_stehend";"FL_stehend";"ANZ_Sumpf";"FL_Sumpf";"ANZ_GEWÄSSER n.n.u.";"FL_GEWÄSSER n.n.u.";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Straßenanlagen";"FL_Straßenanlagen";"ANZ_Bahnanlagen";"FL_Bahnanlagen";"ANZ_Abbauflächen";"FL_Abbauflächen";"ANZ_Ödland";"FL_Ödland";"ANZ_SONSTIGE n.n.u.";"FL_SONSTIGE n.n.u.";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"19033";"Schneidbach";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31409";"Ramsau";29;371;3;65;26074;42;12713;20;11765;3;1596;0;0;291;2244248;3;36066;3;36066;0;0;0;0;183;4917260;2;1995;0;0;2;1995;0;0;0;0;139;107739;132;89000;0;0;7;18739;0;0;0;0;7333382;34;"Wohlspiegel";-40128;+317121;154744;475931;613;7;3;3;0;690;581;0;109;0
"19034";"Schwarzenbach";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";159;1064;34;304;131159;186;56584;40;15359;77;59036;1;180;796;7134238;2;2824;2;2824;0;0;0;0;544;5726032;11;75093;11;75093;0;0;0;0;0;0;252;211142;242;184798;7;19466;0;0;0;0;3;6878;13280488;34;"Kirche";-50341;+325403;153928;480356;400;8;15;15;0;1554;1114;0;438;0
"19035";"Steinbachthal";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31405";"Kaumberg";30;211;0;57;31880;28;9762;10;4863;19;17255;0;0;153;2050386;1;212;1;212;0;0;0;0;91;3777641;1;6875;1;6875;0;0;0;0;0;0;64;52524;63;50773;0;0;1;1751;0;0;0;0;5919518;34;"Hirschberg";-31307;+320257;155449;480114;621;4;3;3;0;387;387;0;0;0
"19036";"Steinwandleithen";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";184;662;21;305;157111;140;28680;34;13360;130;114838;1;233;315;1886640;0;0;0;0;0;0;0;0;278;2376689;21;111230;21;111230;0;0;0;0;0;0;111;173011;98;99177;4;57529;2;7839;0;0;7;8466;4704681;34;"Stockerhütte";-52770;+325770;153731;480407;734;3;7;7;0;1591;1419;0;172;0
"19037";"Traisenort";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";48;152;4;89;41165;46;6806;4;524;39;33835;0;0;82;608520;0;0;0;0;0;0;0;0;68;499962;3;727;3;727;0;0;0;0;0;0;22;12056;22;12056;0;0;0;0;0;0;0;0;1162430;34;"Schlagbauer-Siedlung";-51779;+323362;153820;480250;420;0;1;1;0;201;150;0;51;0
"19038";"Obertriesting";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31405";"Kaumberg";83;507;11;95;32364;72;20090;17;6690;6;5584;0;0;281;3537680;3;20211;1;8719;0;0;0;0;328;9301924;12;50096;7;36333;5;13763;0;0;0;0;178;209688;171;202358;2;4995;0;0;0;0;5;2335;13151963;34;"Gerichtsberg";-35231;+321329;155139;480148;582;11;5;5;0;2020;1411;0;609;0
"19039";"Untertriesting";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31405";"Kaumberg";67;351;3;110;49818;63;15552;21;9705;26;24561;0;0;197;2286862;0;0;0;0;0;0;0;0;156;4612693;7;60198;7;60198;0;0;0;0;0;0;91;162052;84;122784;1;36479;2;1374;0;0;4;1415;7171623;34;"St. Hubertus";-30600;+321912;155523;480208;455;6;4;4;0;1122;511;0;131;0
"19040";"St. Veit an der Gölsen";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";308;608;21;651;263429;303;55720;30;7666;318;200043;0;0;126;233347;11;23968;11;23968;0;0;0;0;34;664628;8;60486;6;59631;2;855;0;0;0;0;90;169244;68;87281;4;32873;0;0;0;0;18;49090;1415102;34;"Pfarrkirche";-49528;+323023;154008;480239;368;2;8;8;0;1584;1473;0;111;0
"19041";"Vollberg";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31403";"Hainfeld";75;320;6;109;36948;64;12789;10;4280;35;19879;0;0;203;1582639;2;1126;2;1126;0;0;0;0;121;1437927;5;1986;5;1986;0;0;0;0;0;0;97;114467;91;73412;1;17617;0;0;0;0;5;23438;3175093;34;"Salcher";-40490;+323290;154725;480250;340;3;1;1;0;690;636;0;54;0
"19042";"Außerwiesenbach";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";134;887;9;324;119018;183;35167;56;16277;85;67574;0;0;636;4288469;3;1080;3;1080;0;0;0;0;512;8033208;10;59213;3;58661;7;552;0;0;0;0;181;137396;176;113592;0;0;3;21055;0;0;2;2749;12638384;34;"Hasenmühle";-51897;+320222;153815;480108;414;6;15;15;0;1040;974;0;45;0
"19043";"Innerwiesenbach";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";36;488;2;69;20682;47;8568;11;3833;11;8281;0;0;304;1242796;0;0;0;0;0;0;10;351332;327;13875789;22;79409;21;79273;1;136;0;0;0;0;152;163601;151;162378;0;0;0;0;0;0;1;1223;15733609;34;"Neutaler";-51171;+316955;153852;475923;480;7;6;6;0;235;207;0;28;0
"19044";"Wiesenfeld";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";209;456;72;392;192728;171;32948;18;5403;201;154064;2;313;198;637973;1;767;1;767;0;0;0;0;27;29209;9;53076;8;41991;1;11085;0;0;0;0;57;78549;41;56259;0;0;0;0;0;0;16;22290;992302;34;"Ortsmitte";-51427;+323627;153836;480258;364;1;16;16;0;1682;1131;0;551;0
"19045";"Wobach";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31412";"Sankt Veit an der Gölsen";37;335;4;77;24517;54;10302;16;7378;7;6837;0;0;252;1884962;2;1012;2;1012;0;0;0;0;208;2760978;7;17391;4;15296;3;2095;0;0;0;0;85;63003;81;60993;0;0;4;2010;0;0;0;0;4751863;34;"Lechner";-48567;+321415;154055;480148;420;0;8;8;0;795;740;0;55;0
"19046";"Kleinzell";"Niederösterreich";"St. Pölten";"Lilienfeld";"Lilienfeld";"Lilienfeld";"31406";"Kleinzell";396;2029;12;767;319697;369;67896;30;7351;366;244276;2;174;1192;6194574;11;72197;11;72197;0;0;0;0;769;34920056;41;151058;24;146498;17;4560;0;0;0;0;515;667750;467;620182;0;0;4;13092;0;0;44;34476;42325332;34;"Pfarrkirche";-44507;+315946;154413;475852;480;11;30;30;0;2913;2788;0;125;0
"19101";"Absdorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31940";"Statzendorf";169;273;75;247;135511;125;39708;12;4523;110;91280;0;0;100;891911;0;0;0;0;0;0;0;0;3;11385;3;15195;3;15195;0;0;0;0;0;0;48;111688;34;43296;6;35355;0;0;0;0;8;33037;1165690;34;"Bahnhof Statzendorf";-52006;+352631;153756;481837;280;2;11;11;0;1095;589;0;488;0
"19102";"Adletzberg";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";81;252;163;110;36009;76;19320;19;3516;14;12567;1;606;137;1931513;0;0;0;0;0;0;0;0;45;272509;4;11246;4;11246;0;0;0;0;0;0;32;102660;32;102660;0;0;0;0;0;0;0;0;2353937;34;"Ortsmitte";-38467;+351435;154853;481802;210;5;17;17;0;1157;232;0;898;0
"19103";"Ambach";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31948";"Wölbling";196;512;169;193;56380;98;18222;22;3026;72;35031;1;101;258;956884;0;0;0;0;39;52479;0;0;54;582172;4;7896;3;7637;1;259;0;0;0;0;67;66218;65;64382;0;0;1;1729;0;0;1;107;1722029;34;"Ortsmitte";-55638;+352308;153500;481826;330;1;20;20;0;1266;438;0;810;0
"19104";"St. Andrä an der Traisen";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";416;1095;240;593;255638;301;69841;25;6925;267;178872;0;0;508;2123929;0;0;0;0;82;152975;0;0;60;915737;19;149758;19;149758;0;0;0;0;0;0;112;260453;93;185602;1;3568;4;35359;0;0;14;35924;3858490;34;"Pfarrkirche";-45635;+351305;154305;481756;218;7;28;28;0;2051;824;0;1208;0
"19105";"Angern";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";137;293;111;167;69605;83;13104;7;1557;77;54944;0;0;115;626050;0;0;0;0;9;14350;0;0;37;321382;6;14002;6;14002;0;0;0;0;0;0;32;50948;31;50645;0;0;0;0;0;0;1;303;1096337;34;"Ortsmitte";-45270;+351777;154323;481812;210;2;11;11;0;630;198;0;431;0
"19106";"Anzenberg";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31913";"Inzersdorf-Getzersdorf";71;245;13;62;22054;38;9407;10;3268;14;9379;0;0;190;511487;4;4621;0;0;33;29994;0;0;5;10887;1;456;0;0;1;456;0;0;0;0;14;21227;14;21227;0;0;0;0;0;0;0;0;600726;34;"Ortsmitte";-49283;+353576;154007;481909;300;1;11;11;0;370;257;0;113;0
"19107";"Anzenhof";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31948";"Wölbling";84;152;26;157;85650;67;22802;17;9847;73;53001;0;0;33;488862;0;0;0;0;0;0;0;0;4;31412;3;10246;3;10246;0;0;0;0;0;0;20;32728;19;18107;0;0;1;14621;0;0;0;0;648898;34;"Kapelle";-53463;+352742;153645;481841;280;1;8;8;0;1083;919;0;157;0
"19108";"Diendorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";54;111;90;42;23677;20;11342;8;4304;14;8031;0;0;82;1327958;0;0;0;0;0;0;0;0;0;0;1;12450;1;12450;0;0;0;0;0;0;14;39621;14;39621;0;0;0;0;0;0;0;0;1403706;34;"Ortschaft";-51347;+347482;153830;481551;278;2;7;7;0;452;46;0;402;0
"19109";"Doppel";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";139;427;54;114;38714;70;18076;22;4136;22;16502;0;0;310;1616499;0;0;0;0;0;0;0;0;74;1912278;0;0;0;0;0;0;0;0;0;0;29;62629;29;62629;0;0;0;0;0;0;0;0;3630120;34;"Ortschaft";-57772;+349297;153317;481648;370;3;31;31;0;970;523;0;442;0
"19110";"Ederding";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";143;673;17;146;48027;85;22721;25;7638;35;17588;1;80;519;1635327;0;0;0;0;49;58968;0;0;17;112159;1;2577;0;0;0;0;1;2577;0;0;50;106411;41;62159;1;28334;0;0;3;3274;5;12644;1963469;34;"Kapelle";-49173;+351134;154014;481750;260;1;20;20;0;589;411;0;175;0
"19111";"Einöd";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";283;949;173;354;123796;184;28568;28;7597;142;87631;0;0;338;1254553;0;0;0;0;90;125791;0;0;228;2668765;23;191348;23;191348;0;0;0;0;0;0;77;164316;71;148468;0;0;0;0;1;4753;5;11095;4528569;34;"Ortsmitte";-44863;+352856;154342;481847;220;7;31;31;0;1664;712;0;947;0
"19112";"Eitzendorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";57;131;118;59;35158;26;10642;8;3597;25;20919;0;0;77;931895;0;0;0;0;0;0;0;0;2;11613;1;3563;1;3563;0;0;0;0;0;0;26;56590;26;56590;0;0;0;0;0;0;0;0;1038819;34;"Ortschaft";-54493;+351279;153556;481753;290;1;7;7;0;689;78;0;605;0
"19113";"Etzersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31915";"Kapelln";292;667;346;292;89248;166;40892;49;9609;75;37472;2;1275;356;3812930;0;0;0;0;9;20909;0;0;67;917874;11;61696;10;57654;1;4042;0;0;0;0;82;173922;70;164589;0;0;0;0;0;0;12;9333;5076579;34;"Kapelle";-43024;+347793;154513;481603;225;7;35;35;0;1782;335;0;1410;0
"19114";"Flinsdorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";62;121;103;55;25721;31;11165;6;4040;18;10516;0;0;73;1372729;0;0;0;0;0;0;0;0;0;0;2;5566;2;5566;0;0;0;0;0;0;23;47192;23;47192;0;0;0;0;0;0;0;0;1451208;34;"Ortskern";-52786;+345634;153721;481451;284;2;5;5;0;422;44;0;371;0
"19115";"Franzhausen";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31928";"Nußdorf ob der Traisen";385;873;335;405;157884;212;42947;23;4855;169;110002;1;80;461;1379699;1;3002;0;0;125;177443;0;0;5;3942;40;79282;4;11516;36;67766;0;0;0;0;194;643154;96;227552;0;0;89;344388;0;0;9;71214;2444406;34;"Kirche";-46400;+356819;154226;482055;208;3;32;32;0;2285;599;0;1616;0
"19116";"Frauendorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31943";"Traismauer";243;597;228;216;84207;107;29904;43;9622;66;44681;0;0;291;2631358;0;0;0;0;119;170614;0;0;31;185916;6;89987;3;84588;3;5399;0;0;0;0;66;161497;65;152262;1;9235;0;0;0;0;0;0;3323579;34;"Ortskern";-40819;+357310;154657;482112;190;2;20;20;0;1491;258;0;1226;0
"19117";"Fugging";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";113;417;34;185;73486;98;32381;32;12509;55;28596;0;0;271;2359185;0;0;0;0;28;39152;0;0;1;5327;4;22050;3;21744;1;306;0;0;0;0;52;103915;47;94465;0;0;0;0;0;0;5;9450;2603115;34;"Kirche";-51769;+350400;153808;481725;275;3;26;26;0;1303;1106;0;192;0
"19118";"Gemeinlebarn";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31943";"Traismauer";583;1179;597;712;304555;360;75929;51;12479;301;216147;0;0;501;4847064;1;108;1;108;1;462;0;0;148;892920;5;54380;3;52905;2;1475;0;0;0;0;154;423501;130;286793;2;24028;14;66799;1;3062;7;42819;6522990;34;"Kapelle";-39018;+355726;154825;482021;187;6;75;75;0;3394;713;0;2516;0
"19119";"St. Georgen bei Wagram";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31943";"Traismauer";70;221;84;84;38719;46;14953;13;6589;24;17122;1;55;96;599265;0;0;0;0;0;0;0;0;47;786912;13;324558;12;321681;1;2877;0;0;0;0;32;84884;30;49078;0;0;0;0;0;0;2;35806;1834338;34;"Gutschermühle";-44107;+358229;154417;482141;192;1;24;24;0;920;249;0;659;0
"19120";"Getzersdorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31913";"Inzersdorf-Getzersdorf";362;1025;282;386;154641;214;58239;50;11675;121;84633;1;94;486;2239633;25;53903;3;25134;227;346839;0;0;88;387185;32;147196;4;12149;28;135047;0;0;0;0;144;377718;98;172263;2;21750;35;140995;0;0;9;42710;3707115;34;"Kirche";-47244;+354649;154146;481944;228;3;39;39;0;2456;886;0;1543;0
"19121";"Greiling";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";39;87;58;49;27973;23;14747;5;3515;21;9711;0;0;49;934131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;39510;19;34899;0;0;0;0;0;0;2;4611;1001614;34;"Ortskern";-51581;+348563;153818;481626;279;2;7;7;0;297;39;0;258;0
"19122";"Grunddorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31946";"Weißenkirchen an der Perschling";39;185;99;26;14019;17;7013;4;2085;5;4921;0;0;116;1198877;0;0;0;0;0;0;0;0;32;262044;2;204;2;204;0;0;0;0;0;0;23;63522;23;63522;0;0;0;0;0;0;0;0;1538666;34;"Ortschaft";-38100;+347470;154912;481554;211;2;7;7;0;733;89;0;644;0
"19123";"Grünz";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";74;215;151;119;47272;64;19650;16;4967;39;22655;0;0;106;1097247;0;0;0;0;4;8609;0;0;5;17381;1;14187;1;14187;0;0;0;0;0;0;48;46028;47;44063;0;0;0;0;0;0;1;1965;1230724;34;"Ortskern";-55421;+351265;153511;481752;297;4;9;9;0;963;98;0;824;0
"19124";"Gutenbrunn";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";285;852;36;215;73050;119;27110;20;2721;76;43219;0;0;431;2580397;0;0;0;0;3;6072;0;0;267;6511449;2;3802;2;3802;0;0;0;0;0;0;48;157477;46;155711;0;0;0;0;1;42;1;1724;9332247;34;"Gutenbrunn";-41035;+351174;154649;481753;227;16;26;26;0;1717;1450;0;251;0
"19125";"Hain";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";219;563;382;317;161825;160;59122;36;13846;119;88265;2;592;311;4579854;0;0;0;0;0;0;0;0;14;75816;2;25535;2;25535;0;0;0;0;0;0;111;214851;102;200054;0;0;1;1486;3;9963;5;3348;5057881;34;"Kirche";-50792;+346934;153857;481533;283;6;34;34;0;2080;302;0;1730;0
"19126";"Hameten";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";48;229;89;93;34140;58;19732;12;3520;23;10888;0;0;114;1687385;0;0;0;0;0;0;0;0;36;416842;0;0;0;0;0;0;0;0;0;0;38;100033;33;87098;0;0;0;0;1;1084;4;11851;2238400;34;"Oberhameten";-42281;+351346;154548;481758;232;4;8;8;0;813;293;0;518;0
"19127";"Haselbach";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31946";"Weißenkirchen an der Perschling";34;119;84;50;31140;21;5674;7;2863;22;22603;0;0;62;646524;0;0;0;0;3;13642;0;0;0;0;1;45;1;45;0;0;0;0;0;0;22;31070;22;31070;0;0;0;0;0;0;0;0;722421;34;"Kapelle";-39174;+345730;154821;481457;235;1;7;7;0;564;125;0;439;0
"19128";"Hausheim";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31948";"Wölbling";90;246;70;134;59839;69;22292;17;7749;48;29798;0;0;124;1260501;0;0;0;0;0;0;0;0;1;1281;7;24437;7;24437;0;0;0;0;0;0;43;72961;41;59833;0;0;0;0;1;8578;1;4550;1419019;34;"Kapelle";-54051;+352027;153617;481817;288;1;16;16;0;1584;1153;0;411;0
"19129";"Heinigstetten";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";76;358;62;51;15936;34;8203;13;3789;4;3944;0;0;193;1130097;0;0;0;0;1;351;0;0;133;1183446;0;0;0;0;0;0;0;0;0;0;24;70918;19;47608;0;0;5;23310;0;0;0;0;2400748;34;"Ortschaft";-54962;+348999;153534;481639;400;2;20;20;0;511;74;0;434;0
"19130";"Herzogenburg";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31912";"Herzogenburg";1321;2964;316;2619;767098;1244;224532;188;37878;1180;503533;7;1155;1102;3701297;6;32203;6;32203;136;145164;0;0;31;189777;17;84460;17;84460;0;0;0;0;0;0;281;607194;256;478553;3;54074;0;0;1;73;21;74494;5527193;34;"Stiftskirche";-47162;+349977;154152;481713;228;5;89;89;0;6473;4558;0;1817;0
"19131";"Hilpersdorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31943";"Traismauer";182;407;164;213;70417;126;25971;29;4840;55;39198;3;408;161;1911074;1;420;1;420;36;59177;0;0;46;343960;2;6465;0;0;2;6465;0;0;0;0;43;120237;42;116211;1;4026;0;0;0;0;0;0;2511750;34;"Ortschaft";-39821;+356662;154746;482051;187;2;7;7;0;1341;514;0;806;0
"19132";"Inzersdorf an der Traisen";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31913";"Inzersdorf-Getzersdorf";405;1398;318;406;151844;242;66767;66;14216;98;70861;0;0;739;3046754;19;34843;4;19669;347;511683;0;0;194;445627;8;183214;3;19157;5;164057;0;0;0;0;104;307449;83;203637;1;16038;13;76269;0;0;7;11505;4681414;34;"Kirche";-48559;+353523;154043;481907;260;6;48;48;0;2340;641;0;1638;0
"19133";"Kapelln";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31915";"Kapelln";128;247;81;136;49451;71;21913;26;3908;39;23630;0;0;128;878179;2;12259;2;12259;0;0;0;0;14;56120;4;35527;2;34813;2;714;0;0;0;0;43;82021;32;69846;0;0;0;0;0;0;11;12175;1113557;34;"Kirche";-42860;+346846;154522;481533;228;2;8;8;0;948;564;0;380;0
"19134";"Katzenberg";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31915";"Kapelln";54;191;110;92;32146;54;14122;14;2599;24;15425;0;0;118;1524965;0;0;0;0;2;1968;0;0;23;33853;2;1212;2;1212;0;0;0;0;0;0;30;87060;26;84461;0;0;0;0;0;0;4;2599;1681204;34;"Kapelle";-41691;+347299;154618;481547;217;2;9;9;0;742;152;0;566;0
"19135";"Killing";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31915";"Kapelln";69;273;117;68;20785;47;13255;12;4035;8;1984;1;1511;132;1550957;0;0;0;0;5;11393;0;0;87;420289;5;79314;5;79314;0;0;0;0;0;0;36;77145;28;76397;0;0;0;0;0;0;8;748;2159883;34;"Glockenstuhl";-41410;+347974;154632;481609;222;4;17;17;0;854;179;0;673;0
"19136";"Kuffern";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31940";"Statzendorf";332;1205;332;402;129841;212;42576;64;10622;123;76103;3;540;594;3135641;5;16622;4;13045;152;240384;0;0;260;1384368;2;3950;2;3950;0;0;0;0;0;0;94;166219;87;152465;0;0;5;11305;0;0;2;2449;5077025;34;"Kirche";-50669;+354298;153900;481932;300;10;26;26;0;2523;951;0;1528;0
"19137";"Landersdorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31948";"Wölbling";229;631;94;271;150527;124;24283;30;5391;116;120304;1;549;324;1519907;0;0;0;0;14;25421;0;0;170;7363018;6;6197;0;0;6;6197;0;0;0;0;71;168939;68;165817;0;0;0;0;0;0;3;3122;9234009;34;"Schloß";-56202;+353239;153432;481856;402;7;22;22;0;1788;1074;0;714;0
"19138";"Landhausen";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";38;115;48;86;20689;47;11368;29;4798;10;4523;0;0;70;612726;0;0;0;0;0;0;0;0;3;2781;0;0;0;0;0;0;0;0;0;0;15;28319;14;28091;0;0;0;0;0;0;1;228;664515;34;"Ortschaft";-54010;+350229;153620;481719;370;2;8;8;0;251;8;0;235;0
"19139";"Langmannersdorf";"Niederösterreich";"St. Pölten";"Neulengbach";"St. Pölten";"Sankt Pölten";"31946";"Weißenkirchen an der Perschling";293;955;451;358;151567;198;63728;60;18123;100;69716;0;0;559;5480161;0;0;0;0;50;78633;0;0;84;320197;6;259079;6;259079;0;0;0;0;0;0;85;253435;79;242499;0;0;0;0;1;829;5;10107;6543072;34;"Kapelle";-37938;+348472;154920;481626;209;10;33;33;0;3176;656;0;2494;0
"19140";"Obermerking";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";60;328;18;66;21277;39;9642;10;2144;17;9491;0;0;225;1099374;0;0;0;0;0;0;0;0;55;425939;0;0;0;0;0;0;0;0;0;0;23;30660;23;30660;0;0;0;0;0;0;0;0;1577250;34;"Ortschaft";-54400;+348140;153602;481611;390;3;13;13;0;696;415;0;276;0
"19141";"Untermerking";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31930";"Obritzberg-Rust";65;199;24;61;32896;36;14669;10;12829;15;5398;0;0;135;1670911;0;0;0;0;0;0;0;0;8;187414;0;0;0;0;0;0;0;0;0;0;33;56974;29;47721;0;0;0;0;0;0;4;9253;1948195;34;"Ortschaft";-53200;+347800;153700;481601;325;3;11;11;0;716;547;0;169;0
"19142";"Neusiedl";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31928";"Nußdorf ob der Traisen";127;443;5;91;19193;52;8740;11;2458;28;7995;0;0;201;213732;0;0;0;0;226;454767;0;0;36;355243;0;0;0;0;0;0;0;0;0;0;13;25391;13;25391;0;0;0;0;0;0;0;0;1068326;34;"Spatzenberg";-47509;+357929;154132;482130;301;2;11;11;0;206;182;0;24;0
"19143";"Noppendorf";"Niederösterreich";"St. Pölten";"St. Pölten";"St. Pölten";"Sankt Pölten";"31948";"Wölbling";102;295;65;76;35211;44;18769;11;3130;21;13312;0;0;208;1891787;0;0;0;0;0;0;0;0;1;1503;7;17605;7;17605;0;0;0;0;0;0;39;64374;39;64374;0;0;0;0;0;0;0;0;2010480;34;"Ortschaft";-53400;+351515;153649;481801;280;3;17;17;0;1594;1068;0;497;0
