KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"46101";"Andrichsfurth";"M31";"41201";"Andrichsfurt";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3807688
"46102";"Arling";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4191623
"46103";"Atzing";"M31";"41214";"Mehrnbach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6488585
"46104";"Aurolzmünster";"M31";"41203";"Aurolzmünster";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";571493
"46105";"Brandstätten";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2144505
"46106";"Breitenried";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6567338
"46107";"Brenning";"M31";"41222";"Peterskirchen";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2340986
"46108";"Eberschwang";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";1319559
"46109";"Eitzing";"M31";"41205";"Eitzing";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5949658
"46110";"Emprechting";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3739577
"46111";"Forchtenau";"M31";"41203";"Aurolzmünster";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4771674
"46112";"Frauenhub";"M31";"41201";"Andrichsfurt";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3164852
"46113";"Geiersberg";"M31";"41206";"Geiersberg";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5454619
"46114";"Gitthof";"M31";"41234";"Waldzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6750061
"46115";"Gobrechtsham";"M31";"41218";"Neuhofen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";8734386
"46116";"Gonetsreith";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4255568
"46117";"Grausgrub";"M31";"41227";"St. Marienkirchen am Hausruck";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4002454
"46118";"Großweiffendorf";"M31";"41215";"Mettmach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";14551882
"46119";"Gunzing";"M31";"41213";"Lohnsburg am Kobernaußerwald";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6550517
"46120";"Haberpoint";"M31";"41234";"Waldzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";17702042
"46121";"Hartlberg";"M31";"41234";"Waldzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6276184
"46122";"Hartlhof";"M31";"41223";"Pramet";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6923087
"46123";"Hasenzagl";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";1517908
"46124";"Hohenzell";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4998984
"46125";"Hub";"M31";"41215";"Mettmach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2399287
"46126";"Jederetsberg";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4453703
"46127";"Kirchberg";"M31";"41205";"Eitzing";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2656057
"46128";"Kirchheim im Innkreis";"M31";"41211";"Kirchheim im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";10259917
"46129";"Kirchsteig";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4910521
"46130";"Kleingaisbach";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3086561
"46131";"Kobernaußen";"M31";"41213";"Lohnsburg am Kobernaußerwald";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";22177145
"46132";"Leopoldshofstadt";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";7440404
"46133";"Lohnsburg";"M31";"41213";"Lohnsburg am Kobernaußerwald";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";10863711
"46134";"Mairhof";"M31";"41203";"Aurolzmünster";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5097908
"46135";"Mehrnbach";"M31";"41214";"Mehrnbach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5296248
"46136";"Mettmach";"M31";"41215";"Mettmach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6217650
"46137";"Mitterbreitsach";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";7635009
"46138";"Mühring";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3086435
"46139";"Neuhofen im Innkreis";"M31";"41218";"Neuhofen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6852833
"46140";"Neundling";"M31";"41215";"Mettmach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6389131
"46141";"Oberbrunn";"M31";"41221";"Pattigham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2274711
"46142";"Oberham";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2672323
"46143";"Pattigham";"M31";"41221";"Pattigham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6523677
"46144";"Peterskirchen";"M31";"41222";"Peterskirchen";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5516289
"46145";"Pötting";"M31";"41201";"Andrichsfurt";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5381417
"46146";"Pramet";"M31";"41223";"Pramet";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6982071
"46147";"Rabenberg";"M31";"41232";"Tumeltsham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3169046
"46148";"Renetsham";"M31";"41214";"Mehrnbach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4020371
"46149";"Ried im Innkreis";"M31";"41225";"Ried im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";6778307
"46150";"Riegarding";"M31";"41214";"Mehrnbach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3739806
"46151";"St. Kollmann";"M31";"41229";"Schildorn";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4692403
"46152";"St. Marienkirchen am Hausruck";"M31";"41227";"St. Marienkirchen am Hausruck";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";5087953
"46153";"St. Thomas";"M31";"41221";"Pattigham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2524289
"46154";"Schacha";"M31";"41203";"Aurolzmünster";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3669600
"46155";"Schildorn";"M31";"41229";"Schildorn";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";8585584
"46156";"Stocket";"M31";"41227";"St. Marienkirchen am Hausruck";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";1853451
"46157";"Stöcklgras";"M31";"41232";"Tumeltsham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2312096
"46158";"Stötten";"M31";"41214";"Mehrnbach";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2664573
"46159";"Taiskirchen im Innkreis";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3570977
"46160";"Tumeltsham";"M31";"41232";"Tumeltsham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3632942
"46161";"Untermauer I";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3640949
"46162";"Untermauer II";"M31";"41222";"Peterskirchen";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2394455
"46163";"Untertiefenbach";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3955288
"46164";"Unterwietraun";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";2750738
"46165";"Vocking";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";7178082
"46166";"Voglhaid";"M31";"41234";"Waldzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4595306
"46167";"Waldzell";"M31";"41234";"Waldzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";4921665
"46168";"Wappeltsham";"M31";"41204";"Eberschwang";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";8853487
"46169";"Weierfing";"M31";"41203";"Aurolzmünster";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";1843334
"46170";"Wiesenberg";"M31";"41231";"Taiskirchen im Innkreis";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";3805409
"46171";"Wimm";"M31";"41209";"Hohenzell";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";1707411
"46172";"Wippenham";"M31";"41236";"Wippenham";"412";"Ried im Innkreis";"041";"Braunau Ried Schärding";"461";"Ried im Innkreis";"46";"Ried im Innkreis";"";"";"4";"Oberösterreich";8078741
"47001";"Aigen";"M31";"41303";"Aigen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";17471516
"47002";"Berdetschlag";"M31";"41342";"Ulrichsberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";11124196
"47003";"Hintenberg";"M31";"41342";"Ulrichsberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";18956392
"47004";"Julbach";"M31";"41313";"Julbach";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";13667451
"47005";"Klaffer";"M31";"41315";"Klaffer am Hochficht";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";28020048
"47006";"Kraml";"M31";"41313";"Julbach";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8065446
"47007";"Ödenkirchen";"M31";"41342";"Ulrichsberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7641543
"47008";"Schindlau";"M31";"41342";"Ulrichsberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";15370367
"47009";"Schlägl";"M31";"41339";"Schlägl";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8749457
"47010";"St. Oswald";"M31";"41333";"St. Oswald bei Haslach";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8123377
"47011";"Schwarzenberg";"M31";"41341";"Schwarzenberg am Böhmerwald";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";27290316
"47012";"Ulrichsberg";"M31";"41342";"Ulrichsberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";3822931
"47013";"Unterneudorf";"M31";"41339";"Schlägl";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";19773169
"47101";"Altenhof";"M31";"41327";"Pfarrkirchen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7212941
"47102";"Atzesberg";"M31";"41306";"Atzesberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12720818
"47103";"Hofkirchen";"M31";"41312";"Hofkirchen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";11178780
"47104";"Lembach";"M31";"41318";"Lembach im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7985029
"47105";"Marsbach";"M31";"41312";"Hofkirchen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";11498143
"47106";"Neustift";"M31";"41329";"Neustift im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";10824963
"47107";"Niederkappel";"M31";"41322";"Niederkappel";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12465106
"47108";"Oberkappel";"M31";"41324";"Oberkappel";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12200441
"47109";"Ollerndorf";"M31";"41328";"Putzleinsdorf";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";17196311
"47110";"Pfarrkirchen";"M31";"41327";"Pfarrkirchen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9104000
"47111";"Putzleinsdorf";"M31";"41328";"Putzleinsdorf";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";4935978
"47112";"Rannariedl";"M31";"41329";"Neustift im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9591958
"47113";"Weberschlag";"M31";"41327";"Pfarrkirchen im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";14833962
"47114";"Witzersdorf";"M31";"41322";"Niederkappel";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9971533
"47115";"Hörbich";"M31";"41311";"Hörbich";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";11208346
"47201";"Allersdorf";"M31";"41323";"Niederwaldkirchen";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9988922
"47202";"Altenfelden";"M31";"41304";"Altenfelden";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12538505
"47203";"Auberg";"M31";"41307";"Auberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12514801
"47204";"Drautendorf";"M31";"41323";"Niederwaldkirchen";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9401801
"47205";"Eckerstorf";"M31";"41334";"St. Peter am Wimberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7951724
"47206";"Grub";"M31";"41314";"Kirchberg ob der Donau";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7639578
"47207";"Haselbach";"M31";"41304";"Altenfelden";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8242251
"47208";"Kasten";"M31";"41334";"St. Peter am Wimberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8104618
"47209";"Kirchberg";"M31";"41314";"Kirchberg ob der Donau";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";13690742
"47210";"Kleinzell";"M31";"41316";"Kleinzell im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";16149746
"47211";"Langhalsen";"M31";"41304";"Altenfelden";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";5579904
"47212";"Neufelden";"M31";"41321";"Neufelden";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";2376315
"47213";"Neuhaus";"M31";"41332";"St. Martin im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";10999767
"47214";"Niederwaldkirchen";"M31";"41323";"Niederwaldkirchen";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";8818332
"47215";"Petersberg";"M31";"41331";"St. Johann am Wimberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";10349828
"47216";"Pürnstein";"M31";"41321";"Neufelden";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7429860
"47217";"Ramerstorf";"M31";"41337";"St. Veit im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";3266702
"47218";"St. Johann";"M31";"41331";"St. Johann am Wimberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9416577
"47219";"St. Martin";"M31";"41332";"St. Martin im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";9544389
"47220";"St. Peter";"M31";"41334";"St. Peter am Wimberg";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7294673
"47221";"St. Ulrich";"M31";"41336";"St. Ulrich im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";15363611
"47222";"St. Veit";"M31";"41337";"St. Veit im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12974138
"47223";"Windischberg";"M31";"41332";"St. Martin im Mühlkreis";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";14302700
"47301";"Afiesl";"M31";"41301";"Afiesl";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";13556630
"47302";"Ahorn";"M31";"41302";"Ahorn";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";13025022
"47303";"Arnreit";"M31";"41305";"Arnreit";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";15462957
"47304";"Berg";"M31";"41308";"Berg bei Rohrbach";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";10101489
"47305";"Frindorf";"M31";"41308";"Berg bei Rohrbach";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";7713972
"47306";"Götzendorf";"M31";"41325";"Oepping";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";6767530
"47307";"Haslach";"M31";"41309";"Haslach an der Mühl";"413";"Rohrbach";"052";"Freistadt Rohrbach Urfahr";"473";"Rohrbach";"47";"Rohrbach";"";"";"4";"Oberösterreich";12414693
