KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"14137";"Losau";"M34";"31519";"Leiben";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2997061
"14138";"Lottersberg";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1686418
"14139";"Mampasberg";"M34";"31519";"Leiben";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1391894
"14140";"Mannersdorf bei Zelking";"M34";"31550";"Zelking-Matzleinsdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6152917
"14141";"Matzleinsdorf";"M34";"31550";"Zelking-Matzleinsdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4593729
"14142";"Mauer";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2979629
"14143";"Melk";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4845496
"14144";"Merkendorf";"M34";"31543";"Schollach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1746762
"14145";"Neubach";"M34";"31520";"Loosdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1449237
"14146";"Neuhofen";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3062084
"14147";"Nölling";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";757173
"14148";"Ohnreith";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";362130
"14149";"Ornding";"M34";"31533";"Pöchlarn";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";5292554
"14150";"Pfaffing";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";742940
"14151";"Pielach";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2000133
"14152";"Pielachberg";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";714421
"14153";"Pöchlarn";"M34";"31533";"Pöchlarn";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6063805
"14154";"Pöverding";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3475621
"14155";"Rampersdorf";"M34";"31533";"Pöchlarn";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";783162
"14156";"Roggendorf";"M34";"31543";"Schollach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3716726
"14157";"Rohr";"M34";"31520";"Loosdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1437602
"14158";"Röhrapoint";"M34";"31533";"Pöchlarn";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1411340
"14159";"Rosenfeld";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1930526
"14160";"Schallaburg";"M34";"31543";"Schollach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";5853799
"14161";"Schollach";"M34";"31543";"Schollach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";5292235
"14162";"Schönbühel an der Donau";"M34";"31542";"Schönbühel-Aggsbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";7078277
"14163";"Schrattenbruck";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2910229
"14164";"Sitzenthal";"M34";"31520";"Loosdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";686754
"14165";"Spielberg";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2892250
"14166";"Steinwand";"M34";"31508";"Erlauf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1010290
"14167";"Thal";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1193161
"14168";"Umbach";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";764308
"14169";"Ursprung";"M34";"31507";"Dunkelsteinerwald";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2945548
"14170";"Weitenegg";"M34";"31519";"Leiben";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1711499
"14171";"Winden";"M34";"31524";"Melk";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2448095
"14172";"Wolfstein";"M34";"31542";"Schönbühel-Aggsbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4797621
"14173";"Wörth";"M34";"31533";"Pöchlarn";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1191119
"14174";"Zelking";"M34";"31550";"Zelking-Matzleinsdorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6703492
"14175";"Fritzelsdorf";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4055713
"14176";"Hart";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1533665
"14177";"Hasling";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1292411
"14178";"Nussendorf";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6004007
"14179";"Unterbierbaum";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1207665
"14180";"Emmersdorf";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2318713
"14181";"Fahnsdorf";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3238762
"14182";"St. Georgen";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4181272
"14183";"Gossam";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";5584974
"14184";"Grimsing";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4313248
"14185";"Hain";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";821089
"14186";"Hofamt";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1045622
"14187";"Mödelsdorf";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2197481
"14188";"Pömling";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2886887
"14189";"Rantenberg";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";761871
"14190";"Reith";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1263678
"14191";"Schallemmersdorf";"M34";"31553";"Emmersdorf an der Donau";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1202932
"14192";"Diedersdorf";"M34";"31517";"Krummnußbaum";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1251432
"14201";"Altenmarkt";"M34";"31552";"Yspertal";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";14386853
"14202";"Artneramt";"M34";"31528";"Nöchling";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";3324083
"14203";"Auratsberg";"M34";"31522";"Marbach an der Donau";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";6004293
"14205";"Dorfstetten";"M34";"31506";"Dorfstetten";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";33113828
"14208";"Fünfling";"M34";"31541";"St. Oswald";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";5171792
"14209";"Gottsdorf";"M34";"31530";"Persenbeug-Gottsdorf";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";4639495
"14210";"Granz";"M34";"31522";"Marbach an der Donau";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";504722
"14211";"Hagsdorf";"M34";"31530";"Persenbeug-Gottsdorf";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";1222428
"14214";"Priel Hofamt";"M34";"31511";"Hofamt Priel";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";34252582
"14215";"Isper";"M34";"31552";"Yspertal";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";3175286
"14216";"Kapelleramt";"M34";"31552";"Yspertal";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";12288633
"14219";"Krumnußbaum";"M34";"31522";"Marbach an der Donau";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";2956652
"14220";"Marbach";"M34";"31522";"Marbach an der Donau";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";1195279
"14221";"Maria Taferl";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";1097665
"14223";"Mitterndorf";"M34";"31528";"Nöchling";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";8191298
"14225";"Nöchling";"M34";"31528";"Nöchling";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";8068692
"14227";"Obererla";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";4304758
"14228";"Oberthalheim";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";1030671
"14230";"Persenbeug";"M34";"31530";"Persenbeug-Gottsdorf";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";2453704
"14232";"Reitern";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";1371855
"14233";"Rottenhof";"M34";"31511";"Hofamt Priel";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";776971
"14234";"St. Oswald";"M34";"31541";"St. Oswald";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";8866375
"14235";"Stiegeramt";"M34";"31541";"St. Oswald";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";18134374
"14237";"Untererla";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";691293
"14238";"Unterthalheim";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";2707193
"14239";"Weins";"M34";"31511";"Hofamt Priel";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";4605240
"14240";"Wimm";"M34";"31523";"Maria Taferl";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";969097
"14241";"Wimberg";"M34";"31552";"Yspertal";"315";"Melk";"025";"Melk";"144";"Ybbs";"19";"St. Pölten";"";"";"3";"Niederösterreich";17822420
"14301";"Afterbach";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1636732
"14302";"Aichau";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1481543
"14303";"Arndorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6189627
"14304";"Aschelberg";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";9772716
"14305";"Bergern bei Pöggstall";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";897108
"14306";"Braunegg";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2016190
"14307";"Bruck am Ostrong";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1938339
"14308";"Dietsam";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1122635
"14309";"Dölla";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1196675
"14310";"Eibetsberg bei Raxendorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1123025
"14311";"Eibetsberg bei Weiten";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1276020
"14312";"Eitenthal";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2525852
"14313";"Feistritz";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1711686
"14314";"Filsendorf";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3056802
"14315";"Gerersdorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1924013
"14316";"Gmaining";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4683832
"14317";"Jasenegg";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1807632
"14318";"Klebing";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";872972
"14319";"Krempersbach";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";304842
"14320";"Krumling";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";972485
"14321";"Laas";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1577956
"14322";"Laimbach";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6175579
"14323";"Landstetten";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1307507
"14324";"Lauffenegg";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";935553
"14325";"Lehsdorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1112824
"14326";"Lohsdorf an der Schwarza";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1378391
"14327";"Loibersdorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3236458
"14328";"Mannersdorf bei Heiligenblut";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2326766
"14329";"Mollendorf";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3803132
"14330";"Moos";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";576867
"14331";"Mörenz";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1764784
"14332";"Muckendorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1543573
"14333";"Mürfelndorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1323447
"14334";"Nasting";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1054336
"14335";"Neudorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1101651
"14336";"Neukirchen";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";643119
"14337";"Neusiedl am Feldstein";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";981509
"14338";"Neusiedl bei Pfaffenhof";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";725949
"14339";"Oberbierbaum";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1584028
"14340";"Oberhohenau";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";762270
"14341";"Oberndorf";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1564119
"14342";"Öd";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";948166
"14343";"Ottenberg";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1137267
"14344";"Payerstetten";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1443240
"14345";"Pfaffenhof";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";704064
"14346";"Pöbring";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1560321
"14347";"Pöggstall";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2705318
"14348";"Pölla";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1190330
"14349";"Pömmerstall";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";973319
"14350";"Prinzelndorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3604694
"14351";"Rafles";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";905467
"14352";"Raxendorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4009540
"14353";"Robans";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";762323
"14354";"Schwarzau";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1530121
"14355";"Seiterndorf";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";4308902
"14356";"Steinbach";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";621790
"14357";"Straßreith";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1351294
"14358";"Streitwiesen";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2326012
"14359";"Tottendorf";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2011670
"14360";"Trennegg";"M34";"31502";"Artstetten-Pöbring";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";585903
"14361";"Troibetsberg";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1813461
"14362";"Unterhohenau";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";609367
"14363";"Wachtberg";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";598586
"14364";"Walkersdorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";696427
"14365";"Weinling";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";6612972
"14366";"Weißpyhra";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";839315
"14367";"Weiten";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2365813
"14368";"Weiterndorf";"M34";"31546";"Weiten";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1317289
"14370";"Würnsdorf";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";3313415
"14371";"Zehentegg";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1873112
"14372";"Zeining";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";7240731
"14373";"Zöbring";"M34";"31534";"Pöggstall";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";2265529
"14374";"Zogelsdorf";"M34";"31535";"Raxendorf";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1072151
"14375";"Bachones";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1235909
"14376";"Edelsreith";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1958443
"14377";"Kehrbach";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";1543549
"14378";"Kollnitz";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";5076075
"14379";"Mayerhofen";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";855088
"14380";"Münichreith";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";13922059
"14381";"Pargatstetten";"M34";"31525";"Münichreith-Laimbach";"315";"Melk";"025";"Melk";"141";"Melk";"19";"St. Pölten";"";"";"3";"Niederösterreich";923836
