"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"60226";372;3;1683;118;4;5;;;1164;1041;36;;;127;39959;10;1763;124;752030;;;27;43836;115;117174;;;;;107;4222324;;;46;59603;1;23534;;;;;;;32;70502;1;2509;1;1611;;;11;18774;;;;;1;2153;;;;;;;;;;;;;;;5355772
"60227";600;;;43;5;2;;;914;798;;;;91;10551;4;761;107;645447;;;209;538814;65;33968;;;2;4024;447;14334796;;;168;272585;2;21114;1;261;;;;;162;89572;;;;;;;4;2154;6;88068;2;1185;;;;;;;;;;;;;;;;;16043300
"60228";384;17;213987;95;9;13;;;2549;1827;329;;;124;62147;11;3256;115;2496998;;;48;261085;55;89208;;;;;196;10912332;;;98;283455;16;93896;1;51;;;;;85;187715;4;30928;2;7704;1;47141;31;88511;;;;;;;1;332;;;;;;;;;;;;;14564759
"60229";1026;98;313390;279;6;17;;;2807;1789;662;;;315;59235;3;229;382;2390191;3;3610;77;120598;259;225872;;;;;351;5847673;;;56;59678;6;26978;2;657;1;17923;;;150;233791;12;107392;3;1199;1;11582;42;66744;5;74607;2;1210;1;2890;;;;;;;;;;;;;;;9252059
"60230";1514;21;23272;453;8;6;;;6172;5070;197;;;551;103072;73;9658;487;2863754;;;163;490841;421;321730;;;;;596;8527565;;;143;157207;15;19617;6;1281;;;;;170;262795;1;493;;;;;19;37916;2;1866;4;12079;;;;;;;;;;;;;;;;;12809874
"60231";669;109;582578;388;12;16;;;3854;2250;732;;;307;67766;16;1672;137;3295318;;;18;127490;312;377357;;;;;189;8051688;;;53;114682;7;87938;5;1194;;;1;4660;94;167442;3;200;;;;;9;21328;;;7;63172;;;1;663;;;;;;;;;;;;;12382570
"60232";1423;266;328857;747;12;16;;;6950;4776;1484;;;701;180885;15;1870;285;1436523;;;33;80237;711;634484;;;;;367;6124212;;;136;146872;13;61258;4;6954;1;922;;;127;275374;9;39855;;;1;5161;41;78872;2;1880;11;39964;2;12186;;;;;;;;;;;;;;;9127509
"60301";615;5;14195;61;13;10;;;1037;759;39;;;101;39657;4;174;398;2902763;;;69;113225;43;25792;;;;;232;4934527;;;61;69040;4;128301;6;37901;4;36662;1;5279;125;110758;10;71832;3;2270;1;11295;39;116371;2;15690;2;23672;;;;;;;;;;;;;;;;;8645209
"60302";1247;26;30046;205;15;7;;;4710;3445;115;;;232;56100;4;703;450;5585023;;;93;321217;204;225562;;;23;1709155;530;8647597;2;106966;82;23733;9;42101;17;8753;;;;;121;190487;3;19810;;;;;58;104756;1;1884;4;23237;;;;;12;1696857;;;;;;;;;;;18763941
"60303";1397;79;345644;435;15;45;;;7569;6549;846;;;709;373465;92;18248;271;1683228;;;62;102979;466;464297;;;;;247;3963460;;;21;14640;16;26818;3;924;;;;;179;283154;8;23674;35;50855;3;65332;114;687810;4;229363;16;96687;2;19902;;;;;;;;;;;;;;;8104836
"60304";677;4;5123;100;9;16;;;1358;1055;28;;;158;23621;23;4765;353;1613507;2;273;23;53952;91;66042;;;17;116699;246;5755808;;;60;73419;1;527;5;750;;;;;105;65491;3;13617;;;;;15;14891;;;1;15;;;3;40491;;;;;;;;;;;;;7843868
"60305";266;3;4538;32;2;5;;;445;413;30;;;48;7578;3;774;124;793816;;;27;99038;23;12346;;;;;146;1770517;;;7;2989;1;2482;;;;;;;51;41180;;;;;1;3061;7;6225;;;;;;;;;;;;;;;;;;;;;2740006
"60306";496;215;240028;320;1;15;;;2419;657;870;;;250;61686;11;2501;102;2691215;;;15;26496;296;285114;;;;;19;104013;;;1;2619;5;38864;7;4102;;;;;99;137877;21;52686;1;1074;;;26;64652;;;14;6111;;;;;;;;;;;;;;;;;3479010
"60307";522;181;204398;315;4;12;;;2190;924;858;;;285;68290;;;97;2365525;;;21;56283;330;293438;;;;;67;813047;;;;;1;30753;2;714;;;;;79;104301;4;1811;;;;;27;72613;11;93825;;;;;;;;;;;;;;;;;;;3900600
"60308";1489;166;184811;644;6;17;;;6884;5903;919;;;778;250634;103;15170;117;758786;;;39;64495;727;543328;;;;;251;5688440;;;40;66885;5;92464;1;909;3;21446;;;168;235187;11;40612;39;11321;6;12588;66;329053;;;25;82662;1;3795;;;;;;;;;;;;;;;8217775
"60309";565;2;2478;79;16;5;;;1227;1066;10;;;108;30231;3;1026;184;2636774;;;73;399080;95;124932;;;42;5364942;353;31194627;13;1092535;88;371449;2;98480;7;8412;;;;;85;145007;;;;;;;3;8186;;;2;2146;;;;;34;5151927;;;;;;;1;10169;;;46629754
"60310";790;;;22;24;;;;524;402;;;;81;8012;;;184;1378881;;;138;416700;37;26671;;;31;869060;534;28050148;;;198;411602;6;54562;2;135;;;1;553;116;101561;1;329;;;;;31;18257;1;860;2;1860;;;1;2701;;;;;;;;;2;1860;;;31341892
"60311";845;58;63261;236;6;10;;;2361;1339;299;;;296;41193;7;963;208;903724;;;94;137090;279;234114;;;5;10691;294;6200403;;;131;112944;12;28767;6;2872;;;;;113;114263;16;62831;;;1;5993;47;43831;17;139342;3;8229;;;1;18;;;;;;;;;;;;;8047268
"60312";847;132;124819;368;5;11;;;2430;1338;610;;;429;64001;5;877;234;1846029;1;4504;24;24406;382;296226;;;;;90;1064368;;;11;7549;3;6987;4;4760;;;;;92;89454;11;19501;1;1497;;;49;104576;;;2;2992;;;;;;;;;;;;;;;;;3537727
"60313";667;5;66049;31;12;10;;;1440;1192;94;;;84;14586;3;267;208;1136208;;;107;158481;29;21459;;;9;489051;471;28737105;;;210;375903;8;69634;7;2570;1;23064;;;140;209767;11;170612;1;1358;;;31;21068;1;1898;;;;;;;;;;;;;;;;;;;31433031
"60314";227;;;16;3;4;;;462;293;;;;28;4685;2;411;102;465565;;;44;54113;16;7871;;;;;131;1546997;;;23;13633;3;5499;;;;;;;54;30558;;;;;;;18;12799;;;1;796;;;;;;;;;;;;;;;;;2142927
"60315";1371;196;219812;535;7;28;;;6495;4798;1399;;;746;166195;161;20862;88;519609;4;14490;62;125657;697;644740;;;;;255;4499130;;;13;31939;8;178575;12;20397;5;33593;;;159;227789;7;47543;16;17368;4;48009;50;79243;4;88026;15;38337;;;;;;;;;;;;;;;;;6801502
"60316";774;35;33099;225;14;9;;;3209;2817;149;;;268;54963;17;2506;226;2495422;1;144;64;587488;237;175505;;;;;244;17045862;;;72;236147;11;111558;4;1493;3;43720;;;120;314825;28;160398;;;1;36988;48;115662;2;7703;1;2487;;;1;2356;;;;;;;;;;;;;21395227
"60317";818;88;227466;289;1;5;;;3224;2287;566;;;337;77163;79;11151;284;1249883;8;68493;7;5956;301;203551;;;;;;;;;;;9;46025;3;3872;3;408;9;49985;104;217395;23;139121;9;6170;1;11844;33;100247;;;6;27127;3;5727;1;125;;;;;;;;;;;;;2224243
"60318";726;8;32625;329;7;4;;;3874;3755;70;;;343;97800;46;6201;126;1444989;;;30;136668;302;248321;;;1;5865;147;4937391;;;70;56684;13;38941;2;305;4;18902;;;96;180650;20;112742;2;1525;4;26497;41;93178;5;63506;7;33248;1;2244;;;4;133106;;;;;;;;;;;7638763
"60319";434;15;360992;57;5;10;;;1647;1136;264;;;67;8638;2;225;108;684142;;;33;59098;62;41464;;;3;596535;257;9455086;;;63;151872;5;16150;3;255;;;;;64;123467;;;;;;;3;1420;;;;;;;1;349;;;;;;;;;;;;;11138701
"60320";564;56;53408;138;5;9;;;1483;907;353;;;159;25948;6;618;243;1256757;;;11;21202;136;96109;;;;;168;2592287;;;19;16482;4;84439;3;12545;1;14066;;;64;79639;;;1;282;;;21;21070;;;7;8769;;;;;;;;;;;;;;;;;4230213
"60321";1566;35;50780;585;7;18;;;5977;4588;167;;;620;125673;36;4891;499;4540110;;;80;147830;569;486853;;;;;293;3252401;;;38;35664;12;147353;7;34560;1;7015;;;164;380580;22;118921;4;2184;3;64021;79;148011;2;5016;12;54179;3;2604;;;;;;;;;;;;;;;9557866
"60322";501;4;2051;66;9;8;;;1214;892;34;;;87;12792;;;137;1201698;9;35204;75;373312;51;35353;;;;;307;15828030;;;93;264331;3;20707;4;1122;;;;;83;102544;3;3985;;;;;7;7528;;;;;;;;;;;;;;;;;;;;;17886606
"60323";371;;;42;7;;;;404;232;;;;85;12642;3;422;132;795222;;;74;365674;46;37997;;;19;2153293;238;9364982;;;80;166487;9;34753;7;15665;;;;;81;73131;1;390;;;;;41;23453;;;2;1387;;;;;20;3060225;;;;;;;;;;;16105723
"60324";701;25;40917;297;10;12;;;5417;4825;189;;;304;64741;29;10538;219;3999544;;;69;464017;212;185825;;;;;244;12925648;;;115;267565;8;32224;9;3978;;;;;131;186940;1;159;;;;;46;83953;;;22;24957;;;;;;;;;;;;;;;;;18250089
"60325";432;2;39527;75;4;1;;;2276;1794;30;;;44;9923;2;318;58;613652;;;34;279684;17;13587;;;;;320;14522320;;;149;279512;16;42244;1;173;4;20510;;;61;180710;15;83366;1;1356;1;9706;9;48040;;;1;1066;;;;;;;;;;;;;;;;;16106167
"60326";1349;263;483251;678;8;27;;;5344;3801;1451;;;788;200759;81;11558;96;687726;1;1196;44;98368;713;481366;;;;;137;2570298;;;37;29053;2;176014;;;2;23547;;;195;220935;15;81749;34;32224;7;82743;83;213069;1;22606;27;67439;;;;;2;2751;;;;;;;;;;;5003401
"60327";460;20;87070;281;3;14;;;2370;2097;236;;;321;163651;160;21971;;;;;;;176;110920;;;;;;;;;;;10;82820;;;10;20235;;;63;114281;9;14755;11;21075;;;13;13175;;;5;31367;;;;;;;;;;;;;;;;;594250
"60328";56;;;10;5;3;;;143;57;;;;17;4657;;;34;522485;;;2;1069;6;4869;;;;;30;3835971;;;15;91121;;;;;;;;;14;20112;;;;;;;14;12833;1;1853;;;;;;;;;;;;;;;;;;;4494970
"60329";694;;;35;21;9;;;263;241;;;;113;11928;7;1146;152;811581;;;47;124800;16;7312;;;82;8437947;423;26082840;;;164;314387;11;89942;2;3021;;;;;111;116537;4;3333;;;;;15;10578;1;43580;;;;;2;7529;22;6237909;;;;;;;;;;;42304370
"60330";836;9;47723;92;13;3;;;2600;2151;77;;;180;39198;4;618;485;2403214;;;54;100943;87;69351;;;40;8076062;218;25369423;;;65;266985;13;128336;16;12360;;;1;1469;146;229692;17;205073;;;1;46660;35;61563;1;1593;1;4809;;;;;14;6808104;;;;;;;;;;;43825453
"60331";936;26;26678;389;3;8;;;3065;2395;193;;;491;110447;57;10500;115;542739;4;2760;23;20154;451;341237;;;;;103;1740886;;;24;21675;7;23399;;;5;25827;;;160;222041;27;168900;34;13140;5;81359;57;84130;;;3;22081;;;;;;;;;;;;;;;;;3431275
"60332";1283;9;6611;206;18;10;;;2443;808;68;;;326;42733;13;1053;358;2485429;4;3574;128;297935;279;213227;;;21;2384544;542;39902730;;;139;501259;36;122749;12;4095;2;24473;;;201;192056;3;4820;2;511;;;67;64701;9;70914;1;1205;;;2;118912;;;;;;;;;;;;;46436920
"60333";484;41;153787;228;6;5;;;2066;1726;212;;;210;75674;3;951;94;928724;;;25;52277;239;189845;;;;;79;2850967;;;27;36480;5;29263;1;356;1;18772;;;56;167633;16;110237;3;1835;4;53636;59;192275;2;33595;1;1000;;;;;;;;;;;;;;;;;4743520
"60334";688;;;29;8;1;;;464;41;;;;81;10401;1;86;240;1124759;;;93;115079;38;18336;;;18;189120;384;15021070;;;133;204783;2;15518;;;;;;;88;47290;;;;;;;14;10875;;;;;;;;;;;;;;;;;;;;;16757317
"60335";1288;38;31570;447;3;4;;;3424;2457;275;;;559;107566;113;12262;382;861555;3;1727;27;18997;483;303719;;;;;85;792221;;;11;7013;12;94884;1;615;2;18354;;;131;195014;25;89053;5;7953;1;34004;49;82316;;;22;56101;2;3857;;;2;2511;;;;;;;;;;;2689722
"60336";158;1;7786;15;3;;;;240;116;103;;;22;2974;2;553;66;1042338;;;11;45041;3;2314;;;17;478809;87;6791866;;;40;123273;3;10656;1;50;;;;;39;31382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8529256
"60337";834;31;129034;277;6;8;;;4209;3754;214;;;239;45629;8;944;168;2103096;;;28;27985;266;220638;;;;;329;6098081;;;182;81587;11;47710;2;540;4;39455;;;90;149229;16;102033;3;2724;2;31592;30;41829;6;116744;6;7978;;;;;;;;;;;;;;;;;9117794
"60338";1219;280;335645;641;12;19;;;7054;5677;1334;;;741;235639;73;5671;83;520244;;;61;92557;651;499645;;;;;78;8176081;;;18;117339;6;127655;1;500;3;23386;;;170;385947;20;82845;42;36122;2;18075;87;245421;4;78225;37;132820;2;44478;;;;;;;;;;;;;;;10822650
"60339";417;5;3844;73;2;7;;;1110;882;21;;;101;15377;3;387;123;1038732;;;11;2661;82;47139;;;;;158;2982494;;;41;36222;9;90721;5;2796;2;18696;;;53;59617;;;;;;;32;31153;;;;;;;;;;;;;;;;;;;;;4325995
"60340";1052;143;679787;440;5;16;;;4526;3263;1220;;;593;204119;22;2931;182;1274520;2;16146;36;75706;488;432012;;;;;45;274542;;;;;23;228535;;;5;32517;;;142;286108;30;101772;2;3940;6;133865;83;315034;2;7469;17;59867;1;7497;;;;;;;;;;;;;;;3456580
"60341";754;26;22654;179;9;7;;;2245;2088;138;;;202;28668;6;241;144;681655;;;46;72419;195;138507;;;9;453099;395;7234158;;;112;134439;6;30841;3;457;1;11545;;;105;105554;5;55566;;;1;5781;11;17906;;;;;;;;;;;;;;;;;;;;;8970836
"60342";406;;;66;4;2;;;1881;1777;;;;62;22665;5;1320;80;1485914;;;7;3565;45;27247;;;;;232;5299377;;;148;89292;7;7010;2;2378;;;;;47;159823;17;88208;;;;;18;45680;;;;;;;;;;;;;;;;;;;;;7232479
"60343";465;11;20127;60;8;3;;;1993;1802;110;;;94;40377;5;471;194;917799;;;38;60649;42;26432;;;6;883786;140;12163221;;;59;185239;12;52662;22;34399;;;;;83;113757;10;115501;;;3;71360;34;97388;;;19;50927;;;;;;;;;;;;;;;;;14813968
"60344";334;5;7772;47;6;10;;;825;556;44;;;59;7729;;;82;596045;;;47;229651;63;55449;;;;;231;3645995;;;29;19480;1;4786;5;430;1;1978;;;71;73744;2;1301;;;;;11;8341;;;;;;;;;;;;;;;;;;;;;4644929
"60345";792;50;124476;185;7;18;;;4866;4504;301;;;189;57344;12;2144;234;1308118;;;52;80658;192;134215;;;;;294;5289893;;;22;30293;14;180793;1;1436;6;36800;;;88;229190;25;75573;3;4648;3;4013;36;110553;;;8;12967;;;;;;;;;;;;;;;;;7558638
"60346";941;147;164295;404;4;13;;;2676;1539;757;;;475;77801;20;6358;239;1143104;;;27;42165;405;305616;;;;;201;2617818;;;15;8477;5;63103;1;112;1;13352;;;112;127740;4;8163;1;209;;;24;22478;;;10;64374;2;2661;;;;;;;;;;;;;;;4503531
"60347";683;;;97;8;3;;;1780;1347;;;;169;26770;7;966;293;1977092;;;103;189679;98;80095;;;9;888089;265;18879511;;;61;266310;11;50539;10;6683;5;5023;;;171;195923;13;69257;6;17294;1;16220;41;54010;;;1;695;;;;;;;;;;;;;;;;;22724156
"60348";747;2;11151;52;5;3;;;945;143;28;;;92;11493;4;176;314;1163227;;;121;119483;61;43227;;;16;78943;405;12362811;;;129;136991;1;22130;6;809;1;4127;;;88;61231;;;;;;;24;19811;;;;;;;;;6;853417;;;;;;;;;;;14877876
"60349";723;20;16604;154;14;5;;;1908;1507;80;;;206;29400;5;1112;205;904989;;;65;121354;139;105668;;;13;1163587;341;20215154;5;949778;129;425492;16;67617;4;1542;;;;;90;167784;1;11444;;;;;80;55211;1;1033;4;3068;;;;;5;1301937;;;;;;;1;8525;;;25526170
"60350";890;23;26417;375;3;8;;;2633;2091;143;;;449;79096;51;6837;99;392167;;;27;22733;424;281467;;;;;132;666543;;;10;3884;2;134699;1;116;2;30887;;;77;153539;21;127494;6;4460;3;39814;25;73447;;;7;23990;10;10186;;;;;;;;;;;;;;;2051359
"60351";860;94;315937;379;5;10;;;2903;1889;707;;;518;186853;10;1263;69;465571;;;21;26665;409;317578;;;;;104;2551103;;;10;34404;8;60295;;;;;;;72;119039;6;43418;;;1;42200;50;211885;;;5;37336;4;5760;5;61555;;;;;;;;;;;;;4164925
"60352";719;55;68342;338;1;8;;;2372;1465;237;;;344;65679;47;10749;202;1027781;;;3;4473;372;289976;;;;;60;423419;;;1;1153;2;58726;;;2;22188;;;69;73378;2;2746;9;7669;;;14;14879;;;7;17840;3;2880;;;;;;;;;;;;;;;2023536
"60353";571;196;1181200;333;11;32;;;3553;2337;1128;;;261;55416;;;132;3816961;;;22;59847;323;338306;;;1;30656;69;2598647;;;9;31687;11;20056;8;7045;;;;;92;132886;3;10281;5;3686;;;25;67292;;;14;484092;;;;;2;583918;;;;;;;;;;;8240776
"60354";234;1;1025;44;8;1;;;424;371;11;;;66;7268;1;36;28;117283;;;29;64793;60;42310;;;4;664330;114;14386053;;;39;182662;5;41650;1;294;;;;;52;48583;4;1918;;;;;1;665;2;10703;;;;;;;;;;;;;;;;;;;15568548
"60355";1214;94;96887;153;18;11;;;1932;1248;454;;;194;23668;1;109;215;763819;;;81;108496;202;186113;;;8;77530;749;24797646;;;170;303032;10;67563;2;2846;1;143;;;135;109596;;;;;;;21;14368;;;2;1290;;;;;;;;;;;;;;;;;26456219
"60356";888;6;3755;103;14;4;;;1313;1179;39;;;151;17403;7;228;305;1671982;;;120;303090;99;73865;;;57;5276131;450;26361087;;;109;259180;7;118290;3;936;;;10;28729;252;248148;8;59521;1;2965;;;21;24924;2;9772;;;;;;;2;102896;;;;;;;;;;;34559147
"60357";521;27;22896;222;4;4;;;2366;2153;156;;;230;47053;11;894;86;851665;;;34;86520;229;179714;;;;;122;2484345;;;50;33944;7;19408;1;1349;1;18422;;;70;103519;15;65772;1;515;1;8611;32;99393;;;3;18459;;;;;;;;;;;;;;;;;4019583
"60358";617;7;24373;57;9;3;;;1536;1026;83;;;94;17861;2;405;263;1728298;;;71;176894;39;31973;;;;;336;7878518;;;38;48430;;;7;1643;;;;;117;152515;;;;;;;16;30992;;;8;18104;;;;;;;;;;;;;;;;;10085633
"60359";518;41;71109;218;5;5;;;2516;2213;216;;;191;76780;6;1321;120;959801;;;13;75911;229;190451;;;;;98;1844905;;;45;32330;10;49233;2;86363;;;;;69;170685;11;122451;1;2769;2;25867;30;100561;2;10761;;;2;4079;;;;;;;;;;;;;;;3754268
"60360";897;19;49163;210;10;13;;;2436;1178;153;;;247;39974;6;459;449;3173688;;;78;85254;223;199936;;;;;344;5817129;;;44;47358;3;2023;5;867;;;;;117;144260;;;;;;;23;28785;;;5;4789;;;;;;;;;;;;;;;;;9544522
"60361";321;3;30712;51;4;1;;;580;326;28;;;88;13110;3;404;75;421035;;;55;135681;56;47811;;;1;82;177;7639568;;;68;139904;1;748;1;380;;;;;40;38473;;;;;;;28;26931;;;5;4115;;;;;;;;;;;;;;;;;8468242
"60362";3447;790;870046;1740;4;43;;;11957;6108;3911;;;2213;399656;161;13571;176;1058549;5;27940;32;47742;1911;1707140;;;;;114;780111;;;19;9636;13;39864;6;5621;4;8679;;;404;404411;42;185909;59;24482;2;20588;111;217094;;;20;53731;2;19373;1;32;;;;;;;;;;;;;5024129
"60363";738;5;15184;86;7;9;;;2078;1649;39;;;123;20754;8;645;290;1478568;;;133;416301;66;66861;;;;;306;5830908;;;67;67721;15;142408;7;2733;1;15325;;;112;215636;5;86705;;;;;41;34957;;;5;5017;;;;;;;;;;;;;;;;;8384539
"60364";1498;138;280799;432;21;34;;;10146;8320;1275;;;558;121019;127;24046;387;2772986;;;85;236863;508;388387;;;50;2868495;302;17175087;19;726303;113;304521;40;75207;6;15985;;;;;213;307033;28;342987;8;21836;5;49047;33;60174;2;3234;10;28048;2;4669;;;38;2216930;;;;;;;;;;;27742857
"60365";1273;155;171880;573;4;18;;;5920;4875;900;;;690;174059;216;30489;53;290485;2;3650;14;33434;585;411524;;;;;90;1248281;;;11;5645;8;69406;;;3;5056;;;173;205702;8;26231;24;44760;3;25198;77;103342;6;79345;15;109939;1;2992;3;2118;;;;;;;;;;;;;2871656
"60366";1461;25;31581;358;19;15;;;6691;5430;197;;;479;73493;42;5908;450;3347160;6;1925;79;273033;321;204449;;;74;6644924;508;26820526;1;349779;218;417181;24;149931;21;29770;;;10;25628;272;539509;16;196077;1;2061;2;168814;52;70072;15;75442;15;27409;2;2590;;;6;172873;;;;;;;;;;;39598554
"60401";3536;117;177859;747;64;40;;;8792;6660;827;;;1027;167724;93;9015;927;5557768;2;11621;348;1356907;880;593106;;;60;8430110;1218;145795539;16;2063641;383;1251318;116;648436;47;21166;33;337164;2;4179;506;790803;40;458168;8;4546;2;3222;151;274798;11;49997;7;20517;4;6639;;;49;3421546;;;;;;;;;;;171277930
"60402";659;16;117286;222;35;37;;;4048;3260;140;;;211;56028;9;1347;270;6216068;;;93;613752;160;189778;;;15;2388870;254;63144343;;;79;705293;92;390326;18;127405;10;146850;10;34723;150;326592;7;58336;;;;;36;70703;10;26192;2;10619;1;339;;;2;45108;;;;;;;;;;;74552672
"60403";1551;89;93486;815;11;22;;;4744;1846;660;;;823;140045;117;8586;125;1077241;;;48;183888;875;471661;;;;;179;3983779;;;5;60822;17;33469;5;24882;2;10831;1;960;159;205330;19;71775;22;25060;;;30;48439;;;22;79083;6;11255;;;;;;;;;;;;;;;6437106
"60404";1565;18;140646;606;32;37;;;6816;5265;136;;;696;120206;39;4329;317;4264219;;;85;278531;588;461080;;;1;6409;381;40027015;;;110;325501;64;205355;12;281181;3;28547;5;33412;212;377060;30;285384;13;13445;22;51478;64;163420;16;77987;18;69396;;;;;1;347684;;;;;;;;;;;47421639
"60405";238;4;3310;55;34;;;;2123;1521;22;;;66;18428;6;352;81;1989875;;;43;511170;42;66555;;;18;2359769;114;88372705;8;2909707;31;573003;35;636955;10;151005;9;247229;2;26922;60;297891;7;209460;;;;;7;11784;2;15481;;;1;1014;;;35;16006257;;;;;;;;;;;114405562
"60501";1276;7;9435;213;19;5;;;2831;2352;72;;;282;45725;19;1425;567;3302607;;;132;302815;191;158851;;;29;6591924;557;36812837;15;4491974;216;356347;13;114126;11;1789;2;84126;;;206;119971;;;1;1033;;;26;24298;7;12216;10;7527;;;;;19;5242552;;;;;;;1;347;;;57672143
"60502";356;7;7191;39;6;9;;;857;673;91;;;82;19134;2;149;145;1610764;;;40;97287;38;31888;;;2;338252;162;7113383;;;54;124191;3;23824;1;362;;;;;51;77469;5;3546;;;;;22;28016;;;1;1418;;;;;;;;;;;;;;;;;9469683
"60503";202;4;34354;20;4;8;;;793;727;33;;;36;9321;;;88;526528;;;38;61293;19;7508;;;;;84;4287372;;;35;71703;2;33612;;;1;2165;;;36;26985;1;33880;;;1;13349;16;16575;1;17848;1;3151;;;;;;;;;;;;;1;767;;;5111290
"60504";508;14;26263;73;7;18;;;1748;1440;85;;;108;23829;;;183;1995154;;;33;92799;50;51458;;;;;260;6753715;;;64;106306;13;48768;7;30963;7;19466;;;127;141205;7;32152;;;2;11748;26;37213;;;16;137911;;;1;132;;;;;;;;;;;;;9482819
"60505";284;3;2302;37;10;;;;776;587;16;;;91;11932;3;285;46;290364;;;64;382933;67;36174;;;32;2462694;115;20614752;;;37;217925;32;85408;3;203;7;44232;;;41;89731;3;50552;2;255;;;4;4225;1;4217;1;1338;;;;;3;18862;;;;;;;;;;;24316082
"60506";400;6;210712;47;11;16;;;1991;1559;119;;;60;11851;;;108;1098070;;;104;255876;25;33058;;;3;180730;238;17809620;;;105;389361;3;31195;5;2909;;;;;86;147172;8;41979;;;;;41;35540;2;3693;;;;;;;;;;;;;;;;;;;20041054
"60507";357;19;30523;76;5;15;;;1330;1108;140;;;121;23027;3;1030;160;1416203;;;12;26916;77;59287;;;5;169465;142;5528663;;;43;123995;9;19260;1;260;;;;;56;62900;11;18877;;;;;14;17138;2;2621;2;5142;;;2;5113;;;;;;;;;;;;;7479897
"60508";463;62;112874;121;5;19;;;1123;514;270;;;154;26071;4;174;231;2183952;;;14;14587;105;66847;;;;;192;7057043;;;26;46693;4;10967;3;183;1;3179;2;1535;145;153865;3;13649;;;1;5966;14;11837;;;2;7319;;;;;;;;;;;;;;;;;9603867
"60509";1469;19;141114;333;22;5;;;5379;4767;212;;;421;65154;21;2884;591;3657269;;;135;301456;324;223105;;;11;3552415;588;31004851;14;3534096;186;405972;14;132086;10;7498;2;70740;;;213;368702;22;128834;1;166;2;14623;34;42774;3;1868;7;10735;2;2099;;;10;1103387;;;;;;;;;;;44630714
"60510";546;6;4533;136;12;3;;;1229;1056;17;;;175;21362;27;2960;121;799548;;;61;323953;204;117419;;;15;4916467;191;19377222;8;2130497;38;177642;16;127158;4;5489;4;24752;2;168595;55;64760;3;13656;;;;;3;7210;2;17327;;;;;;;13;2763983;;;;;;;;;;;31060000
"60511";112;4;57716;21;4;5;;;643;536;88;;;21;6451;3;583;45;526724;;;15;122198;8;9449;;;;;75;2590294;;;32;56564;1;1065;1;260;;;;;33;45504;;;;;;;8;8956;2;7304;;;;;;;;;;;;;;;;;;;3375352
"60512";1678;265;317210;857;6;9;;;5378;3352;1328;;;936;163759;60;6767;209;847371;1;722;3;1468;879;631277;;;;;231;5094537;;;81;87305;3;36893;1;78;2;2195;;;166;249766;2;47118;7;5133;;;40;100919;11;54135;10;16994;5;7662;2;31524;;;;;;;;;;;;;7385623
