"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"24215";1049;90;830837;190;4;35;1;;2957;951;1130;;;91;24249;54;9960;666;3084197;6;10246;147;107739;45;19628;;;;;329;1652512;;;;;6;8768;2;1522;;;;;165;147220;;;;;;;7;7371;22;87362;1;1305;;;;;;;;;;;;;;;;;5162079
"24216";612;3;11506;54;4;6;;;718;514;82;;;46;15582;13;1683;430;1842615;1;4967;21;12023;12;4539;;;;;158;1194598;;;;;9;12597;;;;;;;69;61159;1;168;;;;;10;19627;;;;;;;;;;;;;;;;;;;;;3169558
"24218";105;5;10281;16;1;3;1;;137;76;29;;;9;3310;3;846;53;386175;;;13;6437;1;72;;;;;46;258922;;;;;3;5332;2;592;;;;;16;15905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;677591
"24219";191;;;17;;2;;;26;24;;;;8;2015;4;571;143;387679;;;15;8503;;;;;;;86;184595;;;;;1;180;;;;;;;26;10853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;594396
"24220";442;;;35;2;4;;;146;97;;;;19;5983;10;2905;311;781479;;;52;17383;;;;;;;188;884205;;;;;3;1008;;;;;;;90;27552;;;;;;;1;602;;;;;;;;;;;;;;;;;;;;;1721117
"24221";167;2;1037;14;1;2;;;175;141;14;;;4;3563;5;908;145;594272;;;11;9595;;;;;;;37;49814;;;;;1;1248;;;;;;;12;23347;;;;;;;2;2354;;;;;;;;;;;;;;;;;;;;;685101
"24223";423;7;22375;48;2;15;;;464;246;198;;;22;8229;7;1249;262;1149637;;;17;7203;18;7236;;;;;194;768635;;;;;1;2863;;;;;;;74;39940;;;;;;;3;4424;;;;;;;;;;;;;;;;;;;;;1989416
"24224";1080;140;766877;244;4;38;;;3175;976;955;;;176;53550;63;11632;664;4422213;;;1;326;165;117305;;;;;160;658896;;;;;6;32193;10;7611;;;;;113;141746;;;;;2;33999;12;54448;;;5;19212;1;2604;;;;;;;;;;;;;;;5555735
"24225";1675;73;577368;286;5;41;;;2935;1643;714;;;133;56466;54;11786;1038;4229845;2;3069;1;242;90;53747;;;;;559;6947854;;;;;13;15936;4;2458;;;;;147;178302;;;;;;;17;24734;;;1;2329;1;1131;;;;;;;;;;;;;;;11527899
"24227";244;3;7151;46;;5;;;348;79;156;;;15;3138;10;1964;141;374920;1;1034;65;48598;3;139;;;;;140;570014;;;1;153;;;;;;;;;34;16439;;;;;;;;;3;33902;;;;;;;;;;;;;;;;;;;1050301
"24228";70;39;1455621;18;3;15;;;633;146;419;;;11;5736;2;514;26;561227;;;2;1417;2;3404;;;;;32;1800301;;;1;2924;5;5535;;;;;;;28;47264;;;;;;;3;6036;1;9932;;;;;;;;;;;;;;;;;;;2444290
"24229";1278;39;84426;321;10;22;1;;4321;2493;320;;;304;56427;34;5190;574;2044551;;;50;72884;243;155512;;;;;367;24522635;;;;;3;1885;8;42350;;;;;173;428344;;;1;2189;;;7;17192;1;31775;3;15788;1;3429;;;;;;;;;;;;;;;27400151
"24230";84;60;2495695;20;3;9;;;760;244;465;;;10;11940;6;1332;41;1333550;;;2;1624;4;1219;;;;;26;1794267;;;2;3262;1;164;;;;;;;26;74559;;;;;;;9;19478;;;;;;;;;;;;;;;;;;;;;3241395
"24231";690;9;11784;81;1;15;;;381;286;71;;;41;17588;15;2095;443;1508596;6;9006;23;4032;17;9021;;;;;284;702414;;;;;5;12804;;;;;;;118;36911;3;220;;;;;17;11212;;;;;;;;;;;;;;;;;;;;;2313899
"24232";192;20;287148;35;2;14;;;447;206;158;;;15;8208;6;971;68;808266;1;3285;2;2257;10;9274;;;;;109;4410731;;;;;;;1;10137;;;;;22;65227;;;;;;;1;1960;;;;;;;;;;;;;;;;;;;;;5320316
"24233";193;3;3974;28;1;6;;;128;41;58;;;10;5374;4;691;124;610906;1;2086;6;2529;4;670;;;;;85;554998;;;;;2;7718;;;;;;;39;16556;;;;;;;4;7235;;;;;;;;;;;;;;;;;;;;;1208763
"24234";554;6;124471;63;5;10;1;;1053;516;189;;;50;15502;14;2396;262;2055472;4;9032;58;48462;9;8027;;;;;370;3138914;;;;;;;8;33476;;;;;81;87826;;;;;;;6;4778;;;;;;;;;;;;;;;;;;;;;5403885
"24235";268;5;42901;53;2;13;;;308;50;111;;;25;6805;14;2513;208;1157987;;;11;5624;9;2731;;;;;74;356837;;;;;1;1282;3;2525;;;;;19;21721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1558025
"24236";590;46;459146;60;1;15;;;1042;420;511;;;42;14336;16;3014;380;1830463;;;66;47776;3;1272;;;;;198;548450;;;;;8;15127;2;1681;;;;;75;63793;;;;;;;21;25697;18;43428;;;;;;;;;;;;;;;;;;;2595037
"24237";316;18;20557;55;2;5;;;687;502;135;;;34;11678;7;1056;228;1159767;1;417;1;849;14;11148;;;;;53;1473700;;;;;6;7386;2;1580;;;;;45;40440;;;;;;;15;13508;;;;;;;;;;;;;;;;;;;;;2721529
"24238";623;270;2417087;72;2;29;;;2064;301;1510;;;68;26371;29;5392;293;2442814;;;26;22033;22;5921;;;;;222;2566537;;;7;6700;11;35197;3;2620;;;;;71;117572;4;5782;;;5;6035;13;21161;;;1;1786;;;;;;;;;;;;;;;;;5265921
"24239";363;90;1052510;33;1;15;;;860;64;794;;;17;12739;7;1796;131;1136702;;;12;11704;7;1462;;;;;186;782538;;;;;11;16297;8;6591;;;;;23;58531;;;;;;;4;14458;;;;;;;;;;;;;;;;;;;;;2042818
"24240";140;2;195;19;1;4;;;291;266;6;;;11;5028;10;1650;94;565669;1;1672;15;12593;1;30;;;;;60;204111;;;;;7;7876;;;;;;;15;25418;;;;;;;2;4792;;;;;;;;;;;;;;;;;;;;;828839
"24241";1009;28;64237;176;7;26;;;2038;577;295;;;115;36761;58;8302;561;2720420;3;4963;26;14590;57;33898;;;;;385;2657374;;;1;110;1;4522;4;3015;;;;;160;116236;;;;;1;8621;15;13204;;;;;1;1952;;;;;;;;;;;;;;;5623968
"24242";88;61;2171340;29;3;7;;;573;94;403;;;14;10967;13;2895;28;1188312;;;;;7;2984;;;;;43;1951474;;;1;536;;;1;84;;;;;24;68463;;;;;;;4;4281;;;;;;;;;;;;;;;;;;;;;3229996
"24243";424;5;5764;49;4;10;;;946;438;37;;;35;12036;15;2712;232;1324308;;;7;10378;20;6486;;;;;143;3438152;;;;;13;13876;4;21894;;;;;50;67115;;;;;4;15589;1;79;;;;;;;;;;;;;;;;;;;;;4912625
"24244";639;9;3620;60;3;16;;;612;516;54;;;28;14660;13;2504;373;1162163;;;1;236;19;10980;;;;;268;1030105;;;;;4;11731;3;862;;;;;66;33576;;;;;;;1;841;;;;;;;;;;;;;;;;;;;;;2267658
"24245";909;10;20417;61;6;24;;;903;768;64;;;52;24323;21;2764;474;2798272;;;34;28409;23;6153;;;;;409;2186265;;;;;6;9839;1;4174;;;;;56;110805;;;;;;;3;3898;;;;;;;;;;;;;;;;;;;;;5174902
"24246";485;16;88182;62;2;15;;;1472;298;232;;;56;22575;16;3093;282;1868928;;;;;20;8489;;;;;171;2329718;;;1;274;;;;;;;;;79;83070;;;;;3;20819;10;13509;;;;;;;;;;;;;;;;;;;;;4350475
"24248";716;73;140494;244;4;16;;;2313;1115;559;;;204;51177;51;6579;333;1497691;4;2323;108;73530;160;112631;;;;;101;227756;;;;;7;17459;;;;;;;94;87842;8;3257;2;2596;;;35;64388;1;15351;5;21365;4;2452;;;;;;;;;;;;;;;2186397
"24249";496;;;91;3;19;;;1183;900;17;;;34;18729;10;1508;258;1661921;;;19;16428;10;9350;;;;;189;2650641;;;;;1;11652;;;;;;;38;51684;;;;;1;36935;9;19339;;;;;;;;;;;;;;;;;;;;;4478187
"24250";211;;;26;;8;;;128;90;;;;22;7005;5;775;158;890978;4;2999;30;21327;17;7219;;;;;32;118434;;;;;;;;;;;;;24;18453;1;388;;;;;1;2723;;;;;;;;;;;;;;;;;;;;;1070301
"24251";1775;24;24389;138;3;10;;;1460;1183;143;;;93;24571;22;2769;765;2035797;2;2120;106;75994;13;9600;;;;;1030;3725971;;;;;44;40003;8;5820;;;;;56;130744;;;;;;;3;5826;2;1565;1;1363;;;;;;;;;;;;;;;;;6062143
"24252";562;20;78812;100;4;22;;;1300;602;237;;;50;27266;21;3733;383;2434134;;;;;26;13104;;;;;155;3050387;;;;;1;1172;2;5807;;;;;60;97335;;;;;1;8947;14;40946;;;;;;;;;;;;;;;;;;;;;5682831
"24253";1112;182;287371;368;4;39;;;4173;2005;1300;;;305;74806;50;8345;619;2778852;1;2729;28;36360;210;137894;;;;;202;1250682;;;;;14;26888;2;5272;;;;;182;179873;3;14792;1;766;5;26811;47;90353;;;3;23180;1;4029;;;;;;;;;;;;;;;4661632
"24254";305;5;8236;48;2;2;1;;379;218;64;;;18;6201;10;2117;201;750042;2;936;61;61274;12;6145;;;;;130;281334;;;;;2;5428;2;1015;;;;;44;35141;;;;;;;2;2310;;;;;;;;;;;;;;;;;;;;;1151943
"24255";215;10;57269;34;2;3;;;428;328;56;;;29;10836;8;1404;139;914303;;;2;12863;12;3116;;;;;81;524878;;;3;824;;;1;20578;;;;;32;40695;;;;;;;8;12288;;;;;;;;;;;;;;;;;;;;;1541785
"24256";310;7;23084;78;4;15;1;;1412;1029;96;;;58;15337;5;638;138;1187426;;;34;47718;33;33249;;;;;173;6588929;;;6;9611;2;5750;2;6008;;;;;57;121920;;;;;;;7;9299;;;;;;;;;;;;;;;;;;;;;8025885
"24257";1396;23;40482;160;4;44;;;1097;767;197;;;71;38010;31;7348;872;3763797;;;13;6573;32;20631;;;;;533;2200386;;;;;6;22236;;;;;;;107;112241;;;;;;;8;19573;;;;;;;;;;;;;;;;;;;;;6190795
"24258";1146;12;12921;142;1;24;;;612;349;49;;;59;13354;15;2900;576;1579503;;;80;76577;28;17940;;;;;631;1829983;;;;;5;6853;;;;;;;138;74353;;;;;;;17;6969;;;;;;;;;;;;;;;;;;;;;3608432
"24259";610;19;169134;133;2;5;;;1513;997;274;;;80;23249;9;1653;193;1175712;3;6419;7;3539;38;28519;;;;;315;5363956;;;;;11;9960;6;182720;;;;;99;132996;7;25588;;;11;44342;21;41761;;;;;;;;;;;;;;;;;;;;;7040414
"24260";368;118;1393762;95;3;1;;;2017;373;899;;;32;17762;8;2212;190;1847218;;;3;6156;27;38538;;;;;108;1085393;;;;;9;8538;4;7005;;;;;47;78064;;;;;;;8;15662;;;;;;;;;;;;;;;;;;;;;3106548
"24261";1772;214;499530;615;8;48;;;6074;2055;1656;;;466;112696;70;8019;820;3230039;;;12;16215;421;289607;;;;;362;6156983;;;12;58201;13;7439;8;27427;;;;;165;259920;;;2;1693;;;35;85545;;;5;46769;2;5197;;;;;;;;;;;;;;;10305750
"24262";246;5;19976;41;1;7;;;467;130;215;;;15;6145;4;746;112;710337;;;10;15082;4;1362;;;;;139;964948;;;;;6;9830;;;;;;;30;29604;1;53;;;;;6;11406;;;;;;;;;;;;;;;;;;;;;1749513
"24263";218;6;19877;22;1;4;;;409;125;214;;;25;8648;5;925;141;888110;;;3;8594;17;6357;;;;;70;429278;;;;;;;1;2849;;;;;23;31734;;;;;;;6;13278;;;;;;;;;;;;;;;;;;;;;1389773
"24264";522;;;41;3;13;;;493;414;;;;39;10679;19;2572;386;1325915;;;27;16140;17;3325;;;;;129;600103;;;3;1207;2;2667;1;1075;;;;;74;48578;;;;;;;14;9757;;;;;;;;;;;;;;;;;;;;;2022018
"24265";268;;;16;;6;;;291;280;;;;18;6254;13;2882;204;677270;1;737;12;5123;2;778;;;;;77;107246;;;;;3;4451;;;;;;;37;31002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835743
"24266";728;41;88262;124;2;18;;;1695;831;619;;;97;29205;36;5305;528;2225727;;;25;10881;85;51390;;;;;101;590727;;;;;5;9508;7;7907;;;;;113;78047;4;844;1;1042;;;18;18409;;;3;854;1;1740;;;;;;;;;;;;;;;3031586
"24267";433;12;43091;125;1;14;;;552;278;124;;;25;7444;7;785;126;527138;1;11956;7;6893;14;6557;;;;;268;5677336;;;27;29824;9;16801;;;;;;;24;61341;;;;;;;12;14798;;;;;;;;;;;;;;;;;1;352;;;6360873
"24268";333;;;21;1;4;;;204;193;;;;29;7656;7;1182;232;759838;;;13;5288;11;1386;;;;;120;411712;;;;;;;;;;;;;61;30745;;;;;;;5;2950;;;;;;;;;;;;;;;;;;;;;1220757
"24269";213;160;2183524;37;5;5;;;1384;290;1080;;;23;16457;6;3190;98;1612626;1;2041;5;4472;15;11562;;;;;90;856541;;;;;;;;;;;;;23;69541;;;;;;;12;19838;1;8609;;;;;;;;;;;;;;;;;;;2604877
"24270";129;4;67199;23;;5;;;500;301;129;;;14;4133;9;1781;76;398802;1;7328;18;24328;6;4501;;;;;49;191908;;;;;5;10014;1;4609;;;;;16;16880;;;;;;;2;889;;;;;;;;;;;;;;;;;;;;;665173
"24271";462;11;334805;66;7;22;;;1239;745;285;;;51;14373;16;3094;179;1563056;;;18;14274;20;13692;;;;;238;5442613;;;1;5910;6;8217;3;842;;;;;69;148026;;;;;;;12;12477;;;;;;;;;;;;;;;;;;;;;7226574
"24272";239;1;1323;26;2;8;;;286;255;21;;;19;5376;9;1646;133;650293;6;18230;37;27455;12;13690;;;;;145;1255457;;;2;210;1;2354;;;;;;;43;46736;;;;;;;2;1264;2;35928;;;;;;;;;;;;;;;;;;;2058639
"24273";1275;68;163667;316;2;34;1;;2425;1477;523;;;187;50045;40;6281;685;2546257;2;3546;15;36963;181;127907;;;;;343;1973324;;;;;6;14541;8;15083;;;;;74;137775;;;;;;;16;46663;;;2;22290;3;3940;;;;;;;;;;;;;;;4984615
"24274";985;44;143876;90;3;32;;;1547;345;346;;;53;15979;24;3754;400;2079815;1;7425;45;8668;37;12462;;;;;491;2269532;;;;;8;11280;1;1006;;;;;36;112271;;;;;;;1;2644;;;;;;;;;;;;;;;;;;;;;4524836
"24275";669;14;50518;110;6;15;;;1474;373;332;;;63;19575;23;3873;383;2171558;;;67;49023;7;9710;;;;;263;2897129;;;;;3;1958;;;;;;;38;101695;;;;;;;1;76;;;;;;;;;;;;;;;;;;;;;5254597
"24276";682;19;40851;63;3;6;2;;867;365;293;;;44;16020;14;2587;364;1494886;;;31;22982;25;14879;;;;;299;1053609;;;16;6645;1;173;;;;;;;116;56315;;;;;;;26;15502;;;;;;;;;;;;;;;;;;;;;2683598
"24277";487;;;42;2;7;2;;893;541;;;;34;15149;11;1752;264;1508244;;;46;41126;6;2340;;;;;302;1946121;;;;;1;1870;1;1152;;;;;54;68753;;;;;;;11;10238;;;;;;;;;;;;;;;;;;;;;3596745
"24278";1648;95;271339;273;15;35;;;3992;1740;1148;;;234;66277;54;6516;968;4175122;;;47;62477;44;36225;;;;;582;4399560;;;;;26;47422;;;;;;;111;266277;;;;;;;12;58184;;;2;17929;1;1834;;;;;;;;;;;;;;;9137823
"24279";346;4;1376;33;1;2;;;165;126;10;;;34;7196;8;1151;239;704063;5;17782;42;29156;3;1836;;;;;128;279567;;;;;7;6997;;;;;;;51;19891;;;;;;;12;20526;;;;;;;;;;;;;;;;;;;;;1088165
"24280";312;178;2334380;77;3;13;;;1735;344;1279;;;70;21756;12;1596;137;1965473;;;22;24036;39;21627;;;;;64;1779452;;;1;498;1;1796;3;3037;;;;;68;116452;2;2243;;;;;17;13640;;;;;;;;;;;;;;;;;;;;;3951606
"24281";238;2;3605;31;1;11;;;253;192;54;;;25;11711;10;2272;129;860030;1;2913;10;12424;11;10563;;;;;120;567576;;;;;4;8263;2;2732;;;;;31;25158;1;313;;;;;8;20357;;;;;;;;;;;;;;;;;;;;;1524312
"24282";428;84;1459078;75;8;13;;;2149;906;1145;;;59;19599;15;2659;206;1766130;4;4378;58;63310;27;22547;;;;;192;4022534;;;13;14655;6;9021;;;;;;;52;126711;;;;;;;21;26079;;;;;;;;;;;;;;;;;;;;;6077623
"24283";311;29;169590;31;2;7;;;587;309;240;;;14;7447;7;1657;159;681412;3;19083;8;3059;8;3639;;;;;142;994521;;;1;3224;1;557;;;;;;;27;39743;;;;;;;4;4544;;;;;;;;;;;;;;;;;;;;;1758886
"24284";445;;;38;3;7;1;;849;326;1;;;44;13687;15;1991;220;1124524;1;2210;1;1914;14;4828;;;;;216;1895895;;;;;3;11374;2;2555;;;;;40;65651;;;;;;;4;14909;;;;;;;;;;;;;;;;;;;;;3139538
"24285";899;90;154349;215;2;29;;;2647;994;795;;;174;37885;25;4354;378;1179976;;;45;35179;126;85098;;;;;389;2766374;;;10;8395;4;3002;5;8027;;;;;118;119886;;;4;2059;;;15;17478;;;4;70559;3;3132;;;;;;;;;;;;;;;4341404
"24286";652;1;9983;67;3;7;;;1091;638;16;;;62;19834;19;2916;406;2222708;;;6;4859;29;10003;;;;;216;1723687;;;;;;;;;;;;;58;70816;;;;;;;3;2585;;;;;;;;;;;;;;;;;;;;;4057408
"24287";668;39;310094;142;;12;;;1302;448;332;;;25;9230;9;1895;295;958634;;;30;25685;7;3003;;;;;384;3521099;;;3;9307;;;;;;;;;38;78773;;;;;;;9;4993;;;;;;;;;;;;;;;;;;;;;4612619
"24288";966;9;4975;100;2;24;;;744;627;37;;;129;28394;28;4308;775;2579904;5;6570;103;52368;48;18741;;;;;114;237357;;;;;6;9444;;;;;;;163;86003;2;868;;;;;24;15951;;;;;;;;;;;;;;;;;;;;;3039908
"24289";629;27;44143;135;3;26;;;782;525;249;;;49;20788;18;3585;380;2134886;2;5882;11;4861;37;39805;;;;;224;1344788;;;;;1;9529;1;277;;;;;49;68846;;;;;;;4;11514;;;;;;;;;;;;;;;;;;;;;3644761
"24290";161;3;45281;21;1;2;;;319;78;39;;;27;9607;6;1362;95;976721;;;4;7168;7;1005;;;;;45;838707;;;1;946;2;1737;2;459;;;;;22;24300;;;;;;;6;10159;;;;;;;;;;;;;;;;;;;;;1872171
"24291";93;87;1115596;26;1;3;;;858;160;698;;;13;5469;4;1242;54;735335;;;1;920;5;4165;;;;;19;351490;;;;;4;4466;;;;;;;15;32318;;;;;;;4;8481;;;;;;;;;;;;;;;;;;;;;1143886
"24292";334;8;5631;61;1;11;;;533;333;41;;;35;10366;12;1690;244;1229239;2;8022;4;3875;31;10631;;;;;68;666650;;;;;2;5735;;;;;;;61;33835;;;;;;;4;3060;;;;;;;;;;;;;;;;;;;;;1973103
"24293";150;;;27;1;1;;;358;280;;;;22;9069;9;2060;98;714065;1;1207;3;1323;5;1127;;;;;51;513179;;;;;;;;;;;;;23;19481;;;;;;;3;2452;;;;;;;;;;;;;;;;;;;;;1263963
"24294";122;68;701920;11;1;4;;;731;40;651;;;15;8132;8;2013;69;676126;;;1;1152;4;574;;;;;21;120423;;;;;;;1;1557;;;;;26;29110;2;6834;;;1;15359;5;4890;;;;;;;;;;;;;;;;;;;;;866170
"24295";772;4;3184;70;4;13;;;598;362;38;;;31;9320;10;1712;330;814580;;;48;22132;23;15188;;;;;451;1322693;;;;;;;2;326;;;;;22;34715;;;;;;;4;3570;;;;;;;;;;;;;;;;;;;;;2224236
"24296";126;;;32;;;;;254;93;;;;12;1835;;;22;82152;;;7;8588;9;5765;;;;;95;597258;;;;;1;3356;;;;;;;5;11237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;710191
"24297";198;1;1892;18;1;2;;;96;50;9;;;12;3767;5;1957;111;494755;5;49403;48;41694;;;;;;;96;1474819;;;1;7203;3;1843;;;;;;;21;18705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2094146
"24298";403;9;42459;31;2;2;1;;793;651;85;;;40;11302;18;3325;290;1320639;;;19;20702;7;2178;;;;;105;363767;;;7;945;1;1623;;;;;;;52;42472;;;;;;;1;754;;;;;;;;;;;;;;;;;;;;;1767707
"24299";230;;;33;1;3;;;380;292;;;;16;2364;5;595;114;401720;6;8685;19;12723;8;4343;;;;;124;528440;;;;;;;;;;;;;29;36139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;995009
"24301";941;17;33127;76;3;14;;;672;253;276;;;41;16226;17;2114;524;1534038;23;56002;68;38340;18;11871;;;;;341;955810;;;;;2;7026;;;;;;;58;50008;;;;;;;1;59;;;;;;;;;;;;;;;;;;;;;2671494
"24302";247;2;2794;27;1;4;;;171;108;52;;;13;3653;4;927;114;423602;;;63;19945;11;3120;;;;;87;192543;;;;;1;5724;1;1111;;;;;22;9090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;659715
"24303";205;6;8352;50;;3;;;396;118;34;;;35;7970;10;1411;134;277416;;;3;3256;23;12406;;;;;43;103831;;;;;;;2;1280;;;;;28;11157;;;;;;;5;7944;;;;;;;;;;;;;;;;;;;;;426671
"24304";595;22;159751;52;1;15;;;769;363;182;;;25;12668;13;2545;360;1275020;;;1;1247;10;5110;;;;;229;1800654;;;;;;;5;14308;;;;;47;63453;;;;;;;;;1;970;;;;;;;;;;;;;;;;;;;3175975
"24305";1596;39;85945;188;2;35;;;2395;893;445;;;100;40507;46;11047;879;3300992;;;34;30437;58;53524;;;;;599;2569853;;;;;15;53621;1;148;;;;;63;129003;;;;;;;7;51020;;;2;4120;1;1331;;;;;;;;;;;;;;;6245603
"24307";478;8;10301;65;4;11;;;609;379;121;;;40;18235;15;2124;364;1565701;;;43;18563;19;9964;;;;;62;86023;;;;;10;31382;1;366;;;;;36;52174;;;;;;;4;3876;;;;;;;;;;;;;;;;;;;;;1788408
"24308";124;19;415161;40;2;6;;;936;498;345;;;6;18489;2;3413;92;1472458;1;9721;7;5449;4;27441;;;;;27;133056;;;;;5;1312;2;56136;2;10440;;;25;50841;1;260;1;8846;;;10;52861;;;2;81062;;;;;;;;;;;;;;;;;1931785
"24309";623;13;17582;66;3;17;;;507;219;105;;;29;15640;17;2556;361;1389270;;;11;3869;23;25822;;;;;234;1378893;;;;;;;1;842;;;;;28;57140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2874032
"24310";1167;71;964617;147;2;22;;;2178;736;655;;;102;36933;40;6257;741;2782179;1;903;2;2013;56;25906;;;;;364;2417618;;;;;6;7970;9;15125;;;;;75;125609;;;;;2;14234;23;34714;;;;;;;;;;;;;;;;;;;;;5469461
"24311";709;24;52453;76;4;13;;;902;308;265;;;53;18217;18;2823;419;1464473;;;12;7381;26;20531;;;;;283;1114559;;;;;8;5509;;;;;;;29;49157;;;1;323;;;4;8425;;;;;;;;;;;;;;;;;;;;;2691398
"24312";3464;102;129714;392;8;34;;;4846;1474;888;;;294;81830;74;13238;2163;5727719;1;524;39;25737;223;124672;;;;;1000;3733089;;;;;18;233213;18;765175;;;;;324;397498;4;1767;8;2887;;;50;42902;1;1618;16;36781;1;1951;;;;;;;;;;;;;;;11190601
"24313";335;4;2225;16;1;8;;;178;147;27;;;15;10887;6;1395;270;868909;;;21;9064;6;1962;;;;;52;103003;;;;;;;1;298;;;;;36;27567;;;;;;;2;3157;;;;;;;;;;;;;;;;;;;;;1026242
"24314";573;14;33065;85;2;17;;;876;424;195;;;50;24271;26;5643;424;2841867;;;6;248740;40;27990;;;;;70;3033385;;;;;4;1163;1;211;;;;;33;140801;;;;;4;26744;7;9787;;;;;;;;;;;;;;;;;;;;;6360602
"24315";1119;34;38744;106;6;6;;;2204;654;241;;;78;28817;30;7813;899;2852244;;;13;45639;50;26525;;;;;94;2467577;;;;;1;6244;;;;;;;77;144738;;;;;4;25603;6;10880;;;1;1140;;;;;;;;;;;;;;;;;5617220
"24316";1144;22;25834;104;5;16;;;2038;692;146;;;59;27294;27;7957;796;2990711;;;29;13486;37;14443;;;;;271;499382;;;;;7;4254;2;1010;;;;;56;103294;;;;;2;19429;2;3946;;;;;;;;;;;;;;;;;;;;;3685206
"24317";1786;57;128229;238;5;40;;;3374;1320;545;;;167;53259;60;12559;1263;4452575;;;18;16240;109;56694;;;;;412;2031757;;;;;3;12802;8;9806;;;;;81;150760;;;;;1;20393;6;20640;;;5;16373;1;1435;;;;;;;;;;;;;;;6855293
"24318";1428;61;92318;192;5;39;;;1670;644;483;;;112;48379;43;6393;945;3618838;;;18;5796;72;43468;;;;;444;2098133;;;;;5;5463;6;3817;;;;;98;135869;;;;;;;3;7060;;;2;7416;4;3968;;;;;;;;;;;;;;;5984600
"24319";2097;13;21136;163;4;12;;;2730;1453;111;;;91;35448;40;12441;1460;4563722;;;17;27819;56;27603;;;;;594;2156082;;;;;2;245;5;45345;;;;;164;144266;;;;;1;37774;1;1455;;;;;;;;;;;;;;;;;;;;;7052200
"24320";2791;76;149870;254;9;46;;;1999;807;681;;;150;68877;55;11406;1649;5094522;3;740;51;20606;83;58324;;;;;1093;5600485;;;;;8;54855;2;3200;;;;;410;200298;9;11464;;;;;36;88946;;;;;;;;;;;;;;;;;;;;;11213723
"24321";1149;35;104187;170;1;24;;;1619;810;373;;;103;29532;27;4565;606;2404008;2;3491;58;38311;63;43723;;;;;447;2781738;;;;;15;88190;18;15276;;;;;136;114352;2;16323;;;;;20;20742;;;5;2398;;;;;;;;;;;;;;;;;5562649
"24322";682;11;18605;85;3;14;1;;332;129;144;;;56;16740;20;3017;446;1301358;4;4026;65;34329;36;16999;;;;;190;503868;;;;;6;12702;1;917;;;;;56;27879;6;7104;;;;;2;1304;;;;;;;;;;;;;;;;;;;;;1930243
