"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"48139";1109;303;625153;482;1;10;17;;4418;2511;1781;;;476;90579;38;5957;386;918143;4;16482;3;975;426;272299;;;;;16;216356;;;;;5;11268;4;2141;3;29672;;;105;130319;9;39485;3;3091;1;10138;23;33141;;;6;26846;2;6372;;;;;;;;;;;;;;;1813264
"48201";1134;156;858925;208;9;26;1;;7245;5405;1652;;;180;54410;;;514;4237808;;;15;14294;144;123942;;;;;441;1337744;;;;;12;7995;12;3529;;;;;150;180302;13;22624;;;;;58;90109;;;;;;;;;;;;;;;;;;;;;6072757
"48202";591;21;24929;73;6;13;;;4484;4213;208;;;82;21432;1;240;228;1569801;;;;;26;20392;;;;;322;1051483;;;5;180;2;11599;12;3678;;;;;52;76680;1;2270;;;;;27;29677;;;;;;;;;;;;;;;;;;;;;2787432
"48203";465;182;2325052;68;3;20;1;;3517;1059;2400;;;54;36551;2;354;263;3166121;;;1;1603;17;16695;;;;;168;642712;;;;;4;15573;2;83;1;1221;;;62;99073;2;5348;;;;;22;68051;;;;;;;;;;;;;;;;;;;;;4053385
"48204";2030;511;741186;803;7;25;36;;7332;3897;3105;;;657;157254;20;2599;743;4206765;;;2;2940;691;674069;;;;;398;1380540;;;;;19;113141;16;7827;1;467;;;243;287076;11;38867;4;2383;1;10159;66;155152;;;3;11275;2;2203;;;;;;;;;;;;;2;8916;7052717
"48205";965;81;564434;206;9;30;44;;8860;7634;1129;4;;179;55785;2;49;464;5726231;7;100796;1;1774;92;98797;;;;;350;988346;;;;;16;357140;23;24674;5;16510;;;108;272077;24;176556;;;1;13548;48;76115;;;2;2490;;;;;;;;;;;;;;;1;439;7910888
"48206";436;311;3354154;113;4;19;;;5658;2625;3003;;;101;42113;6;1532;168;3003600;;;;;69;63097;;;;;187;706298;;;;;;;6;2726;;;;;74;138908;5;9731;;;;;30;41769;;;;;;;1;63;;;;;;;;;;;;;4009837
"48207";575;81;223160;225;3;10;14;;3978;3424;501;;;195;63379;7;1366;248;3556949;15;160783;;;182;171735;;;;;150;575958;;;;;9;21659;14;28099;1;347;;;101;149234;6;3330;3;2789;;;25;74770;;;15;43794;5;3145;;;;;;;;;;;;;;;4857337
"48208";1574;104;393747;209;9;30;;;4444;3103;975;;;168;65514;9;1401;827;5330990;;;12;13966;86;100423;;;;;647;2081971;;;2;178;27;18220;11;3283;5;2281;;;151;172658;12;31430;;;;;53;71470;;;1;445;;;;;;;;;;;;;;;;;7894230
"48209";522;65;277610;107;4;12;6;;3570;2492;956;;;86;36873;;;289;3003282;;;2;1418;38;26083;;;;;174;1029293;;;;;;;11;1923;;;;;69;104857;3;8426;;;;;40;76241;;;7;19762;;;;;;;;;;;;;;;;;4308158
"48210";776;116;230778;187;12;25;6;;6522;5704;664;9;;199;57122;2;151;353;3307770;9;107451;;;121;118541;;;;;188;1464697;;;1;676;5;132004;11;8736;2;4897;;;106;143909;7;30355;;;5;17233;64;89737;;;2;901;;;;;;;;;;;;;;;;;5484180
"48211";363;170;1802903;82;5;6;;;3618;1234;2221;;;61;28552;1;38;127;1883061;;;;;26;26688;;;;;223;1195427;;;2;502;8;17132;4;2408;;;;;50;72454;1;275;;;;;21;41162;;;;;;;;;;;;;;;;;;;;;3267699
"48212";601;49;104466;124;5;19;35;;4538;3130;792;;;82;45808;5;2075;377;4976010;3;6281;;;41;43843;;;;;171;615152;;;;;8;12839;2;1761;1;6219;;;67;122592;2;3086;1;300;;;35;75747;2;9733;;;;;;;;;;;;;;;;;;;5921446
"48213";1014;152;262435;250;13;29;3;;8452;6935;1176;152;;271;65715;17;3392;367;3373931;;;2;6367;206;181465;;;;;273;1524624;;;;;13;359916;6;903;1;15253;;;122;172921;16;44270;10;12880;8;38294;50;78178;1;4948;4;3560;1;215;;;;;;;;;;;;;;;5886832
"48214";397;301;4952744;62;4;16;;;7180;2872;4294;;;59;33838;1;525;188;3785381;;;4;3869;26;28230;;;;;214;1362304;;;1;463;2;8078;7;1760;;;;;77;153804;5;5187;;;;;30;50367;5;59006;;;;;1;532;;;;;;;;;;;;;5493344
"48215";766;111;175278;187;2;18;;;5139;4444;658;;;213;44677;;;370;2680142;;;3;5448;130;110026;;;;;167;345323;;;;;4;10039;10;2163;;;;;84;108213;7;6952;;;;;50;52045;;;;;;;;;;;;;;;;;;;;;3365028
"48216";792;95;157427;214;6;18;20;;4100;2690;891;204;;185;138075;9;1906;309;2391153;3;2832;5;1744;129;120918;;;;;276;983666;;;;;35;25343;5;999;;;;;88;112074;8;7091;2;633;;;38;115424;;;;;;;;;;;;;;;;;;;;;3901858
"48217";2188;410;1659076;635;21;47;40;;10886;6536;3674;117;;469;127965;12;1639;710;6073214;;;6;14462;477;444846;;;;;891;8039922;;;10;11010;30;724226;18;85459;19;36898;;;240;465681;16;60916;14;10309;;;63;114290;2;12120;4;30501;1;1771;5;6232;;;;;;;;;;;;;16261461
"48218";576;96;763409;122;5;32;;;4450;3351;1036;;;116;45635;4;1785;286;4127699;;;1;1407;62;65112;;;;;239;946722;;;;;7;21634;9;3968;;;;;75;116733;4;4261;;;;;35;51541;;;;;;;;;;;;;;;;;;;;;5386497
"48219";360;19;35942;48;3;19;;;2925;2559;205;;;52;17661;4;1092;176;1528689;;;2;4323;12;8701;;;;;137;479833;;;;;11;13064;1;44;;;;;45;60406;2;2536;1;298;;;24;30457;1;364;;;2;3172;;;;;;;;;;;;;;;2150640
"48220";683;68;297043;192;13;20;1;;8070;6888;958;;;169;78472;;;425;7740483;15;214550;6;5470;81;80005;;;;;228;1119661;;;;;9;34389;25;13795;;;;;154;234194;13;18599;;;;;83;125653;;;8;185559;;;;;;;;;;;;;;;;;9850830
"48221";361;49;255266;59;2;14;;;2962;2309;481;;;55;23712;;;176;2872243;;;4;7337;20;17442;;;;;140;456672;;;;;10;42737;2;917;3;8869;;;62;69841;2;17040;;;1;11565;27;43209;;;;;;;;;;;;;;;;;;;1;1016;3571584
"48222";818;98;545191;105;3;11;4;;3410;1962;1196;;;107;37930;4;708;447;3274559;;;4;5408;48;35134;;;;;335;1221059;;;;;12;7916;15;3926;;;;;81;117698;3;4035;;;;;45;44507;;;;;;;;;;;;;;;;;;;;;4752880
"48223";1061;186;955931;322;7;24;10;;5490;3505;1803;;;232;84261;7;1465;609;4407119;3;6720;;;195;192944;;;;;256;888857;;;;;7;9162;5;4654;2;1785;;;90;168628;6;59219;1;4067;1;12630;49;96571;;;13;453814;;;;;;;;;;;;;;;;;6391896
"48224";885;32;57661;89;7;19;;;7235;6852;316;;;122;33256;5;376;451;2968349;4;3468;4;2674;52;25604;;;;;318;1381261;;;;;14;28243;14;3464;2;1623;;;130;119294;6;8215;;;;;65;57198;;;;;;;;;;;;;;;;;;;;;4633025
"48225";1014;45;109064;104;7;27;;;7049;6519;512;;;122;33565;6;1511;371;3304102;;;1;1472;37;33322;;;;;513;1881705;;;;;2;1464;9;2469;;;;;76;147005;;;;;;;51;58867;35;190993;1;508;;;;;;;;;;;;;;;;;5656983
"48226";580;131;442727;207;5;16;8;;6187;4605;1198;;;164;72217;6;2404;268;5941544;8;187045;5;6646;153;153023;;;;;155;833722;;;;;14;23616;22;26305;1;188;;;116;183973;2;8526;;;;;50;137410;;;6;51536;;;;;;;;;;;;;;;1;2388;7628155
"48227";504;120;881288;118;9;6;4;;3274;1675;1416;;;117;52148;;;304;4426116;;;;;80;94021;;;;;141;541712;;;;;15;9717;7;2048;;;;;61;115095;4;2924;1;377;;;56;84655;;;4;2427;;;;;;;;;;;;;;;;;5331240
"48228";1596;435;508618;760;3;11;43;;9060;6307;2667;;;715;142438;68;6935;445;1461630;1;1416;1;2293;678;573722;;;;;90;227928;;;;;10;11244;9;3050;;;;;178;195147;8;10791;8;4436;;;42;66763;2;3302;1;13462;3;3191;;;;;;;;;;;;;;;2727748
"48229";1340;371;589738;557;5;11;13;;5429;2946;2223;;;466;85120;12;3279;391;2764552;21;81947;1;897;538;531802;2;5463;;;239;1498981;;;;;11;12467;16;32632;8;1137;;;120;214277;;;2;831;4;64116;65;116723;24;305799;2;5560;;;;;;;;;;;;;1;59655;;;5725583
"48230";702;73;401405;144;4;14;2;;2385;1488;835;;;151;34374;6;2080;336;2555764;2;6368;4;5884;112;112203;;;;;174;592922;;;;;4;4954;5;1494;;;;;72;110834;2;1805;4;2066;5;97517;42;40764;12;145068;5;15072;;;;;;;;;;;;;;;;;3729169
"48231";658;513;5472274;267;7;24;;;10381;3921;6449;;;210;76431;10;2892;241;5325492;;;3;7900;192;170017;;;;;224;1564563;;;;;10;40297;17;10070;;;1;985;146;238524;6;4610;3;3847;;;38;70961;;;3;28695;1;2109;;;;;;;;;;;;;;;7547393
"48232";390;74;205119;109;4;14;1;;3016;2198;761;4;;84;33185;2;127;206;1927056;;;2;1955;62;59178;;;;;125;524585;;;;;4;95294;5;6290;1;781;;;51;106689;5;22438;;;2;29487;26;62494;;;1;1702;;;;;;;;;;;;;;;;;2871261
"48233";1231;351;3479920;494;6;18;30;;7001;3716;2856;16;;465;188588;20;3146;380;4400173;1;3095;2;359;395;341181;;;;;152;2070286;;;;;10;512722;6;11766;3;83401;;;133;317700;9;88375;3;1232;2;14231;98;357822;;;6;15280;2;5382;;;;;;;;;;;;;2;1078;8414739
"48234";1299;280;1109285;468;11;29;28;;10485;8423;1950;2;;435;135192;27;4125;493;5570838;;;1;451;336;319579;;;;;175;541327;;;;;12;166836;6;211622;2;15055;;;165;328049;15;131809;15;80391;2;17241;84;167555;;;8;41492;1;2389;1;106;;;;;;;;;;;;;7734057
"48235";353;26;66783;54;2;14;5;;1361;968;304;;;67;20346;;;216;1531487;;;;;13;13501;;;;;147;463117;;;2;1220;;;4;522;;;;;49;59976;8;9415;;;;;33;30633;;;;;;;;;;;;;;;;;;;;;2130217
"48236";1493;329;391109;446;9;28;10;;11642;9624;1869;;;420;109745;13;1959;542;4529181;;;3;5113;372;332169;;;;;345;1825021;;;;;3;4744;22;5985;;;;;161;226296;10;15112;12;6981;;;58;88306;4;3677;3;23126;1;2318;;;;;;;;;;;;;;;7179733
"48237";335;30;8611;239;3;;30;;1660;1259;388;5;;269;62032;99;8127;;;;;;;90;37153;;;;;;;;;;;1;91852;;;;;;;23;38140;;;4;916;;;2;1014;;;5;9659;;;1;162;;;;;;;;;;;;;249055
"48238";2280;546;545775;1353;2;17;63;;9879;5720;3622;17;;1344;297652;96;9134;206;1061614;;;3;2089;1183;841450;;;;;63;181429;;;;;17;520800;8;40294;3;27939;;;295;326065;9;57036;55;61267;2;77763;120;182757;;;20;131376;3;11752;;;;;;;;;;;;;;;3830417
"48239";415;109;960734;101;4;13;;;2646;1353;1106;;;71;26854;1;437;190;2233022;;;5;6148;55;46872;;;;;143;1382517;;;;;6;9333;5;1805;7;5397;;;69;87191;2;14250;1;1782;;;17;43040;;;2;5617;;;;;;;;;;;;;;;;;3864265
"48240";482;233;2067526;188;3;12;2;;3775;1440;2219;;;174;82488;4;380;218;3116769;;;;;119;115735;;;;;99;284257;;;;;3;72006;3;1405;1;2036;;;80;106095;17;54918;2;7499;2;22737;40;154536;;;;;;;;;;;;;;;;;;;;;4020861
"48241";1294;350;702866;520;4;23;54;;7864;5342;2172;7;;516;124250;17;6573;298;3740625;;;;;482;474146;;;;;164;752427;;;;;9;607968;4;35105;;;;;175;268014;6;75971;6;87663;1;24605;64;160105;;;12;42141;1;1774;;;;;;;;;;;;;;;6401367
"48242";1384;311;651292;608;5;22;12;;6153;3064;2110;;;560;129792;1;57;504;4117530;;;10;6004;511;429586;;;;;176;578874;;;1;490;10;84299;7;7450;5;49691;;;157;187327;15;24962;26;16875;1;13315;57;71956;;;2;27896;4;4014;;;;;;;;;;;;;;;5750118
"48243";1390;164;912699;319;6;21;22;;5829;3495;1974;;;327;62079;17;2853;707;4664232;;;3;2762;246;198528;;;;;308;653923;;;;;12;124658;17;7787;2;24501;;;138;221490;13;101101;;;1;25504;74;90787;22;99495;3;7632;;;;;;;;;;;;;;;;;6287332
"48244";396;105;240170;208;3;6;41;;3160;1863;1139;20;;180;38660;4;642;57;391490;;;1;558;188;173248;;;;;51;203803;;;;;11;407882;4;640;3;1787;;;61;99723;10;63871;3;2473;2;66439;15;17916;;;3;9124;1;2268;;;;;;;;;;;;;;;1480524
"48245";394;394;7370257;161;7;25;;;7992;2329;5662;;;108;44732;;;164;5023164;1;10144;7;8639;78;85735;;;;;169;1913924;;;;;6;11196;22;10945;;;;;93;183627;7;13645;2;1982;;;44;62524;;;;;;;;;;;;;;;;;;;;;7370257
"48246";720;89;599129;173;4;25;21;;3560;2194;1117;;;168;45634;3;265;371;2553749;;;2;2799;101;94261;;;;;247;1063459;;;;;3;7000;8;1442;;;;;88;100598;8;16889;;;;;36;47479;2;30842;;;;;;;;;;;;;;;;;;;3964417
"49001";1390;414;616895;574;4;19;;;6141;2929;2546;;;452;145384;27;5831;454;3744698;;;15;18167;537;500343;;;;;110;413664;;;;;16;41433;7;5496;43;39216;1;1283;85;218246;1;1234;;;;;90;172647;;;8;48180;3;2427;;;;;;;;;;;;;;;5358249
"49002";1519;67;152945;220;9;33;;;3687;1924;1032;;;297;93776;46;8651;626;4097934;;;12;52018;121;147580;;;2;99580;450;15774923;;;41;144464;15;343109;2;1489;1;13329;;;112;210868;2;1119;1;529;;;58;271897;3;150107;2;1076;;;60;639243;7;425778;;;;;;;1;88651;;;22477470
"49003";680;75;436766;98;3;16;;;2711;1521;1031;;;115;53248;27;3049;386;3160351;9;66807;6;5783;34;42398;;;;;134;306910;;;1;608;15;23411;5;8402;28;35670;;;40;94902;1;877;2;1663;;;83;195576;;;;;;;;;;;;;;;;;;;;;3999655
"49004";642;141;850175;149;1;11;;;2770;1052;1510;;;134;35141;18;2123;342;2124397;;;5;11170;106;81329;;;;;107;1653658;;;10;9461;17;15992;3;730;22;41711;;;38;79706;;;;;;;51;81095;;;;;;;;;;;;;;;;;;;;;4136513
"49005";1530;55;82268;203;12;16;;;4349;3314;482;;;221;36967;61;9888;742;4350352;;;22;167404;63;46852;;;;;534;6926864;;;6;16408;4;222881;2;383;;;;;105;259722;1;2869;;;;;21;15321;;;;;;;;;;;;;;;;;;;;;12055911
"49006";1087;31;254980;169;38;2;;;3352;1945;444;;;233;35919;16;2231;468;5849016;2;5191;47;1484729;47;71764;;;3;319300;504;67352249;;;77;707876;13;398843;2;1108;2;54922;;;123;275998;1;3484;;;;;17;70073;4;18200;;;;;101;1463995;1;6056;;;;;;;2;10020;;;78120954
"49007";2217;434;663480;768;9;48;;;9794;5283;2731;;;767;144907;42;4169;714;3661670;1;614;13;52744;709;586593;;;;;385;10904941;;;4;25433;16;196553;;;1;10694;;;226;395677;8;28131;1;159;;;90;111879;4;15260;7;18281;2;4874;3;2168;8;44673;;;;;;;;;;;16209420
"49008";2691;397;540029;968;12;61;;;9405;5723;2628;;;963;216780;97;11912;963;5787856;;;5;25955;895;761393;;;;;271;9812937;;;25;75215;11;179193;5;5622;;;;;236;321658;2;991;22;22198;;;72;138145;1;1383;10;27358;1;4598;15;68703;;;;;;;;;;;;;17461897
"49009";865;71;126597;227;4;14;;;3770;2120;990;;;279;55436;35;2697;293;1343498;4;4976;10;28679;203;148040;;;;;141;1582671;;;;;17;171959;;;2;5825;;;93;173683;9;43994;2;2247;;;32;49311;;;4;22433;;;4;2921;5;36414;;;;;;;;;;;3674784
"49010";1424;70;186686;179;8;17;;;4227;2891;904;;;188;51930;38;4943;843;5300901;3;10163;31;80006;89;75077;;;;;351;4877968;;;;;14;36397;4;1722;;;;;127;227361;1;1323;3;845;;;43;63077;1;1262;;;1;2889;;;4;33906;;;;;;;;;;;10769770
"49011";792;149;1346899;215;3;20;;;3002;1346;1415;;;154;60847;29;5525;444;4570168;4;32408;10;6320;121;149282;;;;;128;1076667;;;8;2086;;;;;1;838;;;71;147700;1;18712;1;4840;;;76;171425;;;;;;;;;;;;;;;;;;;;;6246818
"49012";999;74;876048;104;3;25;;;3226;1406;1575;;;137;42933;32;4829;626;4556327;;;1;856;43;35918;;;;;187;1238439;;;;;9;106583;8;4574;;;;;79;149803;;;;;2;37858;17;16818;;;;;;;1;11;;;;;;;;;;;;;6194949
"49013";2243;116;339747;415;36;39;;;8310;4712;1630;;;482;101783;46;8999;935;9601530;;;20;309870;226;231343;;;;;771;54754540;1;1122751;49;417701;26;509438;12;222026;2;6066;;;188;361841;1;7396;;;;;120;511918;3;24873;1;23233;1;1492;45;1023178;6;4122340;;;;;;;3;20110;;;73362318
"49014";759;89;84397;172;1;15;;;2778;1674;642;;;164;38307;16;1793;414;2163993;2;2617;2;1376;139;97373;;;;;130;841162;;;;;7;25411;2;789;5;3216;;;44;99371;2;4507;2;2490;5;6812;44;50379;;;;;;;;;;;;;;;;;;;;;3339596
"49015";927;205;190708;371;1;17;;;4006;1722;1672;;;383;63842;68;6093;224;832599;;;;;371;253347;;;;;72;189028;;;;;7;124214;;;;;;;76;99039;;;2;893;;;16;26024;;;5;20205;1;3006;2;1745;;;;;;;;;;;;;1620035
"49016";862;69;803544;130;2;20;;;2361;1337;771;;;131;49539;32;3798;570;4439293;17;94279;18;40016;50;46230;;;;;140;752432;;;6;935;3;63263;16;15043;12;17997;;;68;128892;;;;;;;66;66678;;;;;;;;;;;;;;;;;;;;;5718395
"49017";660;73;72449;235;;13;;;2954;1863;831;;;288;74747;91;7572;66;390855;;;;;272;167050;;;;;33;95183;;;;;5;71825;1;497;;;;;66;99061;1;95;12;9239;;;24;36058;;;3;2875;;;2;742;;;;;;;;;;;;;955799
"49018";1422;110;421881;298;6;28;;;4824;2370;1827;;;229;58642;48;4494;760;5488395;;;8;37116;142;96412;;;;;357;5613505;;;1;3329;8;25837;4;551;;;;;113;261779;;;;;;;50;46639;;;;;;;;;;;;;;;;;;;;;11636699
"49019";1616;292;569925;492;6;29;;;5596;2986;1991;;;505;139603;50;5442;693;4934442;19;49325;22;25039;421;341744;;;;;231;1151279;;;;;17;100526;3;889;18;24633;;;95;219267;4;8471;6;5336;2;15113;155;164237;1;1330;4;24726;2;3508;;;;;;;;;;;;;;;7214910
"49020";1012;55;387065;139;3;24;;;4619;3455;970;;;180;64839;38;7146;604;6418642;;;18;17715;54;52893;;;;;165;739828;;;;;24;61529;17;9442;37;49420;;;70;150260;;;;;;;80;132720;;;2;8318;;;;;;;;;;;;;;;;;7712752
"49021";1779;83;189340;245;8;23;;;4943;2979;1451;;;293;62860;45;6368;1116;5760723;1;3491;14;70129;168;135818;;;;;303;1995762;;;;;12;29471;2;702;;;;;107;254256;;;;;;;40;39369;;;1;105;;;;;;;;;;;;;;;;;8359054
"49101";1736;231;525665;424;5;33;;;10754;2364;2603;;;504;123949;37;6287;865;6259537;3;21799;45;54854;324;230634;;;;;297;786910;;;;;39;115651;5;1667;4;3554;;;236;268274;3;552;;;2;64576;112;133502;;;2;1013;;;2;2880;;;;;;;;;;;;;8075639
"49102";1966;144;944203;493;8;27;;;8435;4819;1289;;;457;113631;47;6992;859;5612475;6;37889;13;46479;396;309286;;;;;461;5164661;;;37;42086;24;64297;7;2743;2;619;;;197;304902;4;786;11;8079;;;79;85140;;;6;27397;2;2287;;;;;;;;;;;;;;;11829749
"49103";539;31;136719;102;3;17;;;1924;1086;595;;;84;32911;26;4645;367;4311731;;;1;1417;23;22664;;;;;62;207871;;;;;9;4410;8;2376;;;;;44;97052;;;;;1;1331;2;1204;1;6302;;;;;;;;;;;;;;;;;;;4693914
"49104";1096;102;948990;146;5;18;;;3477;1892;1347;;;140;51614;33;5705;753;5903543;;;1;691;53;49320;;;;;114;435542;;;;;8;26629;20;7737;56;77380;;;79;138232;;;;;4;14658;8;4756;;;;;;;1;608;;;;;;;;;;;;;6716415
"49105";2165;453;590048;1006;1;40;;;11244;7521;3240;;;959;284982;178;15871;292;931010;;;1;3824;958;814435;;;;;63;52908;;;;;32;60262;4;4736;;;;;198;247818;;;23;49362;2;48884;65;202260;;;9;54818;1;7619;;;;;;;;;;;;;;;2778789
"49106";1167;63;237174;266;11;16;;;5482;4098;585;;;310;70340;20;3716;327;1799569;;;21;63830;178;155808;;;;;371;12195736;;;36;56913;15;266094;17;339589;3;9432;;;154;412576;22;175972;21;18488;15;97368;52;152742;22;542652;17;88630;1;2046;15;784894;;;;;;;;;;;;;17236395
"49107";816;109;1548318;186;5;16;;;3402;1851;1304;;;155;46989;33;4136;428;4124899;;;10;8283;114;110180;;;;;137;471972;;;;;3;65765;;;1;587;;;73;134372;;;;;;;17;36508;;;;;;;;;;;;;;;;;;;;;5003691
"49108";974;99;490272;163;5;16;;;4491;2739;1534;;;217;59116;28;3566;575;4621495;;;11;19198;91;82457;;;;;137;580189;;;1;379;16;40986;10;4941;44;60566;;;91;269195;4;64021;;;;;42;79610;;;;;;;;;;;;;;;;;;;;;5885719
"49109";608;48;317179;62;3;10;;;2205;1261;716;;;113;55483;35;3979;401;5120077;2;12516;10;7520;18;13703;;;;;88;285482;;;;;5;13128;14;8551;1;1268;;;55;112848;;;;;;;42;76045;;;;;;;;;;;;;;;;;;;;;5710600
"49110";2128;151;329931;441;5;21;;;6293;3711;1840;;;329;69061;45;5467;1018;4637517;;;6;6822;173;121340;;;;;813;5710184;;;230;60221;39;80062;9;3971;;;;;225;287196;2;69999;;;;;93;85727;;;;;;;;;;;;;;;;;1;108;;;11137567
"49111";2998;241;560686;1212;5;45;;;12886;8926;1572;;;1344;323108;113;15125;837;4574770;4;3772;12;33662;1057;791386;;;;;252;3209406;;;46;26827;29;76055;4;8329;;;;;336;473696;7;63160;41;77801;3;82006;124;214266;10;54939;9;54477;4;10413;6;21817;;;;;;;;;;;;;10115015
"49112";1828;281;1253290;465;5;23;;;7398;3726;2352;;;475;135326;59;9311;884;5420108;2;12031;2;28047;335;288153;;;;;225;557543;;;;;15;237928;4;2163;;;;;149;283686;2;688;;;12;59611;79;136823;37;220139;1;1917;;;1;136;;;;;;;;;;;;;7393610
"49113";1629;234;394217;328;5;16;;;5204;2117;1843;;;410;89475;39;5832;954;3838560;;;10;10391;236;192521;;;;;145;401709;;;;;21;58710;3;1535;26;25217;;;116;186067;;;;;5;89293;38;57125;;;;;;;;;;;;;;;;;;;;;4956435
"49114";1877;121;1234368;347;5;19;;;6882;3942;1960;;;196;42166;20;2897;762;3359569;2;8472;26;214908;92;74571;;;;;897;11391169;;;292;107088;13;84264;2;717;1;211;;;158;322542;1;5377;;;;;49;39385;;;1;2294;;;;;;;;;;;;;1;957;;;15655630
"49115";2294;109;202761;341;10;21;;;6569;4366;1785;;;333;67685;43;6105;1024;5576046;;;12;65791;147;119061;;;;;808;12500198;;;183;102550;25;95838;3;547;;;;;190;348031;4;3864;1;819;;;81;59308;3;2484;1;7565;1;1298;11;137575;5;42838;;;;;;;;;;;19137603
"49116";2484;162;312709;663;10;26;;;9526;7095;1328;;;647;118902;37;5493;840;3813579;;;13;40599;430;343991;;;2;217102;843;17806935;4;212843;267;253100;25;122315;13;7995;2;5501;2;11890;295;471901;8;85995;1;367;4;54289;108;139270;38;345349;6;20808;;;3;3300;6;292425;;;;;;;1;638;;;24373949
"49117";2424;43;202933;388;13;21;;;8435;6794;427;;;292;61794;47;9134;1135;6330438;;;11;336977;127;113999;;;;;845;10914267;;;1;1310;39;84943;;;;;;;204;396932;;;;;;;16;8973;;;;;;;2;12768;;;;;;;;;;;;;18271535
"49118";1652;356;3072409;465;11;27;;;8389;3482;4218;;;395;135239;103;16315;800;9144373;;;5;14441;307;334776;;;;;104;242003;;;;;15;41250;3;1410;;;;;229;391298;;;7;5219;10;18999;36;94068;;;27;228180;1;5712;;;;;;;;;;;;;;;10673283
"49119";962;97;80225;220;4;15;;;2525;1718;565;;;178;48230;35;7600;559;4720290;;;;;175;149359;;;;;95;217754;;;;;6;11731;8;4031;;;;;88;144686;;;;;3;12835;4;2452;;;;;;;;;;;;;;;;;;;;;5318968
"49120";1678;152;442981;447;5;19;;;5850;3274;1710;;;297;50188;27;3887;647;3576705;;;8;6124;161;151815;;;;;783;6201775;;;26;5211;11;40924;4;2197;;;;;140;192621;;;;;;;25;20970;;;;;1;2220;;;;;;;;;;;;;;;10254637
"49121";761;63;224819;120;2;14;;;3154;1319;806;;;153;48670;28;2858;422;3863648;;;2;1299;60;48333;;;;;185;572211;;;2;198;11;11603;8;4440;1;498;;;75;105796;;;;;;;53;84108;;;;;;;;;;;;;;;;;;;;;4743662
"49122";1494;102;88668;315;26;17;;;4945;3418;1062;;;398;60606;13;1459;357;2341528;;;12;26775;303;221398;;;32;1070134;607;74128717;20;3227239;36;242618;13;555483;3;1854;1;904;;;269;683514;3;4513;5;3408;;;25;34317;4;350981;5;28107;1;901;8;106191;55;7705209;;;;;;;3;52329;;;90795856
"49123";1082;216;466302;296;3;12;;;4253;2135;1777;;;235;54706;26;5813;435;2050644;;;6;17601;231;221075;;;;;281;2043272;;;;;8;30485;;;;;;;96;170608;1;840;;;;;8;37032;1;7581;;;;;;;;;;;;;;;;;;;4639657
