KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"49202";"Bäckengraben";"M31";"41517";"Ternberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";20100534
"49203";"Christkindl";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";1586926
"49204";"Droissendorf";"M31";"41515";"Schiedlberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6417437
"49205";"Föhrenschacherl";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";3134967
"49206";"Garsten";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";4144814
"49207";"Gleink";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6773156
"49208";"Gründberg";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";7757012
"49209";"Hilbern";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";8216598
"49210";"Hinterberg";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";3942078
"49211";"Jägerberg";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";1900972
"49212";"Judendorf";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6066212
"49213";"Kleinraming";"M31";"41514";"St. Ulrich bei Steyr";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";21580131
"49214";"Kroisbach";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6055911
"49215";"Lahrndorf";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";9235436
"49216";"Losensteinleithen";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";4868266
"49217";"Maria Laah";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";3925210
"49218";"Matzelsdorf";"M31";"41515";"Schiedlberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";9189899
"49219";"Mitterdietach";"M31";"41504";"Dietach";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";8251108
"49220";"Mitteregg";"M31";"41502";"Aschach an der Steyr";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";8776764
"49221";"Mühlbach";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";14264474
"49222";"Neuzeug";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";2032688
"49223";"Oberbrunnern";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";5078983
"49224";"Oberchristkindl";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";2346451
"49225";"Oberdietach";"M31";"41504";"Dietach";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";5723782
"49226";"Pergern";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";8891690
"49227";"Pichlern";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6045025
"49228";"Sarning";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";482181
"49229";"Schwarzenthal";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";4965726
"49230";"Sierning";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6850208
"49231";"Sierninghofen";"M31";"41516";"Sierning";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";2194828
"49232";"Stein";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";1136483
"49233";"Steyr";"M31";"40201";"Steyr";"402";"Steyr(Stadt)";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";7606927
"49234";"St. Ulrich";"M31";"41514";"St. Ulrich bei Steyr";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";4926869
"49235";"Ternberg";"M31";"41517";"Ternberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";17938424
"49236";"Thanstetten";"M31";"41515";"Schiedlberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";14460739
"49237";"Trattenbach";"M31";"41517";"Ternberg";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";23977383
"49238";"Unterdambach";"M31";"41506";"Garsten";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";14325976
"49239";"Unterdietach";"M31";"41504";"Dietach";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6669222
"49240";"Unterwald";"M31";"41514";"St. Ulrich bei Steyr";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";12526260
"49241";"Unterwolfern";"M31";"41521";"Wolfern";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";6693162
"49301";"Anger";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";9722064
"49302";"Arzberg";"M31";"41512";"Reichraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";10492819
"49303";"Blumau";"M31";"41510";"Maria Neustift";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";10956964
"49304";"Buchschachen";"M31";"41510";"Maria Neustift";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";9786547
"49305";"Dörfl";"M31";"41510";"Maria Neustift";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";12595742
"49306";"Gaflenz";"M31";"41505";"Gaflenz";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";14395513
"49307";"Hintstein";"M31";"41507";"Großraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";10422487
"49308";"Kleingschnaidt";"M31";"41505";"Gaflenz";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";14993954
"49309";"Kleinreifling";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";65624560
"49310";"Lausa";"M31";"41508";"Laussa";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";34309831
"49311";"Laussa";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";76698086
"49312";"Losenstein";"M31";"41509";"Losenstein";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";2813914
"49313";"Lumpelgraben";"M31";"41507";"Großraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";43498884
"49314";"Nach der Enns";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";39506146
"49315";"Neudorf";"M31";"41505";"Gaflenz";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";16793132
"49316";"Neustiftgraben";"M31";"41507";"Großraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";26149186
"49317";"Oberplaißa";"M31";"41507";"Großraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";27618518
"49318";"Pettendorf";"M31";"41505";"Gaflenz";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";12594019
"49319";"Pichl";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";27825569
"49320";"Platten";"M31";"41510";"Maria Neustift";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";12616047
"49321";"Reichraming";"M31";"41512";"Reichraming";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";91781616
"49322";"Stiedelsbach";"M31";"41509";"Losenstein";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";16595608
"49323";"Weyer";"M31";"41522";"Weyer";"415";"Steyr-Land";"051";"Kirchdorf Perg Steyr";"492";"Steyr";"49";"Steyr";"";"";"4";"Oberösterreich";4414428
"49401";"Edlbach";"M31";"40901";"Edlbach";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";8345584
"49402";"Fahrenberg";"M31";"40918";"Spital am Pyhrn";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";25660057
"49403";"Gleinkerau";"M31";"40918";"Spital am Pyhrn";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";25469213
"49404";"Hinterstoder";"M31";"40903";"Hinterstoder";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";149707003
"49405";"Pichl";"M31";"40915";"Roßleithen";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";7146605
"49406";"Rading";"M31";"40915";"Roßleithen";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";42203793
"49407";"Rosenau";"M31";"40914";"Rosenau am Hengstpaß";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";108285618
"49408";"Rossleithen";"M31";"40915";"Roßleithen";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";18136643
"49409";"St. Pankraz";"M31";"40916";"St. Pankraz";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";47142258
"49410";"Spital am Pyhrn";"M31";"40918";"Spital am Pyhrn";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";57762414
"49411";"Vorderstoder";"M31";"40921";"Vorderstoder";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";37125455
"49412";"Windischgarsten";"M31";"40923";"Windischgarsten";"409";"Kirchdorf an der Krems";"051";"Kirchdorf Perg Steyr";"491";"Kirchdorf an der Krems";"49";"Steyr";"";"";"4";"Oberösterreich";4911949
"50001";"Abtsdorf";"M31";"41702";"Attersee am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6896868
"50002";"Attersee";"M31";"41702";"Attersee am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";7771192
"50003";"Berg";"M31";"41706";"Berg im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";9161462
"50004";"Eggenberg";"M31";"41706";"Berg im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";11325226
"50005";"Fornach";"M31";"41708";"Fornach";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";8195935
"50006";"Forstern";"M31";"41726";"Pöndorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";18175188
"50007";"Frankenburg";"M31";"41709";"Frankenburg am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";7331249
"50008";"Frankenmarkt";"M31";"41710";"Frankenmarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";7155812
"50009";"Frein";"M31";"41709";"Frankenburg am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";10603192
"50010";"Freudenthal";"M31";"41748";"Weißenkirchen im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";12997156
"50011";"St. Georgen im Attergau";"M31";"41734";"St. Georgen im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";15462130
"50012";"Geretseck";"M31";"41726";"Pöndorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";12809020
"50013";"Haberpoint";"M31";"41726";"Pöndorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";2818766
"50014";"Hintersteining";"M31";"41709";"Frankenburg am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";9170265
"50015";"Hofberg";"M31";"41709";"Frankenburg am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6472185
"50016";"Höhenwarth";"M31";"41710";"Frankenmarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";5280999
"50017";"Hörgersteig";"M31";"41709";"Frankenburg am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";14974829
"50018";"Kirchham";"M31";"41726";"Pöndorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";15675909
"50019";"Lichtenbuch";"M31";"41718";"Nußdorf am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";2720432
"50020";"Nussdorf";"M31";"41718";"Nußdorf am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";24662077
"50021";"Oberalberting";"M31";"41723";"Pfaffing";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";5874379
"50022";"Oberschwand";"M31";"41726";"Pöndorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";1409230
"50023";"Pabing";"M31";"41741";"Straß im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";11522854
"50024";"Pfaffing";"M31";"41723";"Pfaffing";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";7021007
"50025";"Redleiten";"M31";"41729";"Redleiten";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";14355661
"50026";"Stauf";"M31";"41710";"Frankenmarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6033060
"50027";"Strass";"M31";"41741";"Straß im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";13048041
"50028";"Vöcklamarkt";"M31";"41747";"Vöcklamarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6426019
"50029";"Walchen";"M31";"41747";"Vöcklamarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";16025454
"50030";"Walligen";"M31";"41708";"Fornach";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";9508090
"50031";"Walkering";"M31";"41747";"Vöcklamarkt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";4974398
"50032";"Weissenkirchen";"M31";"41748";"Weißenkirchen im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";13688269
"50033";"Wildenhag";"M31";"41741";"Straß im Attergau";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6252011
"50101";"Au";"M31";"41745";"Unterach am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";5595533
"50102";"Hof";"M31";"41742";"Tiefgraben";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";15723687
"50103";"Innerschwand";"M31";"41712";"Innerschwand am Mondsee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";18762918
"50104";"Laiter";"M31";"41719";"Oberhofen am Irrsee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";5566839
"50105";"St. Lorenz";"M31";"41735";"St. Lorenz";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";23393389
"50106";"Mondsee";"M31";"41715";"Mondsee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";16617249
"50107";"Oberaschau";"M31";"41721";"Oberwang";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";13724032
"50108";"Oberwang";"M31";"41721";"Oberwang";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";25054036
"50109";"Rabenschwand";"M31";"41719";"Oberhofen am Irrsee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";15628030
"50110";"Tiefgraben";"M31";"41742";"Tiefgraben";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";22518064
"50111";"Unterach";"M31";"41745";"Unterach am Attersee";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";20436170
"50112";"Zell am Moos";"M31";"41751";"Zell am Moos";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";24455467
"50201";"Atzbach";"M31";"41704";"Atzbach";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";14117024
"50202";"Bruckmühl";"M31";"41722";"Ottnang am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";13567228
"50203";"Desselbrunn";"M31";"41707";"Desselbrunn";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";10788373
"50204";"Manning";"M31";"41714";"Manning";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";10008297
"50205";"Mitterberg";"M31";"41732";"Rüstorf";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";13627635
"50206";"Niederthalheim";"M31";"41717";"Niederthalheim";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";15368547
"50207";"Oberndorf";"M31";"41720";"Oberndorf bei Schwanenstadt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6046327
"50208";"Pitzenberg";"M31";"41725";"Pitzenberg";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6120582
"50209";"Plötzenedt";"M31";"41722";"Ottnang am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";7633750
"50210";"Puchheim";"M31";"41722";"Ottnang am Hausruck";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";9119112
"50211";"Pühret";"M31";"41728";"Pühret";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";6549154
"50212";"Redlham";"M31";"41730";"Redlham";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";8045581
"50213";"Rutzenham";"M31";"41733";"Rutzenham";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";4951992
"50214";"Schlatt";"M31";"41736";"Schlatt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";11064723
"50215";"Schwanenstadt";"M31";"41738";"Schwanenstadt";"417";"Vöcklabruck";"053";"Gmunden Vöcklabruck";"503";"Vöcklabruck";"50";"Vöcklabruck";"";"";"4";"Oberösterreich";2580637
