"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"50024";1738;476;2405014;484;7;58;1;;7869;3409;3982;;;340;78039;25;5092;791;5034692;3;3008;7;6558;403;349354;;;;;340;1182531;;;6;3118;14;15234;7;6931;;;2;372;162;242183;2;1321;5;12455;1;3768;30;63967;;;5;11351;;;;;;;;;;;;;;;;;7019974
"50025";1364;145;204104;328;8;35;;;4765;2901;1036;;;179;42400;12;2399;627;2949980;1;1112;4;1936;166;162900;;;;;459;10759746;;;;;7;33716;1;434;;;;;161;243935;;;;;;;60;52554;59;98957;2;5832;;;;;;;;;;;;;;;;;14355901
"50026";1526;268;337949;357;8;33;4;;6761;3793;1994;;;424;118914;4;103;628;3993680;1;10625;1;319;266;206259;;;;;303;1183890;;;;;15;65761;1;582;;;;;173;182308;8;81754;;;5;66707;92;108664;;;2;13695;;;;;;;;;;;;;;;;;6033261
"50027";1330;265;1525087;295;10;30;;;6034;3167;2233;;;230;56108;11;1906;708;4025857;1;647;2;4627;224;184607;;;;;256;8155112;;;;;13;112786;3;1483;;;;;107;472698;;;;;;;15;30294;;;1;1481;;;;;;;;;;;;;;;;;13047606
"50028";2386;573;1397644;1015;7;41;;;10668;5090;4470;;;861;220743;69;8308;628;3706358;19;10713;12;29435;888;678363;;;;;144;726553;;;;;21;139618;2;657;;;;;246;344653;;;1;7820;4;97930;175;409763;;;7;34536;1;10567;;;;;;;;;;;;;;;6426017
"50029";2431;627;5148593;720;13;87;3;;15855;9164;5943;;;475;142893;65;13183;1088;10961958;3;2674;33;36666;395;402971;;;;;659;3543811;;;;;25;111262;13;6303;;;;;267;582006;;;;;9;85621;52;120679;;;3;15834;;;1;96;;;;;;;;;;;;;16025957
"50030";723;333;2855227;237;8;35;;;5627;2692;2642;;;106;29476;23;3818;258;3253895;1;1804;5;5518;95;92358;;;;;306;5859499;;;;;9;66832;4;1632;;;;;108;179108;;;;;;;2;96;1;6164;6;7890;;;;;;;;;;;;;;;;;9508090
"50031";1096;197;961964;288;4;44;;;4581;1925;1915;;;266;70281;17;3057;510;3225939;;;4;15853;220;178541;;;;;147;971260;;;;;9;116273;7;13224;;;;;116;208968;;;;;6;64716;29;76820;;;9;24726;1;4740;;;;;;;;;;;;;;;4974398
"50032";1131;43;92960;315;5;60;;;10964;9641;699;;;201;66267;3;466;376;6135307;;;2;1361;142;135047;;;;;527;6936784;;;;;18;52467;1;638;;;;;280;306279;;;;;;;19;23482;4;15464;7;13705;;;;;;;;;;;;;;;;;13687267
"50033";1391;236;372996;367;6;39;;;5237;2666;1787;;;262;65103;4;547;797;4487425;;;3;7811;227;225449;;;;;207;1127505;;;;;4;5264;1;266;;;;;114;302135;;;;;;;11;14918;;;6;15480;;;;;;;;;;;;;;;;;6251903
"50101";820;104;75137;272;3;16;;;2370;1475;725;;;222;32179;10;4582;253;573560;;;31;22070;203;137947;;;;;216;4577539;;;25;39332;9;31340;4;210;3;4541;3;4536;70;71657;10;12387;2;1328;;;31;17154;;;62;65160;;;;;;;;;;;;;;;;;5595522
"50102";2237;568;857779;677;9;79;3;;9611;4353;4368;;;736;158216;13;2463;1114;7782822;1;4763;4;4388;518;356190;;;;;344;6780416;;;11;2197;12;54246;3;5332;;;1;465;169;305231;3;53361;;;;;68;121577;;;13;94643;;;;;;;;;;;;;;;;;15726310
"50103";2908;547;970704;529;23;66;19;;11530;6532;4400;;;670;138942;66;18427;1372;6962001;17;25298;67;57886;455;328560;;;;;851;9885699;;;35;47644;39;117275;26;39900;1;2063;;;316;578752;46;313876;14;19891;;;163;116600;;;85;110078;;;;;;;;;;;;;;;;;18762892
"50104";595;143;380986;187;5;18;;;3283;1421;1442;;;146;31771;2;192;224;3021159;;;4;22412;121;92781;;;;;179;2222319;;;;;16;19329;1;964;;;;;67;122787;;;;;;;2;14351;;;3;18896;;;;;;;;;;;;;;;;;5566961
"50105";4152;1253;1839674;1195;14;107;1;;17600;7227;9272;;;1182;241950;20;2592;1564;10803965;2;570;17;36555;901;711740;;;;;609;9057839;;;18;25768;35;246783;16;128849;1;2517;;;440;655788;17;156979;2;4551;;;178;186948;;;456;838478;;;1;254748;1;36546;;;;;;;;;;;23393166
"50106";2231;1123;990175;1178;4;18;29;;11886;3945;7158;;;872;189049;127;12366;156;591656;1;430;2;5053;894;644722;;;;;49;175098;;;;;20;38719;221;14229803;1;2624;2;1321;209;446388;2;2651;2;8117;;;40;112642;;;447;144858;4;11859;;;1;5;;;;;;;;;;;16617361
"50107";1738;249;1869062;151;9;42;;;7535;2694;3767;;;171;61231;14;3243;995;5123293;;;9;13009;78;94873;;;;;611;8024269;;;;;13;63398;9;2397;;;;;179;292935;1;21;;;;;25;45433;;;;;;;;;;;;;;;;;;;;;13724102
"50108";2338;686;3771720;509;16;62;2;;14163;6725;6905;;;497;120370;43;7840;1056;7318845;3;1123;18;26106;320;244571;;;;;689;16384268;;;;;25;112880;9;1560;;;;;260;713575;;;;;;;43;96062;2;10853;5;13390;2;2794;;;;;;;;;;;;;;;25054237
"50109";2507;516;1536927;591;12;65;;;9084;4011;4140;;;409;92196;6;1285;1418;9217579;;;8;33671;418;361037;;;;;447;5313488;;;;;9;45458;3;16394;;;;;144;362676;;;;;1;62463;14;58068;;;26;61138;2;2731;;;;;;;;;;;;;;;15628184
"50110";3275;698;721910;920;17;87;;;11953;5825;5141;;;643;127261;15;2645;1392;7654610;3;10706;12;54990;741;557301;;;;;812;13203803;;;1;3135;16;43421;3;206;;;;;206;761301;;;;;;;24;79604;;;26;18359;1;583;;;;;;;;;;;;;;;22517925
"50111";2968;516;408928;970;13;60;;;10955;6297;3694;;;739;115694;32;1204;836;2535963;;;18;28195;904;603642;;;;;667;6919892;;;;;23;50277;28;9669641;;;;;261;396904;;;3;3241;;;28;23797;;;108;87775;1;593;;;;;;;;;;;;;;;20436818
"50112";2493;452;912668;709;20;56;1;;10594;4993;4153;;;565;137982;23;9100;1132;10017386;5;17548;10;8605;559;429284;;;;;453;9642641;;;;;43;120830;13;3499671;;;;;231;437150;;;;;;;26;59099;1;5527;38;66533;2;3784;;;;;;;;;;;;;;;24455140
"50201";3653;285;1013211;501;7;97;;;8530;4121;3368;;;501;149143;88;14417;2353;11347424;1;3960;3;1063;346;307422;;;;;570;1736262;;;;;17;42714;6;12154;1;352;;;203;417347;;;1;685;;;28;65264;;;7;17513;1;2324;;;;;;;;;;;;;;;14118044
"50202";2259;1070;6445740;802;15;56;10;;14112;3829;9903;;;488;111582;55;11210;543;5626506;4;23869;24;39103;687;671067;;;;;838;6292405;;;;;14;38597;7;5609;;;;;233;477175;;;1;6138;4;159184;25;28416;;;30;73483;1;2175;1;27;;;;;;;;;;;;;13566546
"50203";1255;159;395445;397;11;60;;;7827;6685;1035;;;223;88953;48;9413;302;7708870;;;;;234;264468;;;;;620;2149138;;;;;9;213343;2;1887;;;;;126;274169;;;1;37;2;2483;17;25734;11;47103;;;1;2775;;;;;;;;;;;;;;;10788373
"50204";2420;328;1435061;374;7;81;5;;7477;4006;2809;;;280;75925;43;9731;1461;7123461;3;7414;;;226;198577;;;;;432;2132284;;;;;17;46504;5;1663;;;;;196;312852;2;219;;;1;90376;8;9139;;;;;;;;;;;;;;;;;;;;;10008145
"50205";2234;518;1143771;798;6;45;;;12301;8077;3798;;;852;202022;49;9327;662;7206260;;;34;58577;714;714206;;;1;2449;344;4306999;;;;;44;352186;9;6734;4;31615;;;267;437254;4;3772;10;9889;;;66;136210;6;111945;10;34931;2;2479;1;1123;;;;;;;;;;;;;13627978
"50206";1337;366;3144490;443;16;75;;;11039;7798;2920;;;323;146567;54;16971;599;12688285;3;10599;7;11084;297;298721;;;;;356;1694242;;;;;8;49446;5;2772;;;;;207;422124;;;;;;;11;8402;;;4;16139;3;3195;;;;;;;;;;;;;;;15368547
"50207";1734;525;1485384;595;7;38;;;7917;3025;3898;;;405;133191;48;11365;871;4656596;1;166;2;1007;481;452103;;;;;154;317034;;;;;8;38909;;;;;;;180;254912;;;;;2;269;25;71828;2;73309;11;35638;;;;;;;;;;;;;;;17;13263;6046327
"50208";770;414;3582392;287;2;28;;;4457;1009;3188;;;172;50985;17;4271;289;3631545;5;30705;6;9374;198;180751;;;;;253;2001604;;;;;4;39124;;;;;;;73;166347;;;;;;;4;1832;;;3;4044;;;;;;;;;;;;;;;3;1844;6120582
"50209";1120;762;6517296;470;5;42;;;8316;1730;6542;;;391;104628;7;3825;337;5587311;3;2162;14;11082;413;388748;;;;;169;1083832;;;;;9;33309;5;3832;;;;;159;312968;;;;;1;8911;23;50166;;;11;42976;;;;;;;;;;;;;;;;;7633750
"50210";1158;662;5463158;501;7;59;;;8996;2883;5931;;;309;105449;40;8965;377;5058871;7;56652;5;6903;401;392884;;;;;275;3013708;;;;;4;27542;5;7394;;;;;123;272970;2;1821;1;191;1;49462;34;81509;;;15;30631;1;4175;;;;;;;;;;;;;;;9119127
"50211";1606;345;2048247;301;7;53;;;6557;3291;2993;;;266;69236;65;11262;905;4785805;4;2789;28;17082;217;167877;;;;;352;1234985;;;;;10;29081;3;1211;;;;;124;183714;;;;;1;24187;20;21517;;;1;374;;;1;72;;;;;;;;;;;;;6549192
"50212";1645;488;1221506;714;10;30;;;9259;5745;3102;;;494;146419;44;9026;498;5233642;5;10188;3;6822;544;510838;;;;;157;511823;;;;;35;158019;1;171;;;;;153;353275;;;;;4;122538;48;227939;72;747367;2;1695;1;2921;2;7097;;;;;;;;;;;;;8049780
"50213";595;595;4951992;143;2;32;;;8132;2575;5557;;;110;43426;42;20357;282;3398659;12;17749;41;23566;110;92649;;;;;224;1122525;;;;;2;11978;12;9316;;;;;101;167544;;;;;1;13146;21;21580;;;3;9497;;;;;;;;;;;;;;;;;4951992
"50214";2071;313;723563;610;14;31;;;11485;9061;2270;;;513;130817;51;10834;744;7441663;5;26589;8;17678;467;431022;;;;;310;1888899;;;;;16;179800;7;29084;;;;;221;418451;5;112670;;;2;43337;66;231483;3;47206;30;53977;;;2;1214;;;;;;;;;7;112687;;;11064724
"50215";2530;390;496175;1120;6;16;;;8321;3077;2748;;;1275;282361;106;16617;202;547568;7;6025;4;6805;1257;866759;;;;;27;87892;;;;;16;46045;2;3202;3;1231;;;269;312437;2;6987;1;590;3;77835;99;196638;1;160;46;102908;5;16665;1;1787;;;;;;;;;;;;;2580512
"50216";825;681;5121841;450;6;42;;;6590;1489;5001;;;269;78726;69;14770;184;4114915;;;;;360;351656;;;;;210;1658531;;;;;6;119195;2;2441;;;;;70;203408;;;;;;;16;20685;1;1118;1;21256;;;;;;;;;;;;;;;;;6586701
"50217";2420;928;6693795;850;14;77;2;;14515;5203;8697;;;712;170114;60;5861;809;7290406;3;38116;29;42613;762;658581;;;;;449;3124154;;;;;3;7013;13;10094;;;;;265;421272;5;12496;1;357;;;67;115256;1;34705;31;60532;2;2273;;;;;;;;;;;;;;;11993843
"50301";675;278;2934944;198;7;26;;;5357;1261;3853;;;142;45137;10;2301;261;3302078;4;10616;;;81;88507;;;;;310;1985270;;;;;4;10322;;;;;;;56;166995;;;;;;;3;8128;1;438;;;;;;;;;;;;;;;1;4240;;;5619792
"50302";4376;608;1349982;1404;18;75;12;;30364;24067;5455;;;1170;240020;76;23101;1102;5756789;7;18043;27;22777;1252;1031775;;;;;1145;11894746;;;;;56;76544;19;14378;;;;;413;589501;;;1;809;15;34021;131;326058;8;50610;133;487183;3;8485;;;;;;;;;;;;;;;20574840
"50303";5550;1049;1665545;2069;22;60;1;;24355;14612;6992;;;2643;644693;196;20104;949;3447977;5;6431;14;23668;2337;1445397;;;;;525;4826602;;;11;34472;62;277710;23;41053;1;37;1;485;530;575717;20;119362;11;31917;6;191141;196;471478;6;32636;32;95708;4;12923;5;16967;;;;;;;;;;;;;12316478
"50304";1657;320;617650;490;9;44;;;7421;3851;2721;;;303;55027;31;4071;569;3946266;;;11;9423;322;293368;;;;;451;9162599;;;4;8153;17;89457;1;140;;;;;203;465268;;;;;;;14;11062;;;19;264917;2;3314;;;;;;;;;;;;;;;14313065
"50305";1061;427;3631224;354;9;47;;;6226;2463;3386;;;285;74655;19;4154;408;5524343;;;;;253;231806;;;;;241;2144256;;;;;3;42425;1;174;;;;;107;263634;;;;;1;43071;12;70229;;;1;8054;;;;;;;;;;;;;;;;;8406801
"50306";676;237;1172538;263;5;25;;;4315;2270;1891;;;186;56623;8;1530;213;3391540;1;2398;;;172;182048;;;;;154;1272818;;;;;9;72813;2;2750;;;;;65;194208;;;;;2;31939;8;47625;1;20000;;;;;;;;;;;;;;;;;;;5276292
"50307";1721;1170;8297183;609;15;73;1;;12380;4800;7434;;;479;137617;32;6813;597;9521735;;;1;6627;493;433960;;;;;354;1728987;;;;;9;80275;2;188;;;;;202;381035;;;1;260;;;47;266120;2;8003;2;2464;1;2439;2;1207;;;;;;;;;;;;;12577730
"50308";1532;239;419704;359;6;43;;;6460;3659;1560;;;275;64026;30;5366;649;5668887;1;2328;4;1901;202;195819;;;;;448;4098704;;;;;3;3239;;;;;;;154;349961;1;17991;1;12455;;;11;29654;;;3;3285;;;;;;;;;;;;;;;;;10453616
"50309";3710;926;4330155;1506;9;49;2;;13772;5533;6161;;;1580;277256;191;27870;946;3721443;2;2437;74;52081;1463;858560;;;;;608;9647811;;;59;77336;36;109679;14;2986877;4;4281;;;349;370385;36;32660;18;8583;;;112;183884;;;141;110500;3;8035;;;;;;;;;;;;;1;1199;18479678
"50310";3065;582;3961598;991;8;81;;;12765;6395;4477;;;714;116795;14;2447;1195;6502224;14;27530;11;42955;856;749390;;;;;396;2127186;;;;;4;4920;21;3194504;;;;;318;419364;10;14341;1;1295;;;69;72267;;;164;91423;;;;;;;;;;;;;;;;;13366641
"50311";801;128;783682;196;5;42;;;5061;2848;1726;;;159;41193;21;4586;307;2826863;;;;;127;105903;1;2837;;;249;3398324;;;;;7;46002;3;531;;;;;122;305737;;;1;3148;;;2;3431;;;12;344323;;;;;;;;;;;;;;;;;7082878
"50312";2284;495;1422953;720;10;67;1;;9572;4812;3990;;;568;155474;40;11593;997;6032268;3;13091;;;541;492394;;;;;350;3775992;;;;;10;74783;5;6511;;;;;166;318338;;;2;7602;3;18823;66;231367;2;1246;5;25918;2;3015;;;;;;;;;;;;;;;11168415
"50313";3507;796;1225074;1297;8;46;;;18469;12378;5662;;;1821;561044;62;12302;752;4526497;;;1;764;1327;911421;;;;;295;1175735;;;;;16;195590;1;11;2;1033;;;332;507939;;;1;1937;5;57018;231;876737;16;41638;2;7513;2;5619;3;11300;;;;;;;;;;;;;8894098
"50314";1089;233;787679;318;6;49;;;6018;3131;2307;;;227;59305;14;1646;431;3724535;1;882;1;629;176;150862;;;;;285;2612437;;;;;9;22906;;;;;;;131;428061;;;;;;;32;84499;;;3;9099;;;;;;;;;;;;;;;;;7094861
"50315";844;579;5402499;273;7;36;;;9360;3482;5743;;;171;68355;10;2919;324;4986766;4;2756;6;6057;204;217755;;;;;265;4702484;;;;;54;46571;;;;;;;89;206493;;;1;1986;;;5;8871;;;4;5346;;;;;;;;;;;;;;;;;10256359
"50316";1866;269;1099531;454;3;40;;;6159;3444;2140;;;504;101653;31;3784;990;3983864;;;7;9782;312;195957;;;;;258;1273261;;;;;9;106392;;;;;;;108;183574;4;58672;;;1;9489;62;105683;1;289;2;8914;;;;;1;111;;;;;;;;;1;484;6041425
"50317";922;122;464785;175;3;32;;;2932;1328;1290;;;142;38134;10;1377;622;3460302;;;1;4047;118;106688;;;;;101;379883;;;;;;;;;;;;;54;135685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4126116
"50318";915;340;597215;372;4;26;;;3980;1538;2216;;;341;74054;12;1949;326;2720353;;;1;1692;313;258114;2;2798;;;94;1767101;;;;;3;26678;1;407;;;;;79;170737;;;;;;;18;30799;;;6;7609;2;1916;;;;;;;;;;;;;;;5064207
"50319";3644;1291;3900098;1734;6;63;;;15938;6653;8225;;;1309;240103;51;7186;750;5991180;7;99722;35;96849;1744;1323974;;;;;253;1063759;;;;;4;56657;17;457150;;;;;439;580118;20;33167;4;3978;1;16668;153;323234;;;84;69520;3;11362;;;;;;;1;451;;;;;1;1251;10374627
"50320";2372;598;7744868;788;19;68;;;13538;7137;4982;;;700;109797;14;4281;483;2892724;1;6227;30;180919;710;674585;;;4;87425;555;37002905;;;;;23;317404;34;7190176;;;;;280;578835;;;3;2920;;;45;108379;8;144418;213;146945;2;1387;;;4;12362319;;;;;;;4;86154;;;61811646
"50321";2659;761;1223920;986;3;36;;;11606;6031;4385;;;1326;274184;204;10348;695;2427614;;;13;31991;967;600855;;;;;142;600769;;;;;10;131648;;;1;185;;;221;352206;10;73426;3;4974;13;66693;83;426877;1;5325;5;15603;;;;;;;;;;;;;;;;;5022698
"50322";911;344;612950;412;3;51;;;6731;3143;3201;;;238;78532;25;5789;419;5139392;2;8755;3;10704;289;281219;;;;;205;1906663;;;;;15;24810;1;284;;;;;96;232809;;;;;6;17874;11;6345;3;4380;1;12560;1;1804;2;346;;;;;;;;;;;;;7732266
"50323";1963;397;651755;452;8;99;;;6342;2750;3016;;;296;90693;25;5740;1146;7922449;;;1;3795;311;309388;;;;;290;1582207;;;;;12;32325;7;2869;;;;;131;301027;;;1;241;5;16958;13;17082;;;1;12569;2;2919;;;;;;;;;;;;;;;10300262
"50324";5000;1334;2287816;1807;11;69;2;;18404;7289;8618;;;1421;324440;65;8535;1773;7404054;1;870;11;25822;1388;1083003;;;;;633;3918575;;;;;21;387171;5;47851;1;1231;;;307;627022;;;6;13535;3;27432;282;641545;18;120208;82;85689;3;9373;5;3557;;;;;;;;;;;3;7231;14729913
"50325";1198;142;212316;525;5;14;;;4920;3204;1305;;;703;184560;123;8618;61;300421;6;21744;;;546;251481;;;;;5;7094;;;;;7;36520;;;1;1712;;;117;159388;3;7191;12;9319;2;6825;46;68203;;;10;60635;1;1165;1;255;;;;;;;;;;;;;1125131
"50326";4665;1028;1944268;2193;23;83;;;23325;15864;7138;;;2528;742436;98;12022;639;4593794;5;17961;3;12082;1998;1447423;;;;;332;5635714;;;;;22;304839;1;783;4;16456;;;411;732650;26;88779;11;24103;10;129551;261;546699;;;26;138681;6;20574;;;;;;;;;;;;;;;14464547
"50327";1353;204;716652;377;6;32;;;6164;3380;1768;;;398;69787;15;5088;588;3666403;2;1162;7;4446;312;285284;;;;;242;2527791;;;;;17;134546;3;1357;2;11395;;;130;171729;20;68725;2;3342;6;40665;45;50264;;;1;781;4;5474;3;6091;;;;;;;;;;;;;7054330
"50328";786;403;4417833;191;6;44;;;6771;1299;5215;;;156;62555;20;3437;412;5422989;;;;;117;101670;;;;;197;827034;;;;;12;104135;5;5666;;;;;102;166436;;;;;;;7;10107;1;20000;1;1266;;;;;;;;;;;;;;;1;1103;6725295
"50329";3822;571;11913230;1015;23;82;33;;13971;6524;5606;;;1075;189868;41;3126;1160;6250797;5;6466;47;176625;894;643271;;;;;1131;35367607;;;2;3175;20;234694;20;10537825;;;;;422;647103;1;353;13;11759;;;153;120863;;;288;310368;2;4658;;;;;;;;;;;;;;;54508558
"50330";1934;1022;8237208;620;12;74;13;;17168;6465;10248;;;334;90251;46;13074;765;7615651;2;315;26;24482;434;450118;;;;;611;4914997;;;;;26;35935;13;6734;;;;;254;400868;;;3;4101;3;30868;32;36591;1;857;25;40745;1;1922;;;;;;;;;;;1;562;;;13667509
"50331";690;177;1075360;159;2;20;;;4137;1704;1885;;;148;56862;23;4061;375;3017492;;;9;6012;112;71845;;;;;94;1138442;;;14;5272;3;36035;2;528;1;934;;;119;192599;24;101505;3;10072;;;55;100814;;;;;;;;;;;;;;;;;;;5;2686;4742473
"51001";536;50;290951;124;3;16;;;2547;1762;750;;;107;33983;4;618;312;2827352;;;;;49;38280;;;;;135;189756;;;;;12;86856;2;3685;;;;;53;61118;;;;;12;20932;9;30300;;;;;;;1;152;;;;;;;;;;;;;3293032
"51002";2414;362;544060;1218;3;23;;;8373;5430;2377;;;1298;306346;164;18419;258;1037054;;;;;1320;974015;;;;;98;330379;;;;;17;26171;1;1027;;;;;186;283718;;;2;2672;2;295;24;128252;;;16;69592;;;2;997;;;;;;;;;;;;;3178937
"51003";1203;263;4375945;202;9;41;;;8806;3806;4799;;;277;117871;75;44914;723;9468268;;;9;4975;80;83036;;;;;321;1323372;;;;;28;122140;22;10897;;;;;130;317052;;;;;3;47126;11;17211;1;5963;12;18926;;;;;;;;;;;;;;;1;7080;11581751
"51004";919;95;266108;220;1;21;;;6102;4501;1527;;;245;120646;29;4504;471;3782711;;;;;183;154634;;;;;139;598324;;;;;7;13025;5;2773;;;;;86;139717;;;;;;;7;28720;4;10219;;;;;;;;;;;;;;;;;;;4855273
"51005";861;110;369633;333;2;16;;;4648;3554;903;;;337;68625;18;3616;410;2860176;;;;;232;162188;;;;;107;546611;;;;;5;15432;5;6655;;;;;67;118910;;;;;;;6;9990;1;2223;1;5167;;;1;229;;;;;;;;;;;;;3799822
"51006";996;161;393322;253;3;21;;;4327;2612;1547;;;234;80318;32;11713;551;4256427;;;7;4787;171;154433;;;;;134;346274;;;;;15;27332;4;2637;;;;;104;195902;;;;;6;41645;7;18375;3;25478;;;2;2469;;;;;;;;;;;;;;;5167790
"51007";1059;103;513344;158;3;28;;;3814;2225;1526;;;161;53420;33;5233;729;5012750;;;;;98;115366;;;;;152;359250;;;;;13;17993;;;;;;;67;143871;;;;;;;6;9281;;;;;;;;;;;;;;;;;;;;;5717164
"51008";1060;209;256450;348;2;28;;;4009;2319;1577;;;343;73826;23;4556;431;3476454;1;2009;;;336;298758;;;;;137;383453;;;;;11;41627;1;1042;;;;;86;167506;;;;;;;3;16530;;;;;;;;;;;;;;;;;1;2009;;;4465761
"51009";298;94;114096;129;1;6;;;2352;1669;680;;;134;18781;6;582;66;160744;;;;;128;108366;;;;;55;62810;;;;;4;10484;;;;;;;24;28301;;;;;;;6;14602;1;838;;;;;;;;;;;;;;;;;;;405508
"51010";1207;113;619306;284;5;25;;;4690;2772;1674;;;262;76467;36;7011;665;5210406;;;;;203;211895;;;;;204;469700;;;;;3;4346;14;7769;;;;;79;176165;;;;;1;10828;4;4326;1;877;;;;;1;587;;;;;;;;;;;;;6180377
"51011";661;78;84456;343;1;6;;;5881;5103;647;;;455;102426;87;7832;20;28261;;;;;389;256290;;;;;1;980;;;;;3;21449;;;;;;;53;85494;;;;;;;12;5245;;;;;;;;;;;;;;;;;;;;;507977
"51012";1332;111;739829;227;6;39;;;7491;5569;1813;;;277;99937;45;13221;790;6865836;;;;;134;132659;;;;;243;935393;;;;;11;59811;13;4762;;;2;1926;123;287843;;;;;4;78147;15;138231;4;7020;;;;;;;;;;;;;;;;;;;8624786
"51013";683;133;584000;206;5;29;;;4229;2876;1190;;;148;41827;20;5739;299;3323982;;;;;152;131593;;;;;159;3920189;;;;;;;14;240408;;;;;70;154966;;;;;;;2;22714;;;;;;;1;1314;;;;;;;;;;;1;1328;7842732
"51014";569;27;33270;77;2;24;;;2183;1414;717;;;109;42421;23;4707;362;3519406;;;;;44;60498;;;;;115;355146;;;;;9;14134;4;9211;;;;;54;105205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4110728
"51015";565;102;172316;192;2;19;;;2451;1555;830;;;181;48310;11;1948;276;1805891;;;;;159;172951;;;;;64;191926;;;;;6;26747;2;12066;;;;;44;73319;;;;;;;3;19011;;;;;;;;;;;;;;;;;;;;;2352169
"51016";1079;88;427779;148;5;32;2;;4311;2508;1398;;;195;73537;25;4792;716;5546278;1;313;1;192;73;83571;;;;;167;543973;;;;;3;4057;7;5844;;;;;56;222500;;;;;;;7;5904;4;4403;;;;;;;;;;;;;;;;;1;5880;6495364
"51017";637;227;243428;313;1;11;;;3091;1838;1195;;;280;49872;19;2645;158;492238;;;;;316;242190;;;;;21;33544;;;;;7;10976;1;169;;;;;54;76785;;;;;;;7;12200;;;;;;;;;;;;;;;;;;;;;920619
"51018";1344;250;684162;500;3;28;1;;5769;3921;1738;;;400;112129;82;9312;517;3947927;;;;;439;388910;;;;;169;563860;;;;;1;12066;11;2998;;;;;120;391525;;;1;36;;;25;109506;;;2;39933;1;2531;;;;;;;;;;;;;;;5580733
"51019";1519;212;519126;326;5;41;;;5415;3599;1674;;;257;74199;42;13334;912;7140374;1;2332;;;260;248119;;;;;162;594067;;;;;18;67949;3;403;;;;;116;202013;2;2571;2;418;4;70188;5;20842;1;819;;;;;1;234;;;;;;;;;;;;;8437862
"51020";1528;147;985464;260;7;42;1;;5964;3609;1906;;;251;102844;57;8868;962;7621144;;;3;2396;112;137778;;;;;258;862142;;;;;6;19187;3;1492;;;;;115;347151;;;2;15450;7;66486;9;34190;3;2457;;;;;;;;;;;;;;;;;;;9221585
"51021";1248;155;300627;300;4;21;;;4659;2713;1826;;;234;64279;39;6114;769;4320922;;;;;230;273199;;;;;166;370593;;;;;5;4782;18;6784;;;;;87;154614;;;;;;;4;7487;1;8045;;;;;1;432;;;;;;;;;;;2;3886;5217251
"51022";1045;129;1427296;131;5;26;8;;5873;3109;2219;;;217;69992;51;10209;646;6144748;;;;;40;33382;;;;;211;467473;;;;;9;20833;10;3105;;;;;118;269239;;;;;;;8;14245;;;;;;;;;;;;;;;;;;;;;7033226
