"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"60218";1116;19;989732;153;11;13;;;2627;1757;524;;;305;49258;3;420;328;2352706;;;212;699328;179;145689;;;8;4843932;610;24514137;3;289938;248;651034;6;46435;6;544;;;;;185;195083;3;900;;;;;59;36558;1;10028;2;461;;;;;4;362230;;;;;;;1;2911;;;34198681
"60219";1775;365;673419;1092;9;35;;;7434;3737;1824;;;957;233205;63;4083;218;2159117;;;34;58343;916;845543;;;;;395;3710540;;;167;50264;8;59766;15;57759;2;9795;;;182;368969;34;151141;6;9485;2;35251;49;141573;4;34054;8;28071;3;11670;;;;;;;;;;;;;;;7968629
"60220";166;19;73878;72;7;12;;;1346;1005;164;;;62;34187;6;2189;49;1591134;;;15;40664;36;56932;;;;;74;7935495;;;29;218547;5;23287;2;2576;2;3849;;;26;142395;6;60339;;;1;4204;11;56297;2;17356;;;;;2;4824;1;2842;;;;;;;;;;;10197117
"60221";584;49;47843;227;3;7;;;1856;1109;265;;;231;34407;8;3011;82;383131;;;29;28836;240;180120;;;;;209;2979402;;;53;49639;16;27895;3;2007;;;;;58;51563;2;3790;;;;;12;11964;7;37720;;;;;;;;;;;;;;;;;;;3793485
"60222";212;15;38440;82;11;16;;;2324;2035;82;;;61;21594;;;61;1900082;;;27;170972;35;42072;;;1;309487;126;6629330;;;34;54826;7;58560;;;;;1;1145;49;115706;3;40252;;;;;17;43390;1;364;3;99158;;;;;;;;;;;;;;;;;9486938
"60223";112;1;3612;40;6;18;;;952;805;14;;;40;15603;5;699;67;1763890;;;30;253573;7;5939;;;;;61;9233295;;;34;174746;3;24586;1;2161;;;;;34;92084;;;;;;;17;26287;1;952;;;;;;;;;;;;;;;;;;;11593815
"60224";1878;184;368637;814;10;19;;;8846;5862;1164;;;865;214910;54;4409;405;1504182;1;946;43;52564;751;605906;;;;;355;3991417;;;173;106844;21;105749;6;2526;1;160;1;999;134;320249;20;108925;2;3585;1;38922;51;221758;4;41964;7;24432;;;;;;;;;;;;;;;;;7350447
"60225";734;211;249922;389;6;12;;;3119;1772;1044;;;431;81419;31;4913;125;1046445;3;26741;14;22596;430;325605;;;;;5;17751;;;;;8;42605;5;16252;3;22815;;;55;86458;3;10390;9;5941;1;3634;53;111932;15;77954;5;17561;3;2986;;;;;;;;;;;;;;;1923998
"60226";372;3;1683;118;4;8;;;1164;1041;36;;;127;39959;10;1763;124;752030;;;27;43836;115;117174;;;;;107;4222324;;;46;59603;1;23534;;;;;;;32;70502;1;2509;1;1611;;;11;18774;;;;;1;2153;;;;;;;;;;;;;;;5355772
"60227";600;;;43;5;2;;;914;798;;;;91;10551;4;761;106;633620;;;212;562231;65;33968;;;2;4024;447;14323204;;;168;272587;2;21114;1;261;;;;;162;89572;;;;;;;4;2154;6;88068;2;1185;;;;;;;;;;;;;;;;;16043300
"60228";385;17;213987;95;9;26;;;2541;1819;329;;;124;62143;11;3252;115;2496998;;;49;263333;55;88746;;;;;196;10915400;;;98;283637;16;88249;1;51;;;;;85;183772;4;30928;2;7704;1;47141;32;88660;;;;;;;1;685;;;;;;;;;;;;;14560699
"60229";1025;97;312428;275;6;17;;;2776;1768;659;;;315;59652;3;330;381;2389085;3;3610;77;121169;258;224246;;;;;351;5847705;;;56;59677;6;24926;2;713;1;17923;;;151;230429;12;107392;3;1199;1;11582;42;66955;5;74607;2;1210;1;2890;;;;;;;;;;;;;;;9245300
"60230";1511;21;23272;450;8;6;;;6161;5064;197;;;551;102742;73;9456;486;2866998;;;163;490426;419;319415;;;;;596;8518298;;;143;157279;15;20857;6;1281;;;;;170;257061;1;493;;;;;19;38305;2;1866;4;12079;;;;;;;;;;;;;;;;;12796556
"60231";652;93;582714;372;12;25;;;3787;2233;686;;;307;67701;13;1434;138;3298979;;;18;127490;301;371213;;;;;188;8051672;;;53;114681;7;87938;5;1194;;;1;4660;92;165902;3;200;;;;;9;21328;;;6;62935;;;1;663;;;;;;;;;;;;;12377990
"60232";1422;264;328348;739;12;17;;;6929;4776;1465;;;701;180932;15;1870;285;1441049;;;33;79476;709;633687;;;;;368;6119177;;;136;146791;13;61258;4;6954;1;922;;;127;264771;9;39776;;;1;5161;41;78871;3;1880;11;39964;2;12186;;;;;;;;;;;;;;;9114725
"60301";616;5;14195;62;13;10;;;1037;759;39;;;94;38963;4;174;400;2900087;;;72;119859;42;25156;;;;;234;4989845;;;33;33323;4;128301;6;37901;4;36662;1;5279;122;108072;10;56597;3;2270;1;11296;38;111278;2;15690;3;24456;;;;;;;;;;;;;;;;;8645209
"60302";1246;26;30046;204;15;7;;;4720;3458;115;;;235;55541;19;5125;499;5757183;;;59;246990;159;166779;;;24;1991023;525;8409019;;;79;19117;9;42101;11;7830;;;;;118;210972;;;;;;;38;60732;1;1884;22;47601;;;;;12;1742044;;;;;;;1;179;;;18763941
"60303";1408;81;344097;432;15;45;;;7499;6508;831;;;708;368900;95;19149;274;1684565;;;50;89316;474;485936;;;;;248;3967585;;;19;14434;16;26818;3;924;;;;;177;278176;6;21833;31;46106;3;65337;109;687323;4;234703;16;93898;2;19902;;;;;;;;;;;;;;;8104905
"60304";677;4;5123;100;9;16;;;1313;1010;28;;;159;23655;23;4777;369;1699773;2;273;25;60333;89;63898;;;2;21290;248;5760201;;;58;68097;1;527;5;750;;;;;106;65545;3;13617;;;;;15;9263;;;1;15;;;3;40491;;;;;;;;;;;;;7832505
"60305";266;3;4538;32;2;5;;;445;413;30;;;48;7697;5;1614;137;820371;;;29;96308;21;10967;;;;;147;1759442;;;20;12977;1;2482;;;;;;;40;20126;;;;;1;3061;7;4961;;;;;;;;;;;;;;;;;;;;;2740006
"60306";497;216;240028;313;1;15;;;2416;654;870;;;245;60762;11;2501;102;2683730;;;16;38955;297;285826;;;;;19;106062;;;;;5;38864;6;3948;;;;;99;138580;21;43365;1;1074;;;26;69232;;;14;6111;;;;;;;;;;;;;;;;;3479010
"60307";521;181;204398;312;4;12;;;2183;924;858;;;282;67405;;;98;2370320;;;20;50719;330;294153;;;;;67;812146;;;1;52;1;30753;1;378;;;;;78;103512;4;1119;;;;;27;72230;11;93824;;;;;;;;;;;;;;;;;;;3896611
"60308";1487;165;180519;644;6;17;;;6823;5880;908;;;766;247523;102;15109;118;760542;;;38;64389;733;570727;;;;;251;5693677;;;37;59483;5;92464;1;909;3;21446;;;170;237351;11;40612;38;10722;6;12546;63;326070;;;19;60366;1;3795;;;;;;;;;;;1;1563;;;8217731
"60309";565;2;2478;77;16;5;;;1224;1066;10;;;105;28803;3;1026;182;2600226;;;83;488666;95;124796;;;43;5364862;353;31170213;13;1092535;82;330820;2;98480;7;8412;;;;;86;158601;;;;;;;3;8186;;;2;2201;;;;;34;5151927;;;;;;;5;25508;;;46629754
"60310";789;;;21;24;;;;473;360;;;;81;7970;;;183;1259961;;;140;539487;37;26691;;;33;871094;533;28056097;;;192;394489;6;54562;2;135;;;1;553;118;100965;1;329;;;;;31;18551;1;860;2;1860;;;1;2702;;;;;;;;;3;2348;;;31336306
"60311";845;58;63261;236;6;13;;;2361;1339;299;;;296;41848;7;963;208;903189;;;94;137084;279;234114;;;5;10691;294;6200289;;;131;112944;12;28767;6;2872;;;;;113;113074;16;62831;;;1;5993;47;43831;17;139342;3;8229;;;1;18;;;;;;;;;;;;;8046079
"60312";848;132;124819;367;5;11;;;2412;1338;610;;;429;63997;5;760;234;1842475;1;4504;24;24471;382;296226;;;;;91;1067773;;;11;7587;3;6987;4;4760;;;;;92;89571;11;19501;1;1497;;;49;104573;;;2;2992;;;;;;;;;;;;;;;;;3537674
"60313";667;5;66049;28;12;10;;;1440;1192;94;;;84;14585;3;267;201;1106010;;;107;175447;29;21459;;;9;477551;471;28773140;;;207;359868;8;69634;7;2569;1;23064;;;140;208684;11;170070;1;1358;;;31;21068;1;1900;;;;;;;;;;;;;;;1;1105;;;31426674
"60314";227;;;16;3;4;;;462;293;;;;24;4546;2;411;99;460516;;;44;60239;15;7489;;;;;131;1554998;;;9;5148;3;5499;;;;;;;54;30761;;;;;;;15;12524;;;1;796;;;;;;;;;;;;;;;;;2142927
"60315";1374;192;217655;523;7;29;;;6414;4778;1367;;;741;165916;162;20865;88;510357;5;14490;66;132926;692;651641;;;;;249;4482408;;;13;31939;8;194349;12;20397;5;38628;;;158;229402;7;47983;16;17413;4;48009;49;78262;5;100642;15;38337;;;;;;;;;;;;;;;;;6823964
"60316";773;34;33060;224;14;9;;;3200;2820;143;;;263;54888;24;4028;260;2455385;1;144;64;786035;213;169505;;;;;244;16986328;;;70;211698;11;130534;3;1168;3;51752;;;124;295551;21;138797;;;2;39517;28;68919;2;12717;7;7149;;;1;2356;;;;;;;;;;;;;21416471
"60317";820;88;227466;285;1;5;;;3203;2271;566;;;334;75641;82;12018;286;1259686;5;85576;2;1661;309;218654;;;;;;;;;;;9;45820;3;3872;3;408;9;49985;106;220854;23;136250;6;4603;1;11844;21;64131;;;6;27255;3;5727;1;125;;;;;;;;;;;;;2224110
"60318";725;8;32625;328;7;4;;;3852;3736;70;;;340;97556;46;6201;126;1444212;;;30;143875;302;248313;;;3;6886;148;4836620;;;61;48835;13;38941;2;305;4;18907;;;97;181713;20;112742;2;1525;4;26497;41;93404;5;63632;7;33248;1;2244;6;118162;4;114946;;;;;;;;;;;7638764
"60319";435;15;360992;57;5;10;;;1612;1136;264;;;67;8638;2;225;108;684142;;;33;59100;62;41464;;;3;596535;258;9455108;;;63;151848;5;16150;3;255;;;;;64;123467;;;;;;;3;1420;;;;;;;1;349;;;;;;;;;;;;;11138701
"60320";563;56;53408;137;5;9;;;1478;907;353;;;157;25890;6;618;243;1257665;;;11;21202;135;95259;;;;;168;2592287;;;19;16482;4;84439;3;12545;1;14066;;;64;79639;;;1;282;;;21;21070;;;7;8769;;;;;;;;;;;;;;;;;4230213
"60321";1567;35;50780;584;7;18;;;5949;4561;167;;;599;119455;36;4886;504;4541752;;;86;188977;569;486314;;;;;294;3249058;;;6;9094;12;147353;7;34560;1;7015;;;166;381082;22;118955;4;2184;3;64021;79;141052;2;5016;12;53882;3;2604;;;;;;;;;;;;;;;9557260
"60322";501;4;2051;66;9;8;;;1205;883;34;;;86;12684;;;135;1165426;9;35204;82;418955;51;35853;;;;;307;15901980;;;70;179603;3;26182;4;1122;;;;;82;103362;3;3985;;;;;7;7312;;;;;;;;;;;;;;;;;1;4341;;;17891668
"60323";371;;;42;7;;;;404;232;;;;84;12487;3;422;133;800428;;;79;366751;31;30494;;;21;2164629;243;9363243;;;91;170231;7;34264;7;13581;;;;;61;52759;1;390;;;;;49;24001;;;7;11818;;;;;20;3060225;;;;;;;;;;;16105723
"60324";701;24;39535;295;10;16;;;5410;4830;179;;;305;64741;29;10538;219;4000125;;;69;461853;212;185631;;;;;244;12918676;;;115;267378;8;32224;9;3978;;;;;131;185437;1;159;;;;;46;83953;;;22;24957;;;;;;;;;;;;;;;;;18239650
"60325";432;2;39527;75;4;1;;;2164;1754;30;;;49;8914;7;1690;56;617582;;;39;314923;9;6895;;;1;1344;325;14486880;;;154;284046;16;41926;1;173;4;20828;;;56;137705;15;81898;2;33980;1;9706;9;17536;;;2;1620;;;1;185;;;;;;;;;2;825;;;16067831
"60326";1349;262;483174;674;8;27;;;5322;3787;1446;;;780;199083;79;11131;97;688407;1;10159;29;77231;723;502404;;;;;141;2587118;;;13;10728;2;176019;;;2;23548;;;196;220954;15;81764;33;13424;7;82743;75;227691;1;22606;25;59147;;;2;6430;2;2751;;;;;;;;;;;5003338
"60327";460;19;86191;279;3;14;;;2374;2118;233;;;321;161676;157;21155;;;;;;;181;113609;;;;;;;;;;;10;82835;;;8;20214;;;65;105989;10;17017;28;28482;;;11;11926;;;5;31367;;;;;;;;;;;;;;;;;594270
"60328";56;;;10;5;3;;;143;57;;;;15;4530;;;32;515988;;;4;11913;6;3828;;;;;29;3893024;;;5;33686;;;;;;;;;11;18621;;;;;;;12;11527;1;1853;;;;;;;;;;;;;;;;;;;4494970
"60329";694;;;35;21;9;;;263;241;;;;112;11737;8;1416;168;798807;;;38;124700;13;6320;;;87;8472588;421;26111585;;;159;292962;11;89950;2;3021;;;;;113;116022;;;;;;;13;8275;1;21550;;;;;2;7529;22;6237908;;;;;;;;;;;42304370
"60330";836;9;47723;92;13;3;;;2595;2151;77;;;177;36764;4;618;488;2431227;;;53;98925;86;67392;;;40;8076122;218;25388768;;;62;247330;13;128336;16;12360;;;1;1469;147;229942;17;205073;;;1;46660;32;40600;1;1593;1;4809;;;;;14;6808104;;;;;;;;;;;43826092
"60331";936;25;23618;385;3;8;;;3003;2396;167;;;498;111420;57;10500;116;573714;4;2760;24;19254;452;313127;;;;;104;1776801;;;11;12501;7;21532;;;5;23064;;;159;220817;27;143437;34;13103;5;81350;54;80775;;;3;22224;;;;;;;;;;;;;;;;;3426379
"60332";1281;9;6611;201;19;10;;;2440;810;68;;;321;42258;15;1699;366;2502585;4;3574;134;318464;259;199447;;;22;2391440;560;39973826;;;123;419233;40;120472;12;4095;2;24473;;;190;174786;2;4026;2;511;;;69;65469;9;70445;1;1205;;;2;118912;;;;;;;;;2;13597;;;46436920
"60333";484;41;153787;227;6;5;;;2026;1706;212;;;207;74908;3;951;94;928742;;;25;52277;240;191099;;;;;79;2850967;;;27;36480;5;29263;1;356;1;18772;;;56;167493;16;110089;3;1835;4;53636;59;191901;2;33595;1;1000;;;;;;;;;;;;;;;;;4743364
"60334";688;;;29;8;1;;;464;41;;;;82;10598;1;86;248;1135833;;;83;102625;37;17521;;;18;185243;384;15048678;;;123;184917;2;15518;;;;;;;88;46945;;;;;;;11;9353;;;;;;;;;;;;;;;;;1;34;;;16757317
"60335";1294;33;29911;448;3;4;;;3361;2407;224;;;548;104119;114;12557;378;876812;3;1727;27;23374;488;308247;;;;;85;793500;;;8;5806;12;94884;1;1020;2;18354;;;117;189863;24;88723;5;7953;1;34004;43;65997;;;21;54537;2;3857;;;2;2511;;;;;;;1;34;;;2687845
"60336";160;1;7786;15;3;;;;151;25;103;;;23;3010;2;553;69;1046825;;;11;45004;3;2314;;;17;478809;90;6800804;;;41;116348;3;10656;1;50;;;;;40;22627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8527000
"60337";818;29;61651;272;6;8;;;4213;3851;154;;;237;46279;34;7056;192;2175519;;;26;38782;198;163287;;;;;329;6075713;;;182;78973;8;48135;2;1662;2;36793;;;80;151120;14;90408;3;2709;2;44001;22;37994;6;92673;23;16908;;;;;;;;;;;;;1;2272;;;9108012
"60338";1223;281;335645;610;12;19;;;7028;5674;1320;;;736;233378;73;5674;84;542997;;;40;37097;670;520274;;;;;85;8222993;;;13;92848;6;127655;1;500;3;20510;;;169;385693;18;82267;44;37884;2;18075;85;263067;4;66730;35;120487;2;44478;;;;;;;;;;;;;;;10822607
"60339";417;5;3844;72;2;7;;;1090;882;21;;;102;15588;10;1677;136;1051726;;;5;1127;79;45022;;;;;156;2983038;;;40;27285;8;111013;3;2656;1;17504;;;52;58681;;;;;;;20;20602;;;7;13200;;;3;7387;;;;;;;;;;;;;4356506
"60340";1054;143;679787;438;5;16;;;4503;3262;1220;;;597;204273;22;2931;185;1274854;2;16146;32;73153;488;427788;;;;;44;273910;;;;;22;234895;;;4;78667;;;142;285248;30;101550;2;3940;6;133970;82;317288;2;7469;17;59867;1;7497;;;;;;;;;;;;;;;3503446
"60341";752;26;22654;178;9;7;;;2198;2053;138;;;194;27843;9;1097;202;749766;;;39;87517;169;121626;;;8;476814;382;7120823;;;94;104724;4;34314;3;456;;;;;134;132027;3;55483;;;1;5781;8;9362;;;;;;;2;28280;;;;;;;;;1;6772;;;8955913
"60342";406;;;66;4;2;;;1899;1795;;;;63;22848;12;3320;81;1483615;;;11;21726;36;21598;;;;;231;5302788;;;158;89706;7;6990;2;2378;;;;;49;157736;15;75032;;;;;16;36907;;;1;1058;;;6;6122;;;;;;;;;;;;;7231824
"60343";465;11;20127;60;8;3;;;1993;1802;110;;;93;40283;5;471;193;878786;;;42;105041;42;26070;;;6;894009;140;12181042;;;49;165888;12;52662;22;34413;;;;;81;112795;10;115539;;;3;71360;27;84682;;;19;50927;;;;;;;;;;;;;;;;;14813968
"60344";333;5;7772;47;6;10;;;793;556;44;;;59;7729;;;82;595148;;;47;229658;63;55028;;;;;230;3644736;;;29;19480;1;4786;5;430;1;1978;;;72;72988;2;1302;;;;;11;8341;;;;;;;;;;;;;;;;;;;;;4641604
"60345";793;50;119131;184;7;18;;;4833;4491;286;;;189;57302;11;983;231;1280421;;;59;96781;191;130798;;;;;303;5302883;;;17;21543;14;180843;1;1436;6;36800;;;89;224444;23;75396;4;4648;3;4013;41;113794;3;12196;8;12967;;;;;;;;;;;;;;;;;7557248
"60346";937;147;164295;402;4;13;;;2530;1534;746;;;475;77415;20;6358;237;1142973;;;27;42164;405;305632;;;;;198;2615864;;;16;9209;5;58589;1;112;1;13352;;;111;126397;4;8165;1;209;;;24;22483;;;10;64412;2;2661;;;;;;;;;;;;;;;4495995
"60347";683;;;95;8;3;;;1724;1325;;;;162;25360;7;967;298;2014664;;;90;185059;91;77707;;;9;971292;263;18704813;;;56;198466;11;50534;11;7248;5;5028;;;166;190183;12;69100;6;17229;1;16220;21;25234;;;1;695;;;;;;;;;;;;;1;2487;;;22559799
"60348";747;2;11151;52;5;3;;;945;143;28;;;89;11327;12;2309;331;1177427;;;123;141080;46;34244;;;18;87715;402;12340620;;;89;93332;1;26257;6;809;;;;;121;94239;;;;;;;21;17358;;;;;;;3;347924;4;502444;;;;;;;;;;;14877085
"60349";723;20;16604;152;14;5;;;1905;1504;80;;;206;29400;5;1112;205;904142;;;65;121604;139;105725;;;13;1163587;341;20217933;5;949778;129;425501;16;68946;4;1542;;;;;90;160734;1;11444;;;;;80;55220;1;1033;4;2952;;;;;5;1301937;;;;;;;1;8525;;;25522590
"60350";889;21;22683;373;3;8;;;2618;2102;133;;;439;76457;50;6747;105;393554;;;28;25207;423;283554;;;;;134;675858;;;;;2;134699;1;116;2;30887;;;76;151300;21;119007;6;4460;2;39807;24;74631;;;7;23990;10;10186;;;;;;;;;;;;;;;2050460
"60351";858;92;315494;375;5;10;;;2903;1892;705;;;518;187038;10;1263;69;466651;;;21;26962;408;317514;;;;;104;2549738;;;10;34375;8;60295;;;;;;;72;119923;6;43418;;;1;42200;48;211654;;;5;37336;4;5760;5;61555;;;;;;;;;;;;;4165682
"60352";719;55;68342;334;1;8;;;2349;1446;237;;;338;64729;53;12715;205;1030559;1;9130;5;8616;356;273231;;;;;60;418969;;;1;1122;2;58630;;;2;22284;;;68;73990;2;2746;8;7330;;;15;14848;;;7;17840;3;2880;;;;;;;;;;;;;;;2019619
"60353";574;200;1181200;333;11;32;;;3551;2337;1138;;;257;55742;;;132;3822483;;;19;64364;328;343024;;;1;30656;70;2598347;;;9;29452;11;20008;8;7044;;;;;92;133129;3;10281;5;3686;;;24;59046;;;14;479035;;;;;2;583918;;;;;;;;;;;8240215
"60354";234;1;1025;44;8;1;;;424;371;11;;;65;7128;1;36;12;30938;;;38;153126;59;42675;;;4;659279;115;14418182;;;28;166252;5;37192;1;294;;;;;42;43922;4;1918;;;;;1;281;1;1721;;;;;;;;;;;;;;;;;;;15562944
"60355";1213;92;94385;152;18;11;;;1929;1265;439;;;194;23168;4;864;226;793371;;;114;169491;185;171497;;;8;77530;728;24719850;;;172;307057;9;67554;2;2846;;;;;131;108371;;;;;;;14;11112;;;2;1290;;;;;;;;;;;;;2;396;;;26454001
"60356";889;5;3724;103;14;4;;;1301;1171;33;;;152;16922;7;242;271;1358286;;;142;620288;99;68707;;;57;5276099;448;26393811;;;102;230866;7;118290;3;936;;;10;28729;253;268911;6;53571;;;;;13;9831;2;4693;;;;;;;2;102897;;;;;;;;;;;34553079
"60357";521;27;22896;222;4;4;;;2366;2153;156;;;229;46679;11;894;86;851665;;;34;86520;229;179921;;;;;122;2484345;;;50;33944;7;19408;1;1349;1;18422;;;70;103519;15;65772;1;515;1;8611;32;99490;;;3;18459;;;;;;;;;;;;;;;;;4019513
"60358";617;7;24373;54;9;3;;;1536;1026;83;;;94;17891;2;405;263;1727773;;;71;176894;39;31973;;;;;336;7878767;;;38;48430;;;7;1643;;;;;117;151363;;;;;;;16;30992;;;8;18104;;;;;;;;;;;;;;;;;10084235
"60359";518;39;66197;215;5;5;;;2511;2216;205;;;189;75756;7;1359;121;960785;;;13;75911;229;190697;;;;;98;1844905;;;45;32330;9;49147;2;86364;;;;;69;170687;11;122451;1;2803;2;25867;29;100350;2;10761;;;2;4079;;;;;;;;;;;;;;;3754252
"60360";897;19;49163;210;10;13;;;2423;1175;153;;;246;39974;6;551;449;3178403;;;79;85289;222;198477;;;;;344;5831040;;;44;47727;3;2023;5;867;;;;;117;143279;;;;;;;23;28882;;;5;4789;;;;;;;;;;;;;;;;;9561301
"60361";320;2;16716;50;4;2;;;464;301;16;;;88;12971;3;371;75;434173;;;55;135740;56;47810;;;1;82;177;7637791;;;68;139838;1;605;1;380;;;;;40;38026;;;;;;;27;12938;;;5;4115;;;;;;;;;;;;;;;;;8464840
"60362";3435;782;864782;1731;4;44;;;11811;6041;3878;;;2216;400102;161;13571;171;1063155;5;27940;34;48571;1907;1705120;;;;;114;800370;;;19;9636;13;39950;6;5621;3;7859;;;400;400572;42;165894;59;24482;2;20588;110;214870;;;22;53723;2;19373;1;32;;;;;;;;;;;;;5021429
"60363";730;5;15184;85;7;9;;;2042;1624;39;;;116;19808;8;645;298;1503004;;;124;392963;60;62038;;;;;306;5853814;;;39;53046;15;142408;7;2733;1;15325;;;111;216709;5;86705;;;;;36;34542;;;8;6677;;;;;;;;;;;;;1;3254;;;8390417
"60364";1497;137;280886;429;21;72;;;10133;8322;1277;;;551;114924;134;27418;409;2795601;;;85;256491;472;362820;;;49;2870327;305;17185485;19;726304;123;288438;40;76620;6;15985;;;;;200;289630;24;342771;7;20420;5;49047;30;45644;2;3234;21;35845;2;4669;1;7155;38;2217928;;;;;;;;;;;27736756
"60365";1279;155;171883;573;4;18;;;5891;4865;901;;;691;172723;215;30200;47;256364;2;3650;15;47277;587;412671;;;;;91;1254234;;;11;5645;13;70473;;;3;5056;;;168;203039;8;26231;23;44225;3;25198;79;104789;10;98982;15;103977;1;2992;3;2118;;;;;;;;;;;;;2869844
"60366";1465;25;31581;357;19;15;;;6693;5429;197;;;479;71596;41;6345;463;3261480;9;2394;73;328002;309;198013;;;75;7111650;510;26768208;;;218;397699;24;149591;21;29770;;;10;25628;271;550603;11;180307;2;8440;2;168814;50;69531;11;66955;15;27471;2;2590;;;6;172875;;;;;;;;;;;39597962
"60401";3533;109;172050;746;64;40;;;8712;6607;804;;;1005;165254;174;23636;1035;5751172;2;9012;314;1607344;756;521182;;;62;8427382;1213;145695487;16;2077180;385;1190282;99;637357;40;19324;27;351920;2;4179;457;786981;31;446274;;;3;3436;102;217624;11;30675;12;20912;2;6273;;;46;3276480;;;;;;;5;74016;;;171269366
"60402";659;15;116735;222;35;37;;;4039;3256;128;;;208;55661;16;5113;282;6299810;;;87;670713;137;141005;;;15;2386011;254;63157607;;;77;679181;92;386294;17;127046;10;147602;10;35485;134;282495;4;57274;;;;;27;32827;10;26192;3;12957;1;339;2;45107;;;;;;;;;3;54008;;;74548719
"60403";1554;89;93486;814;11;22;;;4691;1764;660;;;822;140102;117;8463;125;1067394;;;48;183877;876;471724;;;;;182;3993689;;;5;60822;17;33469;5;24882;2;10831;1;960;159;205224;19;71777;22;25060;;;30;48521;;;22;79099;6;11255;;;;;;;;;;;;;;;6437149
"60404";1569;18;140646;602;32;37;;;6815;5272;136;;;688;112973;61;10226;384;4341687;1;8266;87;398962;520;402010;;;1;6409;378;39952310;;;111;312238;62;204449;10;286145;2;18436;5;33412;214;462763;19;195232;7;16554;10;42951;46;111961;13;76922;24;79383;;;;;1;347684;;;;;;;2;75;;;47420973
"60405";238;4;3310;54;34;;;;2101;1499;22;;;65;18116;9;612;80;1882111;;;47;622149;41;59098;;;18;2357474;115;88150675;8;2909707;37;517989;35;627488;10;150999;9;247031;2;26921;55;328020;7;209460;2;4741;;;5;8497;2;15481;1;2930;1;1014;;;35;15950142;;;;;;;3;194522;;;114090655
"60501";1275;7;9435;213;19;5;;;2660;2265;72;;;282;45772;19;1425;567;3302453;;;132;302641;191;158736;;;29;6583096;556;36817402;15;4490017;214;356782;13;114065;11;1789;2;84187;;;206;119967;;;1;1033;;;26;24298;7;12218;10;7527;;;;;19;5236623;;;;;;;1;347;;;57660031
"60502";356;7;7191;39;6;9;;;857;673;91;;;82;19168;2;92;145;1610036;;;40;97254;38;31647;;;2;338252;162;7112865;;;54;124164;3;23824;1;362;;;;;51;77468;5;3546;;;;;22;28229;;;1;1418;;;;;;;;;;;;;;;;;9468325
"60503";202;4;34354;19;4;8;;;793;727;33;;;36;9306;;;88;526861;;;38;61211;19;7384;;;;;84;4287372;;;35;71703;2;33612;;;1;2165;;;36;26966;1;33880;;;1;13349;16;16389;1;17848;1;3151;;;;;;;;;;;;;1;767;;;5111197
