"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"12018";"St. Leonhard am Hornerwalde";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31340";"Sankt Leonhard am Hornerwald";249;1339;0;193;73714;786;4531006;155;204837;0;0;0;0;98;9467739;12;106976;0;0;0;0;7;25245;0;0;0;0;0;0;0;0;0;0;5;81731;102;195528;0;0;0;0;3;48626;0;0;1;8983;85;129972;0;0;0;0;0;0;1;2079;0;0;9;3152;3;2716;14579800
"12019";"Jaidhof";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31319";"Jaidhof";82;510;0;69;38408;276;2915359;48;93716;0;0;0;0;39;710125;16;126903;0;0;0;0;4;3682;0;0;0;0;0;0;0;0;12;123221;0;0;62;102172;0;0;4;34181;0;0;0;0;3;2751;42;53488;1;1540;0;0;0;0;0;0;0;0;0;0;12;10212;3986683
"12020";"Jeitendorf";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";102;909;0;42;24150;585;2734131;48;43395;0;0;0;0;209;1532667;6;32182;0;0;0;0;1;1525;0;0;0;0;0;0;0;0;0;0;5;30657;19;62885;0;0;0;0;1;6537;0;0;0;0;17;46618;0;0;0;0;0;0;1;9730;0;0;0;0;0;0;4429410
"12021";"Idolsberg";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31321";"Krumau am Kamp";228;824;0;74;26273;443;2039273;52;80239;0;0;0;0;169;2992999;15;175552;0;0;2;47205;8;21427;0;0;0;0;0;0;0;0;0;0;5;106920;72;132359;0;0;1;25809;0;0;1;5636;1;11173;58;74042;1;2742;0;0;1;81;3;3776;0;0;0;0;6;9100;5446695
"12022";"Krumau am Kamp";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31321";"Krumau am Kamp";398;1556;0;136;48711;630;2171289;140;143579;0;0;0;0;557;3230635;23;256625;0;0;4;133208;11;34454;0;0;1;131;0;0;0;0;1;2719;6;86113;74;206036;0;0;0;0;8;96024;2;7902;0;0;38;51259;5;15051;0;0;0;0;4;7094;0;0;4;2733;13;25973;6056875
"12023";"Ladings";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";99;783;0;21;15368;482;1408245;31;29401;0;0;0;0;213;997145;7;9708;0;0;0;0;3;2677;0;0;0;0;0;0;0;0;0;0;4;7031;30;76172;0;0;0;0;6;43912;0;0;0;0;11;16900;0;0;0;0;0;0;6;4135;0;0;7;11225;0;0;2536039
"12024";"Lengenfelderamt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";39;242;0;17;10757;127;957567;17;43825;0;0;0;0;60;3905245;2;1511;0;0;0;0;0;0;0;0;0;0;0;0;1;432;0;0;1;1079;20;71011;0;0;0;0;3;41549;0;0;0;0;17;29462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4989916
"12025";"Lichtenau";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";173;783;0;64;30158;476;1978544;59;60789;0;0;0;0;151;907747;2;420;0;0;0;0;1;291;0;0;0;0;0;0;0;0;0;0;1;129;32;102210;0;0;1;28822;5;35309;0;0;0;0;20;25026;0;0;0;0;0;0;2;3311;0;0;0;0;4;9742;3079868
"12026";"Litsch und Wurfenthalgraben";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";80;464;0;21;10449;191;869632;27;47303;0;0;0;0;190;1374846;4;15531;0;0;0;0;3;15319;0;0;0;0;0;0;0;0;0;0;1;212;31;57853;0;0;0;0;8;35424;0;0;0;0;10;13955;2;191;0;0;0;0;0;0;0;0;6;4254;5;4029;2375614
"12027";"Loiwein";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";215;1310;0;74;32825;730;3419796;90;110507;0;0;0;0;356;3459102;19;37415;0;0;0;0;18;36449;0;0;1;966;0;0;0;0;0;0;0;0;42;106971;0;0;3;46959;2;5713;0;0;0;0;23;42576;4;2729;0;0;0;0;8;6840;0;0;0;0;2;2154;7166616
"12028";"Marbach im Felde";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";187;2081;0;62;38082;1475;3551261;95;87471;0;0;0;0;394;869708;5;14441;0;0;0;0;4;13653;0;0;0;0;0;0;0;0;1;788;0;0;50;104269;0;0;3;34051;2;15923;0;0;0;0;35;46919;0;0;0;0;0;0;8;7355;0;0;0;0;2;21;4665232
"12029";"Obermeisling";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";75;375;0;49;16426;134;497280;65;60206;0;0;0;0;107;1110772;7;37355;0;0;2;35564;1;309;0;0;0;0;0;0;0;0;0;0;4;1482;25;47372;0;0;0;0;4;20307;1;414;0;0;13;18824;0;0;0;0;0;0;4;970;0;0;2;3506;1;3351;1769411
"12030";"Untermeisling";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";126;364;0;71;25887;177;682281;48;56198;0;0;0;0;65;452884;7;44791;0;0;4;37076;3;7715;0;0;0;0;0;0;0;0;0;0;0;0;20;47107;0;0;7;29060;1;4215;0;0;0;0;9;5336;0;0;0;0;0;0;0;0;0;0;2;7928;1;568;1309148
"12032";"Mittelbergeramt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";64;430;0;28;22804;244;1926623;39;99257;0;0;0;0;75;4738081;6;6608;0;0;0;0;2;726;0;0;0;0;0;0;0;0;0;0;4;5882;38;94605;0;0;0;0;1;8157;0;0;2;626;33;85480;0;0;0;0;0;0;0;0;0;0;2;342;0;0;6887978
"12033";"Moritzreith";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";114;1009;0;38;19109;745;2028203;56;72549;0;0;0;0;123;350276;6;8147;0;0;0;0;4;2903;0;0;0;0;0;0;0;0;0;0;2;5244;41;87154;0;0;0;0;5;44300;0;0;0;0;32;35109;0;0;0;0;0;0;2;5922;0;0;1;133;1;1690;2565438
"12034";"Großmotten";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";176;1091;0;58;26047;776;2741111;67;69116;0;0;0;0;167;580113;4;4142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4142;19;62119;0;0;0;0;1;21710;0;0;0;0;14;34908;0;0;0;0;0;0;4;5501;0;0;0;0;0;0;3482648
"12035";"Mottingeramt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";159;1041;0;81;50584;604;5124664;103;185627;0;0;0;0;156;10501047;23;210425;0;0;1;56353;16;50728;0;0;0;0;0;0;0;0;4;8723;2;94621;108;306456;0;0;0;0;8;124583;0;0;11;48730;72;109866;1;1364;0;0;0;0;0;0;0;0;13;7133;3;14780;16378803
"12036";"Neubau";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";90;318;0;22;8336;197;719167;36;41233;0;0;0;0;30;298056;11;25261;0;0;0;0;3;1972;0;0;0;0;0;0;0;0;5;17422;3;5867;22;23788;0;0;0;0;2;10179;0;0;2;1885;14;11494;0;0;0;0;0;0;4;230;0;0;0;0;0;0;1115841
"12037";"Pallweis";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";137;1215;0;55;26884;831;2877368;60;64451;0;0;0;0;214;695864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;76325;0;0;0;0;4;28696;0;0;0;0;43;41791;0;0;0;0;0;0;8;5838;0;0;0;0;0;0;3740892
"12038";"Peygarten";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";235;1044;0;72;39357;715;2056066;53;38584;0;0;0;0;172;2851051;19;226167;0;0;4;69002;5;20420;0;0;0;0;0;0;0;0;1;856;9;135889;50;147150;0;0;3;37480;1;25705;0;0;0;0;35;58555;0;0;0;0;0;0;2;7458;0;0;0;0;9;17952;5358375
"12039";"Preinreichs";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31321";"Krumau am Kamp";292;1371;0;78;31971;779;3025155;83;94176;0;0;0;0;380;1921803;18;109855;0;0;0;0;3;3597;0;0;0;0;0;0;0;0;1;111;14;106147;36;92771;0;0;0;0;2;38612;0;0;0;0;26;50245;2;903;0;0;0;0;6;3011;0;0;0;0;0;0;5275731
"12040";"Rastbach";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";151;736;0;54;30823;478;2837538;59;76443;0;0;0;0;90;639662;12;35468;0;0;0;0;2;648;1;457;0;0;0;0;0;0;5;24742;4;9621;46;73002;0;0;0;0;4;11606;2;9599;0;0;25;47159;0;0;0;0;1;604;9;899;0;0;0;0;5;3135;3692936
"12041";"Rastenberg";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";50;389;0;29;18293;184;893449;25;32272;0;0;0;0;113;1207771;6;27646;0;0;0;0;1;1435;0;0;1;1081;0;0;0;0;0;0;4;25130;32;70352;0;0;3;9032;2;27827;2;1403;0;0;22;27150;0;0;0;0;0;0;0;0;0;0;0;0;3;4940;2249783
"12042";"Rastenfeld";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";303;2330;0;125;64513;1564;3912932;103;84535;0;0;0;0;418;4204017;22;326249;0;0;0;0;1;1002;0;0;0;0;0;0;0;0;0;0;21;325247;100;264039;0;0;2;97588;4;26281;0;0;1;3290;73;101063;6;25131;0;0;1;1449;9;6546;0;0;0;0;4;2691;8856285
"12043";"Reisling";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";76;367;0;24;12101;252;988965;28;25262;0;0;0;0;39;123484;4;11003;0;0;0;0;1;2156;0;0;0;0;0;0;0;0;3;8847;0;0;20;20909;0;0;0;0;2;12273;0;0;0;0;16;8302;0;0;0;0;0;0;0;0;0;0;0;0;2;334;1181724
"12044";"Reittern";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";116;782;6;50;27725;553;2809851;42;40375;0;0;0;0;108;613720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;71353;0;0;0;0;2;37871;0;0;0;0;16;28138;0;0;0;0;0;0;11;3398;0;0;1;165;2;1781;3563024
"12045";"Scheitz";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";77;577;0;36;13350;341;1414498;36;40024;0;0;0;0;124;1249748;8;26888;0;0;1;21176;7;5712;0;0;0;0;0;0;0;0;0;0;0;0;32;54533;0;0;0;0;2;14436;0;0;0;0;18;26494;0;0;0;0;0;0;6;2688;0;0;6;10915;0;0;2799041
"12046";"Schiltingeramt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31319";"Jaidhof";116;772;0;49;34825;424;3616015;58;148892;0;0;0;0;157;7907260;6;11553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1575;4;9978;79;202172;0;0;0;0;12;96257;0;0;2;3826;60;100779;0;0;0;0;0;0;0;0;0;0;0;0;5;1310;11920717
"12047";"Seeb";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31311";"Gföhl";138;837;0;52;21871;439;2538457;62;82399;0;0;0;0;241;2667644;4;26103;0;0;0;0;4;26103;0;0;0;0;0;0;0;0;0;0;0;0;41;123915;0;0;4;45608;8;38787;0;0;0;0;24;36633;0;0;0;0;0;0;2;2078;0;0;1;201;2;608;5460389
"12049";"Sperkenthal";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";60;459;0;34;15185;265;881827;38;37260;0;0;0;0;113;298886;7;10727;0;0;0;0;3;4011;0;0;0;0;0;0;0;0;0;0;4;6716;10;31244;0;0;0;0;1;9996;0;0;2;11608;6;9010;0;0;0;0;0;0;1;630;0;0;0;0;0;0;1275129
"12050";"Taubitz";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";98;761;0;32;19013;472;2309337;56;67692;0;0;0;0;172;1194383;5;14919;0;0;1;5963;4;8956;0;0;0;0;0;0;0;0;0;0;0;0;24;55912;0;0;0;0;3;16126;0;0;2;8404;13;24347;0;0;0;0;0;0;5;6987;0;0;0;0;1;48;3661256
"12052";"Obertautendorferamt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31340";"Sankt Leonhard am Hornerwald";122;834;0;64;37231;488;4242766;61;140859;0;0;0;0;139;2847444;5;4351;0;0;0;0;2;2286;0;0;0;0;0;0;0;0;2;626;1;1439;77;167317;0;0;0;0;4;67533;0;0;0;0;63;89928;0;0;0;0;7;7494;0;0;0;0;0;0;3;2362;7439968
"12053";"Thurnberg";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31321";"Krumau am Kamp";31;88;0;15;7039;31;79715;9;3241;0;0;0;0;19;455132;6;78952;0;0;2;53651;3;3682;0;0;0;0;0;0;0;0;0;0;1;21619;8;34642;0;0;0;0;2;27876;0;0;0;0;2;4864;0;0;0;0;0;0;0;0;0;0;1;682;3;1220;658721
"12054";"Wietzen";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";58;458;0;26;13870;314;1484346;22;22223;0;0;0;0;85;473894;1;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;960;12;38031;0;0;0;0;2;13443;0;0;0;0;7;16869;0;0;0;0;0;0;3;7719;0;0;0;0;0;0;2033324
"12055";"Wilhalm";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31340";"Sankt Leonhard am Hornerwald";128;692;0;59;23529;447;2210973;55;45693;0;0;0;0;102;1056213;6;16394;0;0;0;0;5;7927;0;0;0;0;0;0;0;0;1;8467;0;0;24;56466;0;0;0;0;1;11572;0;0;1;2588;15;21704;1;12428;0;0;0;0;4;6874;0;0;2;1300;0;0;3409268
"12056";"Wolfshoferamt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31340";"Sankt Leonhard am Hornerwald";474;2273;0;233;94550;1341;9403181;195;267308;0;0;0;0;351;5334094;11;11430;0;0;0;0;3;2246;0;0;0;0;0;0;0;0;6;6162;2;3022;151;287409;0;0;0;0;3;75176;0;0;0;0;124;191527;1;1064;0;0;0;0;2;859;0;0;6;3538;15;15245;15397972
"12057";"Wurschenaigen";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";88;566;0;24;13192;368;1481572;28;35497;0;0;0;0;118;615513;4;4035;0;0;0;0;4;4035;0;0;0;0;0;0;0;0;0;0;0;0;24;52758;0;0;0;0;2;31433;0;0;1;16;17;19185;1;125;0;0;0;0;3;1999;0;0;0;0;0;0;2202567
"12058";"Untertautendorferamt";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31340";"Sankt Leonhard am Hornerwald";145;822;0;71;34527;407;3468898;73;112720;0;0;0;0;201;6973827;7;19051;0;0;0;0;1;8725;0;0;0;0;0;0;0;0;2;933;4;9393;63;142668;0;0;0;0;2;42411;0;0;1;12688;57;84987;0;0;0;0;0;0;0;0;0;0;1;615;2;1967;10751691
"12059";"Zierings";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31336";"Rastenfeld";32;338;0;24;12457;129;1388324;12;89519;0;0;0;0;58;1601554;20;374187;0;0;1;9811;1;55;1;385;0;0;0;0;0;0;7;263484;10;100452;95;368264;0;0;1;48660;1;6977;0;0;0;0;24;51321;0;0;0;0;0;0;5;2170;0;0;0;0;64;259136;3834305
"12060";"Engelschalks";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";31;394;0;16;10067;268;797095;14;9475;0;0;0;0;88;310020;2;6401;0;0;0;0;2;6401;0;0;0;0;0;0;0;0;0;0;0;0;10;19820;0;0;0;0;0;0;1;5737;0;0;5;7119;1;4888;0;0;0;0;3;2076;0;0;0;0;0;0;1152878
"12061";"Gloden";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";68;494;1;38;22692;343;1932336;19;12656;0;0;0;0;79;517214;2;6714;0;0;0;0;2;6714;0;0;0;0;0;0;0;0;0;0;0;0;17;54971;0;0;0;0;1;120;2;7095;0;0;11;23486;1;17177;0;0;0;0;2;7093;0;0;0;0;0;0;2546583
"12062";"Großreinprechts";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";214;1150;0;108;47397;780;3766288;62;23322;0;0;0;0;191;1607518;10;26512;0;0;6;22070;4;4442;0;0;0;0;0;0;0;0;0;0;0;0;33;109089;0;0;0;0;5;38291;0;0;0;0;23;56326;3;3895;0;0;0;0;1;9243;0;0;0;0;1;1334;5580126
"12063";"Kornberg";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31324";"Lichtenau im Waldviertel";38;285;0;19;10079;145;890745;12;11851;0;0;0;0;92;666242;5;22042;0;0;1;15341;4;6701;0;0;0;0;0;0;0;0;0;0;0;0;16;23339;0;0;0;0;0;0;1;5757;0;0;13;12916;1;2623;0;0;0;0;1;2043;0;0;0;0;0;0;1624298
"12064";"Tiefenbach";"Niederösterreich";"Krems an der Donau";"Gföhl";"Krems an der Donau";"Krems an der Donau";"31321";"Krumau am Kamp";105;1366;0;53;26749;733;2865562;66;56569;0;0;0;0;481;2553167;4;20809;0;0;0;0;3;17589;0;0;0;0;0;0;0;0;0;0;1;3220;29;119079;0;0;0;0;3;55689;0;0;0;0;22;49376;0;0;0;0;0;0;2;9553;0;0;0;0;2;4461;5641935
"12101";"Brunn im Felde";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31310";"Gedersdorf";383;798;99;201;87138;362;2860222;191;161645;59;89314;0;0;0;0;1;1315;0;0;0;0;0;0;1;1315;0;0;0;0;0;0;0;0;0;0;78;228032;0;0;0;0;5;23970;0;0;0;0;55;84024;1;1599;0;0;0;0;4;13528;1;50068;0;0;12;54843;3427666
"12102";"Donaudorf";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31310";"Gedersdorf";96;304;7;21;11627;162;700008;25;39232;0;0;0;0;85;524634;2;13621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1690;1;11931;12;16534;0;0;0;0;2;6454;0;0;0;0;8;8388;0;0;0;0;0;0;2;1692;0;0;0;0;0;0;1305656
"12103";"Droß";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31347";"Stratzing - Droß";562;1569;0;195;78520;951;3136390;252;288345;34;74975;0;0;135;3985275;3;11193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11193;0;0;69;220740;0;0;0;0;4;72399;0;0;0;0;40;89602;3;8842;0;0;0;0;2;7012;0;0;0;0;20;42885;7795438
"12104";"Droßeramt";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31347";"Stratzing - Droß";24;170;0;15;9875;74;736458;16;27285;0;0;0;0;48;1703209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;30579;0;0;0;0;0;0;0;0;0;0;13;21922;0;0;0;0;0;0;0;0;0;0;1;539;6;8118;2507406
"12105";"Dürnstein";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31304";"Dürnstein";553;1610;0;171;55376;617;2143618;138;255513;419;697618;0;0;130;6982552;4;715106;1;713733;0;0;1;131;1;180;0;0;0;0;0;0;0;0;1;1062;146;507443;0;0;5;42127;4;15370;0;0;3;4903;46;79271;8;11263;0;0;0;0;9;7783;4;84973;37;163367;30;98386;11357226
"12106";"Egelsee";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"30101";"Krems an der Donau";930;2242;72;294;106206;814;1971252;276;251548;416;840011;0;0;475;2876465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;176719;0;0;0;0;2;39814;0;0;3;20242;42;82642;5;16630;0;0;0;0;5;2766;0;0;12;5175;8;9450;6222201
"12108";"Gedersdorf";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31310";"Gedersdorf";691;1518;214;211;48331;154;502035;69;41850;1056;2179701;0;0;2;4581;3;8708;0;0;0;0;0;0;2;8559;0;0;0;0;0;0;1;149;0;0;48;116315;0;0;2;29935;1;1324;0;0;1;6196;36;68829;2;21;0;0;0;0;1;2628;0;0;2;480;3;6902;2901521
"12109";"Gneixendorf";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"30101";"Krems an der Donau";219;435;21;136;57093;152;1998076;99;85988;42;88101;0;0;1;16235;1;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;960;0;0;24;85272;0;0;1;30342;2;3027;0;0;0;0;13;34958;2;4210;0;0;0;0;1;215;0;0;0;0;5;12520;2331725
"12112";"Imbach";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31343";"Senftenberg";515;1151;0;149;41640;381;466629;254;223980;263;436997;0;0;67;2191966;7;47859;0;0;1;42629;4;2222;0;0;0;0;0;0;0;0;0;0;2;3008;38;71823;0;0;1;17589;1;2745;0;0;0;0;20;35036;0;0;0;0;0;0;2;4416;0;0;10;4214;4;7823;3480894
"12114";"Krems";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"30101";"Krems an der Donau";3309;7079;207;1705;776096;1262;1427627;1312;981663;2163;4460709;0;0;53;385125;34;502211;4;369378;2;67967;13;10898;7;6774;3;2693;0;0;1;8608;3;33053;1;2840;615;1401686;0;0;12;189321;3;9817;0;0;6;33486;136;169090;100;245508;82;88379;14;30614;32;34530;7;115171;120;81349;103;404421;9935117
"12115";"Landersdorf";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"30101";"Krems an der Donau";250;500;10;138;69589;75;184124;217;238525;27;69176;0;0;3;3673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;141033;0;0;2;25790;1;12617;0;0;0;0;20;14948;3;3059;2;2552;0;0;0;0;2;25991;2;1241;18;54835;706120
"12116";"Oberloiben";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31304";"Dürnstein";301;652;0;59;20239;63;61028;85;45140;411;520079;0;0;0;0;1;385215;1;385215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;65412;0;0;7;27800;0;0;0;0;2;2821;17;14835;3;1346;0;0;3;4288;3;3254;1;2158;1;1031;4;7879;1097113
"12117";"Unterloiben";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31304";"Dürnstein";362;1168;3;121;45424;196;234706;96;64191;642;954728;0;0;34;2573252;2;320587;1;320562;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;100;164130;0;0;3;32869;0;0;0;0;3;3747;57;85487;1;1609;0;0;2;777;5;1859;1;26096;24;8404;4;3282;4357018
"12118";"Maigen";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31350";"Weinzierl am Walde";74;558;0;24;11918;403;1411841;12;11857;0;0;0;0;86;589221;3;4384;0;0;1;1060;2;3324;0;0;0;0;0;0;0;0;0;0;0;0;30;42425;0;0;0;0;5;22316;0;0;0;0;7;12806;2;1525;0;0;0;0;3;2190;0;0;13;3588;0;0;2071646
"12119";"Neustift an der Donau";"Niederösterreich";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"Krems an der Donau";"31337";"Rohrendorf bei Krems";105;291;5;61;28959;124;303833;69;63263;0;0;0;0;32;36525;1;6124;0;0;0;0;0;0;1;6124;0;0;0;0;0;0;0;0;0;0;13;16663;0;0;0;0;1;2934;0;0;0;0;7;11747;0;0;2;1121;0;0;1;108;0;0;1;473;1;280;455367
