"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"14321";"Laas";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";37;388;0;10;5379;240;759111;17;17838;0;0;0;0;103;768700;3;7286;0;0;0;0;3;7286;0;0;0;0;0;0;0;0;0;0;0;0;15;15329;0;0;0;0;1;50;0;0;0;0;13;14308;0;0;0;0;0;0;1;971;0;0;0;0;0;0;1573643
"14322";"Laimbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";247;1205;0;115;49504;686;3573108;88;164872;0;0;0;0;273;2206486;7;25515;0;0;0;0;6;25285;0;0;0;0;0;0;0;0;0;0;1;230;56;157724;0;0;2;45164;4;27784;1;282;1;9801;40;57734;2;4141;0;0;0;0;1;440;0;0;0;0;5;12378;6177209
"14323";"Landstetten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";23;304;0;6;4129;205;834254;13;23857;0;0;0;0;65;413067;1;954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;954;0;0;14;30727;0;0;0;0;7;22818;0;0;0;0;7;7909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1306988
"14324";"Lauffenegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";20;300;0;6;4096;182;534482;9;15450;0;0;0;0;79;348442;2;609;0;0;0;0;2;609;0;0;0;0;0;0;0;0;0;0;0;0;22;31086;0;0;0;0;4;11296;0;0;0;0;17;17705;0;0;0;0;0;0;1;2085;0;0;0;0;0;0;934165
"14325";"Lehsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";17;270;0;10;7239;184;802846;30;40409;0;0;0;0;33;230418;2;5043;0;0;0;0;2;5043;0;0;0;0;0;0;0;0;0;0;0;0;11;26981;0;0;0;0;2;14413;0;0;0;0;5;9868;0;0;0;0;0;0;1;1654;0;0;3;1046;0;0;1112936
"14326";"Lohsdorf an der Schwarza";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";31;325;0;16;5760;199;837251;11;9917;0;0;0;0;88;480319;2;5816;0;0;0;0;2;5816;0;0;0;0;0;0;0;0;0;0;0;0;9;38540;0;0;0;0;1;9127;1;2875;0;0;6;25912;0;0;0;0;0;0;1;626;0;0;0;0;0;0;1377603
"14327";"Loibersdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";109;923;0;30;11438;481;1084461;58;52386;0;0;0;0;330;2031970;2;7226;0;0;0;0;2;7226;0;0;0;0;0;0;0;0;0;0;0;0;22;42500;0;0;0;0;3;16380;0;0;0;0;16;21632;0;0;0;0;0;0;2;3538;0;0;1;950;0;0;3229981
"14328";"Mannersdorf bei Heiligenblut";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";87;554;0;33;13766;303;975282;42;49039;0;0;0;0;163;1238764;1;10431;0;0;0;0;1;10431;0;0;0;0;0;0;0;0;0;0;0;0;21;43151;0;0;0;0;4;13567;0;0;2;2450;8;19197;1;1199;0;0;0;0;3;317;0;0;0;0;3;6421;2330433
"14329";"Mollendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";119;842;0;38;18724;535;1739758;81;100487;0;0;0;0;139;1816959;11;28671;0;0;0;0;11;28671;0;0;0;0;0;0;0;0;0;0;0;0;41;94130;0;0;3;20034;3;19699;0;0;0;0;23;33879;5;8764;0;0;0;0;1;972;0;0;0;0;6;10782;3798729
"14330";"Moos";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";11;78;0;4;2211;25;184895;13;22533;0;0;0;0;29;355201;2;2554;0;0;0;0;1;378;1;2176;0;0;0;0;0;0;0;0;0;0;7;7920;0;0;0;0;1;2458;0;0;0;0;4;4933;0;0;0;0;0;0;2;529;0;0;0;0;0;0;575314
"14331";"Mörenz";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";31;397;0;12;6064;175;754049;16;18785;0;0;0;0;178;950833;2;1385;0;0;0;0;2;1385;0;0;0;0;0;0;0;0;0;0;0;0;14;33240;0;0;0;0;1;7288;0;0;1;12538;10;12662;0;0;0;0;0;0;2;752;0;0;0;0;0;0;1764356
"14332";"Muckendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";20;209;0;8;4506;138;878625;1;1115;0;0;0;0;52;642407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17592;0;0;0;0;0;0;0;0;2;736;7;15451;0;0;0;0;0;0;0;0;0;0;0;0;1;1405;1544245
"14333";"Mürfelndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";36;385;0;12;6299;269;782206;28;26221;0;0;0;0;65;484668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;20604;0;0;0;0;2;9855;0;0;0;0;8;9420;0;0;0;0;0;0;1;1329;0;0;0;0;0;0;1319998
"14334";"Nasting";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";19;152;0;5;2320;74;357769;8;12904;0;0;0;0;51;659500;2;1281;0;0;0;0;2;1281;0;0;0;0;0;0;0;0;0;0;0;0;12;12476;0;0;0;0;2;1954;0;0;1;5375;9;5147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1046250
"14335";"Neudorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";44;399;0;11;3958;278;732721;7;9260;0;0;0;0;96;342958;1;432;0;0;0;0;1;432;0;0;0;0;0;0;0;0;0;0;0;0;6;15759;0;0;0;0;0;0;0;0;1;1755;4;13173;0;0;0;0;0;0;1;831;0;0;0;0;0;0;1105088
"14336";"Neukirchen";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";52;170;0;21;9179;96;470006;21;22334;0;0;0;0;21;124053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;17698;0;0;0;0;2;10064;0;0;1;977;3;2698;3;1953;0;0;0;0;1;930;0;0;0;0;1;1076;643270
"14337";"Neusiedl am Feldstein";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;176;0;4;2815;100;374263;6;13826;0;0;0;0;67;581798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10424;0;0;0;0;1;5228;0;0;0;0;2;1868;0;0;0;0;0;0;1;1416;0;0;0;0;1;1912;983126
"14338";"Neusiedl bei Pfaffenhof";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";41;372;0;10;3790;232;408142;16;17993;0;0;0;0;103;267663;1;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;122;10;25783;0;0;0;0;1;3180;0;0;5;17762;3;3672;0;0;0;0;0;0;1;1169;0;0;0;0;0;0;723493
"14339";"Oberbierbaum";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";15;246;0;11;4809;139;832648;18;27389;0;0;0;0;65;699139;1;90;0;0;0;0;1;90;0;0;0;0;0;0;0;0;0;0;0;0;12;17703;0;0;0;0;4;7625;0;0;0;0;8;10078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1581778
"14340";"Oberhohenau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";12;87;0;3;2085;56;504705;5;8161;0;0;0;0;19;233505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12308;0;0;0;0;0;0;0;0;1;6151;2;5051;0;0;0;0;0;0;1;1106;0;0;0;0;0;0;760764
"14341";"Oberndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";46;360;0;9;3746;187;685249;14;26755;0;0;0;0;139;816068;4;7161;0;0;0;0;4;7161;0;0;0;0;0;0;0;0;0;0;0;0;7;23774;0;0;0;0;0;0;1;1183;1;13660;5;8931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1562753
"14342";"Öd";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";9;68;0;5;2896;35;297842;11;24063;0;0;0;0;12;594983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;28307;0;0;0;0;1;20757;0;0;0;0;4;7550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;948091
"14343";"Ottenberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";19;174;0;5;3781;79;354172;21;28527;0;0;0;0;61;730434;4;4161;0;0;0;0;4;4161;0;0;0;0;0;0;0;0;0;0;0;0;5;15148;0;0;0;0;1;5227;1;1824;0;0;3;8097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136223
"14344";"Payerstetten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";27;255;0;21;6184;162;674265;29;34774;0;0;0;0;28;688538;2;5122;0;0;0;0;2;5122;0;0;0;0;0;0;0;0;0;0;0;0;13;29619;0;0;0;0;2;11475;1;2158;0;0;8;14300;0;0;0;0;0;0;2;1686;0;0;0;0;0;0;1438502
"14345";"Pfaffenhof";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";17;176;0;7;3491;97;320289;8;24978;0;0;0;0;44;331273;5;11733;0;0;0;0;5;11733;0;0;0;0;0;0;0;0;0;0;0;0;15;12013;0;0;0;0;2;5211;0;0;1;915;10;5580;0;0;0;0;0;0;2;307;0;0;0;0;0;0;703777
"14346";"Pöbring";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";64;372;0;24;8469;237;972538;28;28872;0;0;0;0;50;481019;8;14386;0;0;0;0;4;12864;0;0;0;0;0;0;0;0;0;0;4;1522;25;54435;0;0;0;0;3;26410;0;0;0;0;20;26671;0;0;0;0;1;371;0;0;0;0;0;0;1;983;1559719
"14347";"Pöggstall";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";482;1296;0;226;74489;667;1910812;232;212333;0;0;0;0;89;306878;13;42479;0;0;0;0;8;21682;0;0;0;0;0;0;0;0;2;7600;3;13197;75;137909;0;0;3;24472;9;35044;0;0;0;0;38;42590;3;3754;0;0;0;0;9;6669;0;0;0;0;13;25380;2684900
"14348";"Pölla";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";26;412;0;9;5458;261;582134;14;18595;0;0;0;0;113;556823;4;4808;0;0;0;0;4;4808;0;0;0;0;0;0;0;0;0;0;0;0;11;20758;0;0;0;0;3;9276;0;0;0;0;4;4175;0;0;0;0;0;0;3;3762;0;0;1;3545;0;0;1188576
"14349";"Pömmerstall";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";22;266;0;10;4212;170;558462;18;19271;0;0;0;0;58;361413;1;3633;0;0;0;0;1;3633;0;0;0;0;0;0;0;0;0;0;0;0;9;24557;0;0;0;0;2;12903;0;0;0;0;6;10123;0;0;0;0;0;0;1;1531;0;0;0;0;0;0;971548
"14350";"Prinzelndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";94;697;0;34;13801;381;1608314;37;45227;0;0;0;0;214;1850701;1;547;0;0;0;0;0;0;1;547;0;0;0;0;0;0;0;0;0;0;32;78906;0;0;0;0;5;29748;1;444;1;12740;23;35122;0;0;0;0;0;0;2;852;0;0;0;0;0;0;3597496
"14351";"Rafles";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";20;123;0;9;2284;55;128124;13;19117;0;0;0;0;42;745931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9680;0;0;0;0;0;0;0;0;0;0;3;8788;0;0;0;0;0;0;1;892;0;0;0;0;0;0;905136
"14352";"Raxendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";156;1316;0;53;21302;767;1794713;94;116155;0;0;0;0;357;1944774;9;24701;0;0;0;0;2;268;0;0;0;0;0;0;0;0;0;0;7;24433;36;108007;0;0;0;0;1;17334;1;7233;4;44292;26;30027;0;0;0;0;0;0;2;6406;0;0;1;468;1;2247;4009652
"14353";"Robans";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";9;131;0;2;1923;82;270766;5;12956;0;0;0;0;42;472948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4303;0;0;0;0;0;0;0;0;0;0;1;330;0;0;0;0;0;0;1;3973;0;0;0;0;0;0;762896
"14354";"Schwarzau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";44;520;0;18;7895;325;877736;27;41325;0;0;0;0;112;545349;10;11748;0;0;0;0;10;11748;0;0;0;0;0;0;0;0;0;0;0;0;28;42997;0;0;0;0;10;18302;0;0;2;13068;16;11627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527050
"14355";"Seiterndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";98;1264;0;41;17939;882;2453978;52;39787;0;0;0;0;265;1715175;3;3854;0;0;0;0;3;3854;0;0;0;0;0;0;0;0;0;0;0;0;21;74876;0;0;0;0;5;37693;0;0;0;0;14;32800;0;0;0;0;0;0;2;4383;0;0;0;0;0;0;4305609
"14356";"Steinbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";17;166;0;4;2082;101;398798;5;6600;0;0;0;0;41;202272;4;1821;0;0;0;0;3;1740;0;0;0;0;0;0;0;0;0;0;1;81;11;8436;0;0;0;0;1;1311;0;0;0;0;9;6954;0;0;0;0;0;0;1;171;0;0;0;0;0;0;620009
"14357";"Straßreith";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";1;70;0;2;2840;23;236215;3;1843;0;0;0;0;39;1098548;1;1644;0;0;0;0;1;1644;0;0;0;0;0;0;0;0;0;0;0;0;2;10204;0;0;0;0;0;0;0;0;0;0;2;10204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351294
"14358";"Streitwiesen";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";57;251;0;18;11623;121;583333;26;32895;0;0;0;0;69;1629857;8;38681;0;0;0;0;7;37472;1;1209;0;0;0;0;0;0;0;0;0;0;9;25106;0;0;2;16022;1;2334;0;0;0;0;6;6750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2321495
"14359";"Tottendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";55;505;0;14;5408;262;758355;23;43435;0;0;0;0;199;1165048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;37403;0;0;0;0;1;8154;0;0;1;9207;4;19657;0;0;0;0;0;0;1;385;0;0;0;0;0;0;2009649
"14360";"Trennegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";24;97;0;6;2512;56;429903;6;8739;0;0;0;0;20;126762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;17987;0;0;0;0;1;4461;0;0;0;0;8;13526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;585903
"14361";"Troibetsberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";23;484;0;11;5992;352;1006596;21;19006;0;0;0;0;84;736576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;46568;0;0;0;0;1;390;0;0;2;25822;9;11757;3;6163;0;0;0;0;1;2436;0;0;0;0;0;0;1814738
"14362";"Unterhohenau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";9;74;0;2;2016;50;335989;3;13923;0;0;0;0;13;247772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9284;0;0;0;0;1;1101;1;1573;0;0;5;6610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608984
"14363";"Wachtberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";13;155;0;5;3138;98;350855;10;12100;0;0;0;0;32;219285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12074;0;0;0;0;3;6490;0;0;1;610;6;4974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597452
"14364";"Walkersdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;227;0;6;3848;165;539963;17;17957;0;0;0;0;33;110816;3;7974;0;0;0;0;3;7974;0;0;0;0;0;0;0;0;0;0;0;0;4;15827;0;0;0;0;1;5483;0;0;0;0;2;9500;0;0;0;0;0;0;1;844;0;0;0;0;0;0;696385
"14365";"Weinling";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";79;1303;0;60;24610;770;2746628;76;74242;0;0;0;0;339;3560287;10;17056;0;0;0;0;10;17056;0;0;0;0;0;0;0;0;0;0;0;0;48;177877;0;0;2;56047;2;20949;1;793;0;0;33;94365;0;0;0;0;0;0;10;5723;0;0;0;0;0;0;6600700
"14366";"Weißpyhra";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";42;212;0;12;3340;109;390045;8;9525;0;0;0;0;73;421388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12586;0;0;0;0;1;957;0;0;0;0;9;11363;0;0;0;0;0;0;0;0;0;0;1;266;0;0;836884
"14367";"Weiten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";215;696;0;121;36837;252;699596;161;107766;0;0;0;0;102;1387113;11;42932;0;0;0;0;8;41112;0;0;0;0;0;0;0;0;0;0;3;1820;50;85038;0;0;4;23859;5;21576;0;0;5;13189;21;16049;0;0;3;3630;0;0;7;2780;0;0;0;0;5;3955;2359282
"14368";"Weiterndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";14;184;0;8;4322;109;551600;13;28087;0;0;0;0;45;708544;1;843;0;0;0;0;1;843;0;0;0;0;0;0;0;0;0;0;0;0;8;25904;0;0;0;0;1;6329;0;0;2;14948;4;4159;0;0;0;0;0;0;1;468;0;0;0;0;0;0;1319300
"14370";"Würnsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";207;871;0;96;31071;550;1692164;83;36620;0;0;0;0;93;1336922;5;27575;0;0;0;0;3;26370;0;0;0;0;0;0;0;0;0;0;2;1205;44;136330;0;0;8;81059;3;16047;0;0;0;0;16;26747;3;2230;0;0;0;0;6;2015;0;0;2;818;6;7414;3260682
"14371";"Zehentegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";57;548;0;10;4769;303;739593;28;27510;0;0;0;0;204;1077979;1;702;0;0;0;0;1;702;0;0;0;0;0;0;0;0;0;0;0;0;9;23124;0;0;0;0;1;8811;0;0;1;732;6;13040;0;0;0;0;0;0;1;541;0;0;0;0;0;0;1873677
"14372";"Zeining";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";151;1718;0;45;19858;873;2352700;109;115819;0;0;0;0;664;4657582;4;4442;0;0;0;0;4;4442;0;0;0;0;0;0;0;0;0;0;0;0;23;94678;0;0;0;0;3;29237;0;0;0;0;17;64870;0;0;0;0;0;0;2;165;0;0;1;406;0;0;7245079
"14373";"Zöbring";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";61;447;0;29;9279;241;1149812;20;28348;0;0;0;0;146;1047718;4;3838;0;0;0;0;4;3838;0;0;0;0;0;0;0;0;0;0;0;0;8;24161;0;0;0;0;3;7989;0;0;1;541;4;15631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2263156
"14374";"Zogelsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";24;207;0;5;3947;135;524641;12;26952;0;0;0;0;48;486324;3;4467;0;0;0;0;3;4467;0;0;0;0;0;0;0;0;0;0;0;0;7;21897;0;0;0;0;2;14758;0;0;0;0;5;7139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1068228
"14375";"Bachones";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";18;112;0;7;5779;72;726686;2;11229;0;0;0;0;17;455565;2;1984;0;0;0;0;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;12;30813;0;0;0;0;0;0;2;2191;1;3385;9;25237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1232056
"14376";"Edelsreith";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";85;353;0;28;12572;198;1137335;24;32706;0;0;0;0;91;721306;5;10516;0;0;0;0;5;10516;0;0;0;0;0;0;0;0;0;0;0;0;20;44593;0;0;0;0;2;14214;0;0;8;17028;9;13312;1;39;0;0;0;0;0;0;0;0;0;0;0;0;1959028
"14377";"Kehrbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";79;301;0;23;6382;188;879928;14;15989;0;0;0;0;60;604465;2;1642;0;0;0;0;2;1642;0;0;0;0;0;0;0;0;0;0;0;0;14;33893;0;0;0;0;1;9775;0;0;3;6925;10;17193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1542299
"14378";"Kollnitz";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";184;1135;0;38;19155;744;2560720;45;68453;0;0;0;0;273;2287229;1;860;0;0;0;0;1;860;0;0;0;0;0;0;0;0;0;0;0;0;34;94827;0;0;0;0;0;0;0;0;1;455;24;87590;1;4325;0;0;0;0;8;2457;0;0;0;0;0;0;5031244
"14379";"Mayerhofen";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";24;193;0;16;8652;153;807304;11;14805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23686;0;0;0;0;0;0;1;6047;1;2945;9;9450;1;4967;0;0;0;0;2;277;0;0;0;0;0;0;854447
"14380";"Münichreith";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";176;769;0;80;28075;531;1891057;58;33924;0;0;0;0;72;11882549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;79058;0;0;0;0;3;22978;1;1943;0;0;27;36846;7;9291;0;0;0;0;8;1883;0;0;0;0;2;6117;13914663
"14381";"Pargatstetten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";36;231;0;9;4580;117;471562;11;15045;0;0;0;0;76;448682;4;6948;0;0;0;0;3;4276;0;0;0;0;0;0;0;0;1;2672;0;0;14;17770;0;0;0;0;0;0;5;11538;0;0;7;5836;0;0;0;0;0;0;1;310;0;0;1;86;0;0;964587
"14382";"Rappoltenreith";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";80;601;0;30;15000;404;1666577;25;19888;0;0;0;0;121;691017;8;7101;0;0;0;0;8;7101;0;0;0;0;0;0;0;0;0;0;0;0;18;42829;0;0;0;0;0;0;2;9177;0;0;13;25782;2;6771;0;0;0;0;1;1099;0;0;0;0;0;0;2442412
"14401";"Blindenmarkt";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31505";"Blindenmarkt";713;2057;20;289;89114;1107;3178832;362;355538;0;0;0;0;188;617412;11;51527;0;0;0;0;11;51527;0;0;0;0;0;0;0;0;0;0;0;0;131;409483;5;125123;1;43222;13;77509;4;3838;1;10366;75;74177;7;15340;0;0;0;0;10;3787;0;0;0;0;15;56121;4701906
"14403";"Donaudorf";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31549";"Ybbs an der Donau";93;296;18;39;18468;116;494502;21;44344;0;0;0;0;82;1451735;10;803678;8;803081;0;0;0;0;1;89;0;0;0;0;0;0;1;508;0;0;29;193039;0;0;1;2782;3;51276;0;0;0;0;14;26227;1;12643;0;0;0;0;0;0;0;0;0;0;10;100111;3005766
"14404";"Göttsbach";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31549";"Ybbs an der Donau";221;1454;22;93;36694;1022;3898029;157;299878;0;0;0;0;119;2989586;8;11139;0;0;0;0;8;11139;0;0;0;0;0;0;0;0;0;0;0;0;57;119865;0;0;0;0;4;35896;2;6072;0;0;44;69015;1;417;0;0;0;0;4;4109;0;0;0;0;2;4356;7355191
"14405";"Gumprechtsberg";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31503";"Bergland";148;922;0;57;26690;674;4206688;77;323695;0;0;0;0;63;673928;5;31147;0;0;1;9035;2;4225;0;0;0;0;0;0;0;0;2;17887;0;0;50;156033;0;0;0;0;8;65467;0;0;1;5394;33;34203;1;878;0;0;0;0;0;0;3;34803;1;1618;3;13670;5418181
"14406";"Holzing";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31503";"Bergland";154;1099;26;99;40706;763;4351455;97;333918;0;0;0;0;94;1149166;1;8632;0;0;0;0;1;8632;0;0;0;0;0;0;0;0;0;0;0;0;56;123572;0;0;1;27994;8;38945;0;0;2;1529;42;54421;1;214;0;0;0;0;0;0;0;0;0;0;2;469;6007449
"14407";"Karlsbach";"Niederösterreich";"Melk";"Ybbs";"Melk";"Melk";"31540";"Sankt Martin-Karlsbach";360;2934;17;180;73454;2211;7140535;226;328442;0;0;0;0;212;3139614;7;21465;0;0;0;0;6;20544;0;0;0;0;0;0;0;0;1;921;0;0;102;272826;0;0;0;0;3;24141;9;38000;4;1931;66;100363;4;17033;0;0;0;0;9;6113;1;14874;0;0;6;70371;10976336
