"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE"
"14308";"Dietsam";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";97;456;0;15;7454;309;851819;38;42304;0;0;0;0;77;215864;4;12245;0;0;0;0;4;12245;0;0;0;0;0;0;0;0;0;0;0;0;18;42030;0;0;1;15565;0;0;0;0;0;0;11;17328;4;7923;0;0;0;0;2;1214;0;0;0;0;0;0;1171716
"14309";"Dölla";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";39;310;0;13;6173;210;832568;16;39991;0;0;0;0;61;294069;2;2755;0;0;0;0;2;2755;0;0;0;0;0;0;0;0;0;0;0;0;8;19213;0;0;0;0;2;7323;0;0;0;0;5;11640;0;0;0;0;0;0;1;250;0;0;0;0;0;0;1194769
"14310";"Eibetsberg bei Raxendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";30;402;0;6;3450;195;406832;18;19354;0;0;0;0;176;656996;2;5720;0;0;0;0;2;5720;0;0;0;0;0;0;0;0;0;0;0;0;9;31510;0;0;0;0;2;24401;0;0;0;0;5;5432;0;0;0;0;0;0;2;1677;0;0;0;0;0;0;1123862
"14311";"Eibetsberg bei Weiten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";21;172;0;6;2633;79;541993;9;12415;0;0;0;0;59;685949;2;3381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3381;17;35068;0;0;0;0;2;8517;1;346;1;10070;10;14493;0;0;0;0;0;0;0;0;0;0;0;0;3;1642;1281439
"14312";"Eitenthal";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";102;753;0;35;12351;413;1023449;26;24036;0;0;0;0;235;1300420;13;49192;0;0;0;0;13;49192;0;0;0;0;0;0;0;0;0;0;0;0;31;113928;0;0;5;55118;4;14358;0;0;1;21198;13;19234;2;1329;0;0;0;0;2;714;0;0;4;1977;0;0;2523376
"14313";"Feistritz";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";43;487;0;24;12221;295;1030734;49;79687;0;0;0;0;77;499445;15;31889;0;0;0;0;13;20244;0;0;0;0;0;0;0;0;0;0;2;11645;31;57012;0;0;0;0;10;44582;0;0;1;1414;18;9412;0;0;0;0;0;0;0;0;0;0;0;0;2;1604;1710988
"14314";"Filsendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";65;427;0;14;7644;224;1259598;24;76703;0;0;0;0;144;1639248;2;7618;0;0;0;0;2;7618;0;0;0;0;0;0;0;0;0;0;0;0;20;64453;0;0;0;0;3;10647;0;0;4;27241;9;21081;0;0;0;0;0;0;2;741;0;0;0;0;2;4743;3055264
"14315";"Gerersdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";72;484;0;24;8607;276;717447;25;30038;0;0;0;0;134;1087190;1;4807;0;0;0;0;1;4807;0;0;0;0;0;0;0;0;0;0;0;0;24;75201;0;0;1;10777;3;41689;0;0;0;0;16;16068;1;1401;0;0;0;0;0;0;0;0;0;0;3;5266;1923290
"14316";"Gmaining";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";94;740;0;53;24731;401;2381472;49;91028;0;0;0;0;206;2064532;2;4769;0;0;0;0;2;4769;0;0;0;0;0;0;0;0;0;0;0;0;41;116863;0;0;1;1971;3;37635;0;0;3;24115;29;38991;1;6411;0;0;0;0;1;499;0;0;0;0;3;7241;4683395
"14317";"Jasenegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";54;541;0;17;7382;360;890122;17;20880;0;0;0;0;140;836609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;40626;0;0;0;0;1;17522;0;0;1;15430;4;6120;0;0;0;0;0;0;1;1554;0;0;0;0;0;0;1795619
"14318";"Klebing";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";29;384;0;7;4153;245;591251;10;16624;0;0;0;0;87;236840;8;1972;0;0;0;0;8;1972;0;0;0;0;0;0;0;0;0;0;0;0;27;21280;0;0;0;0;1;11348;0;0;0;0;9;7089;0;0;0;0;0;0;3;227;0;0;14;2616;0;0;872120
"14319";"Krempersbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";23;68;0;3;1657;42;159698;3;1754;0;0;0;0;11;147153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9952;0;0;0;0;2;3771;0;0;0;0;5;3333;2;1108;0;0;0;0;1;1740;0;0;0;0;0;0;320214
"14320";"Krumling";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";31;159;0;7;3091;79;376717;16;19488;0;0;0;0;46;554245;2;6352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6352;10;13369;0;0;0;0;1;2451;0;0;0;0;6;8055;0;0;0;0;0;0;1;565;0;0;0;0;2;2298;973262
"14321";"Laas";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";37;383;0;10;5379;234;753580;17;17813;0;0;0;0;104;772615;3;7286;0;0;0;0;3;7286;0;0;0;0;0;0;0;0;0;0;0;0;15;16970;0;0;0;0;1;50;0;0;0;0;13;15949;0;0;0;0;0;0;1;971;0;0;0;0;0;0;1573643
"14322";"Laimbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";251;1211;0;118;49979;679;3552394;90;167810;0;0;0;0;281;2210235;7;25015;0;0;0;0;6;24785;0;0;0;0;0;0;0;0;0;0;1;230;62;170502;0;0;2;45148;4;27784;1;282;2;24687;44;55588;3;4195;0;0;0;0;1;440;0;0;0;0;5;12378;6175935
"14323";"Landstetten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";25;302;0;6;4113;201;830853;13;23618;0;0;0;0;66;412747;1;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;956;0;0;15;34392;0;0;0;0;7;26470;0;0;0;0;8;7922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1306679
"14324";"Lauffenegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";20;300;0;6;4096;182;534482;9;15450;0;0;0;0;79;348442;2;609;0;0;0;0;2;609;0;0;0;0;0;0;0;0;0;0;0;0;22;31086;0;0;0;0;4;11296;0;0;0;0;17;17705;0;0;0;0;0;0;1;2085;0;0;0;0;0;0;934165
"14325";"Lehsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";17;270;0;10;7239;175;784256;29;38765;0;0;0;0;45;250994;2;5043;0;0;0;0;2;5043;0;0;0;0;0;0;0;0;0;0;0;0;10;26639;0;0;0;0;2;14413;0;0;0;0;5;9868;0;0;0;0;0;0;1;1654;0;0;2;704;0;0;1112936
"14326";"Lohsdorf an der Schwarza";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";32;331;0;16;5756;202;831582;11;9417;0;0;0;0;89;479970;2;5816;0;0;0;0;2;5816;0;0;0;0;0;0;0;0;0;0;0;0;11;45404;0;0;0;0;1;13117;1;2675;1;3347;7;25639;0;0;0;0;0;0;1;626;0;0;0;0;0;0;1377945
"14327";"Loibersdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";111;918;0;29;11958;476;1070548;58;52386;0;0;0;0;331;2046939;2;7226;0;0;0;0;2;7226;0;0;0;0;0;0;0;0;0;0;0;0;22;42500;0;0;0;0;3;16380;0;0;0;0;16;21632;0;0;0;0;0;0;2;3538;0;0;1;950;0;0;3231557
"14328";"Mannersdorf bei Heiligenblut";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";87;546;0;33;13778;300;972193;42;48571;0;0;0;0;159;1235014;1;13424;0;0;0;0;1;13424;0;0;0;0;0;0;0;0;0;0;0;0;20;46828;0;0;0;0;3;16045;0;0;2;2450;8;20756;1;839;0;0;0;0;3;317;0;0;0;0;3;6421;2329808
"14329";"Mollendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";121;843;0;38;18724;531;1723429;84;101472;0;0;0;0;141;1816620;11;28710;0;0;0;0;11;28710;0;0;0;0;0;0;0;0;0;0;0;0;41;108992;0;0;3;19966;3;35498;0;0;0;0;23;33012;5;8764;0;0;0;0;1;969;0;0;0;0;6;10783;3797947
"14330";"Moos";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";11;78;0;4;2211;25;184895;13;22533;0;0;0;0;29;355201;2;2554;0;0;0;0;1;378;1;2176;0;0;0;0;0;0;0;0;0;0;7;7920;0;0;0;0;1;2458;0;0;0;0;4;4933;0;0;0;0;0;0;2;529;0;0;0;0;0;0;575314
"14331";"Mörenz";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";32;406;0;12;6064;182;757013;18;18785;0;0;0;0;178;947964;2;1385;0;0;0;0;2;1385;0;0;0;0;0;0;0;0;0;0;0;0;14;33240;0;0;0;0;1;7288;0;0;1;12538;10;12662;0;0;0;0;0;0;2;752;0;0;0;0;0;0;1764451
"14332";"Muckendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";21;209;0;8;4782;138;878801;1;1115;0;0;0;0;52;642407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17140;0;0;0;0;0;0;0;0;2;736;7;14999;0;0;0;0;0;0;0;0;0;0;0;0;1;1405;1544245
"14333";"Mürfelndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";42;385;0;12;6299;267;769747;28;26221;0;0;0;0;67;495638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22093;0;0;0;0;2;9855;0;0;0;0;8;10909;0;0;0;0;0;0;1;1329;0;0;0;0;0;0;1319998
"14334";"Nasting";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";20;152;0;5;2320;74;357769;8;12904;0;0;0;0;51;659500;2;1281;0;0;0;0;2;1281;0;0;0;0;0;0;0;0;0;0;0;0;12;12476;0;0;0;0;2;1954;0;0;1;5375;9;5147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1046250
"14335";"Neudorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";45;399;0;11;3958;272;718320;7;9260;0;0;0;0;102;357359;1;432;0;0;0;0;1;432;0;0;0;0;0;0;0;0;0;0;0;0;6;15759;0;0;0;0;0;0;0;0;1;1755;4;13173;0;0;0;0;0;0;1;831;0;0;0;0;0;0;1105088
"14336";"Neukirchen";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";51;170;0;21;9179;96;469101;21;22279;0;0;0;0;21;124060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18288;0;0;0;0;2;11482;0;0;1;965;3;1759;3;2076;0;0;0;0;1;930;0;0;0;0;1;1076;642907
"14337";"Neusiedl am Feldstein";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;176;0;4;2815;100;374263;6;13826;0;0;0;0;67;581798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10424;0;0;0;0;1;5228;0;0;0;0;2;1868;0;0;0;0;0;0;1;1416;0;0;0;0;1;1912;983126
"14338";"Neusiedl bei Pfaffenhof";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";42;372;0;10;3790;231;407825;17;18310;0;0;0;0;103;267663;1;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;122;10;25783;0;0;0;0;1;3180;0;0;5;17762;3;3672;0;0;0;0;0;0;1;1169;0;0;0;0;0;0;723493
"14339";"Oberbierbaum";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";17;247;0;11;4809;140;831627;18;27358;0;0;0;0;64;692157;1;90;0;0;0;0;1;90;0;0;0;0;0;0;0;0;0;0;0;0;13;25737;0;0;0;0;4;11887;0;0;2;3966;7;9884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1581778
"14340";"Oberhohenau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";12;87;0;3;2085;56;504705;5;8161;0;0;0;0;19;233505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12308;0;0;0;0;0;0;0;0;1;6151;2;5051;0;0;0;0;0;0;1;1106;0;0;0;0;0;0;760764
"14341";"Oberndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";45;360;0;9;3746;185;673186;14;26755;0;0;0;0;141;828131;4;7161;0;0;0;0;4;7161;0;0;0;0;0;0;0;0;0;0;0;0;7;23774;0;0;0;0;0;0;1;1183;1;13660;5;8931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1562753
"14342";"Öd";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";10;68;0;5;2896;35;297842;11;24063;0;0;0;0;12;594983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;28307;0;0;0;0;1;20757;0;0;0;0;4;7550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;948091
"14343";"Ottenberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;174;0;5;3781;79;351275;21;28527;0;0;0;0;61;731180;4;4155;0;0;0;0;4;4155;0;0;0;0;0;0;0;0;0;0;0;0;5;17440;0;0;0;0;1;7478;1;1833;0;0;3;8129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136358
"14344";"Payerstetten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";30;255;0;21;6184;162;674265;29;34774;0;0;0;0;28;690098;2;5122;0;0;0;0;2;5122;0;0;0;0;0;0;0;0;0;0;0;0;13;29619;0;0;0;0;2;11475;1;2158;0;0;8;14300;0;0;0;0;0;0;2;1686;0;0;0;0;0;0;1440062
"14345";"Pfaffenhof";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";17;176;0;7;3491;95;312914;8;24978;0;0;0;0;46;338648;5;11733;0;0;0;0;5;11733;0;0;0;0;0;0;0;0;0;0;0;0;15;12013;0;0;0;0;2;5211;0;0;1;915;10;5580;0;0;0;0;0;0;2;307;0;0;0;0;0;0;703777
"14346";"Pöbring";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";64;372;0;25;8546;235;970567;27;28613;0;0;0;0;51;482456;8;14386;0;0;0;0;4;12864;0;0;0;0;0;0;0;0;0;0;4;1522;27;55151;0;0;0;0;3;26516;0;0;0;0;20;26568;0;0;0;0;1;371;0;0;0;0;2;713;1;983;1559719
"14347";"Pöggstall";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";497;1292;0;227;74674;660;1874936;231;216342;0;0;0;0;94;335088;13;42479;0;0;0;0;8;21682;0;0;0;0;0;0;0;0;2;7600;3;13197;77;145853;0;0;3;27268;9;35152;0;0;0;0;41;48240;3;3811;0;0;0;0;8;5976;0;0;0;0;13;25406;2689372
"14348";"Pölla";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";27;412;0;9;5458;252;561238;14;18595;0;0;0;0;122;577719;4;4808;0;0;0;0;4;4808;0;0;0;0;0;0;0;0;0;0;0;0;11;20758;0;0;0;0;3;9276;0;0;0;0;4;4175;0;0;0;0;0;0;3;3762;0;0;1;3545;0;0;1188576
"14349";"Pömmerstall";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";22;266;0;10;4212;163;531443;18;19271;0;0;0;0;65;388432;1;3633;0;0;0;0;1;3633;0;0;0;0;0;0;0;0;0;0;0;0;9;24557;0;0;0;0;2;12903;0;0;0;0;6;10123;0;0;0;0;0;0;1;1531;0;0;0;0;0;0;971548
"14350";"Prinzelndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";95;692;0;35;13973;378;1609035;36;45313;0;0;0;0;214;1849920;1;547;0;0;0;0;0;0;1;547;0;0;0;0;0;0;0;0;0;0;32;78805;0;0;0;0;5;29746;1;444;2;13638;22;34150;0;0;0;0;0;0;2;827;0;0;0;0;0;0;3597593
"14351";"Rafles";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";22;122;0;9;2448;55;127376;13;19671;0;0;0;0;42;745931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9710;0;0;0;0;0;0;0;0;0;0;3;8788;0;0;0;0;0;0;1;922;0;0;0;0;0;0;905136
"14352";"Raxendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";156;1318;0;53;21241;759;1704132;94;115771;0;0;0;0;400;2008077;9;24701;0;0;0;0;2;268;0;0;0;0;0;0;0;0;0;0;7;24433;37;135730;0;0;0;0;1;19375;1;7233;4;44292;24;28338;0;0;0;0;0;0;5;7379;0;0;0;0;2;29113;4009652
"14353";"Robans";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";9;131;0;2;1923;82;270766;5;12956;0;0;0;0;42;472948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4303;0;0;0;0;0;0;0;0;0;0;1;330;0;0;0;0;0;0;1;3973;0;0;0;0;0;0;762896
"14354";"Schwarzau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";45;519;0;18;7895;321;864242;27;41325;0;0;0;0;115;557865;10;11748;0;0;0;0;10;11748;0;0;0;0;0;0;0;0;0;0;0;0;28;43911;0;0;0;0;10;19224;0;0;2;13025;16;11662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1526986
"14355";"Seiterndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";99;1263;0;41;17939;880;2447213;52;39787;0;0;0;0;266;1720869;3;3854;0;0;0;0;3;3854;0;0;0;0;0;0;0;0;0;0;0;0;21;75947;0;0;0;0;5;38764;0;0;0;0;14;32800;0;0;0;0;0;0;2;4383;0;0;0;0;0;0;4305609
"14356";"Steinbach";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;166;0;4;2124;88;370513;4;5551;0;0;0;0;55;231569;4;1821;0;0;0;0;3;1740;0;0;0;0;0;0;0;0;0;0;1;81;11;8431;0;0;0;0;1;1351;0;0;0;0;9;6955;0;0;0;0;0;0;1;125;0;0;0;0;0;0;620009
"14357";"Straßreith";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";1;70;0;2;2840;23;236215;3;1843;0;0;0;0;39;1098548;1;1644;0;0;0;0;1;1644;0;0;0;0;0;0;0;0;0;0;0;0;2;10204;0;0;0;0;0;0;0;0;0;0;2;10204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351294
"14358";"Streitwiesen";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";60;254;0;18;11623;121;583210;26;32839;0;0;0;0;69;1629857;8;38681;0;0;0;0;7;37472;1;1209;0;0;0;0;0;0;0;0;0;0;12;25724;0;0;2;16041;4;2933;0;0;0;0;6;6750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2321934
"14359";"Tottendorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";59;496;0;14;5688;253;758336;21;42846;0;0;0;0;198;1164700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;39456;0;0;0;0;2;10011;0;0;1;9281;5;19691;0;0;0;0;0;0;1;258;0;0;0;0;1;215;2011026
"14360";"Trennegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31502";"Artstetten - Pöbring";24;97;0;6;2512;56;429903;6;8739;0;0;0;0;20;126762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;17987;0;0;0;0;1;4461;0;0;0;0;8;13526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;585903
"14361";"Troibetsberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";25;484;0;11;5992;352;1006596;21;19006;0;0;0;0;84;736576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;46568;0;0;0;0;1;390;0;0;2;25822;9;11757;3;6163;0;0;0;0;1;2436;0;0;0;0;0;0;1814738
"14362";"Unterhohenau";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";9;74;0;2;2016;50;335989;3;13923;0;0;0;0;13;247772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9284;0;0;0;0;1;1101;1;1573;0;0;5;6610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608984
"14363";"Wachtberg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";13;155;0;5;3138;98;350855;10;12100;0;0;0;0;32;219285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12074;0;0;0;0;3;6490;0;0;1;610;6;4974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597452
"14364";"Walkersdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";18;225;0;6;3848;163;537643;16;16932;0;0;0;0;33;110816;3;7974;0;0;0;0;3;7974;0;0;0;0;0;0;0;0;0;0;0;0;5;19050;0;0;0;0;2;8656;0;0;0;0;2;9550;0;0;0;0;0;0;1;844;0;0;0;0;0;0;696263
"14365";"Weinling";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";80;1301;0;59;24352;770;2746889;76;74239;0;0;0;0;339;3560287;10;17056;0;0;0;0;10;17056;0;0;0;0;0;0;0;0;0;0;0;0;48;177877;0;0;2;56047;2;20949;1;793;0;0;33;94365;0;0;0;0;0;0;10;5723;0;0;0;0;0;0;6600700
"14366";"Weißpyhra";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";44;211;0;12;3152;109;390174;8;9275;0;0;0;0;73;421388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12895;0;0;0;0;1;1266;0;0;0;0;9;11363;0;0;0;0;0;0;0;0;0;0;1;266;0;0;836884
"14367";"Weiten";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";220;688;0;120;36519;249;698782;156;106254;0;0;0;0;102;1386997;12;43559;0;0;0;0;9;41739;0;0;0;0;0;0;0;0;0;0;3;1820;50;87183;0;0;4;26828;5;21608;0;0;5;13189;21;15986;0;0;3;3114;0;0;7;2503;0;0;0;0;5;3955;2359294
"14368";"Weiterndorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31546";"Weiten";14;184;0;8;4322;109;551600;13;28087;0;0;0;0;45;708544;1;843;0;0;0;0;1;843;0;0;0;0;0;0;0;0;0;0;0;0;8;25904;0;0;0;0;1;6329;0;0;2;14948;4;4159;0;0;0;0;0;0;1;468;0;0;0;0;0;0;1319300
"14370";"Würnsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";217;868;0;97;30523;548;1686942;84;37499;0;0;0;0;94;1341670;5;27575;0;0;0;0;3;26370;0;0;0;0;0;0;0;0;0;0;2;1205;44;136677;0;0;8;81059;3;16370;0;0;0;0;16;26771;3;2230;0;0;0;0;6;2015;0;0;2;818;6;7414;3260886
"14371";"Zehentegg";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";62;548;0;10;4769;302;730717;28;27510;0;0;0;0;205;1086855;1;702;0;0;0;0;1;702;0;0;0;0;0;0;0;0;0;0;0;0;9;23124;0;0;0;0;1;8811;0;0;1;732;6;13040;0;0;0;0;0;0;1;541;0;0;0;0;0;0;1873677
"14372";"Zeining";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";147;1720;0;45;19857;793;1918892;110;113094;0;0;0;0;771;5092460;4;4442;0;0;0;0;4;4442;0;0;0;0;0;0;0;0;0;0;0;0;22;96043;0;0;0;0;3;30914;0;0;0;0;17;64964;0;0;0;0;0;0;2;165;0;0;0;0;0;0;7244788
"14373";"Zöbring";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31534";"Pögstall";62;446;0;29;9279;238;1143548;20;28348;0;0;0;0;148;1053620;4;3838;0;0;0;0;4;3838;0;0;0;0;0;0;0;0;0;0;0;0;8;24161;0;0;0;0;3;7989;0;0;1;541;4;15631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2262794
"14374";"Zogelsdorf";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31535";"Raxendorf";23;204;0;5;3947;131;517815;12;26812;0;0;0;0;48;486651;3;4467;0;0;0;0;3;4467;0;0;0;0;0;0;0;0;0;0;0;0;8;28756;0;0;0;0;2;21464;0;0;0;0;6;7292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1068448
"14375";"Bachones";"Niederösterreich";"Melk";"Melk";"Melk";"Melk";"31525";"Münichreith - Laimbach";18;112;0;7;5779;72;726686;2;11229;0;0;0;0;17;455565;2;1984;0;0;0;0;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;12;30813;0;0;0;0;0;0;2;2191;1;3385;9;25237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1232056
