"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"61135";"Pongratzen";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60313";"Großradl";78;1020;0;59;22884;665;1721198;10;24991;4;4294;0;0;232;2169638;4;7036;0;0;0;0;4;7036;0;0;0;0;0;0;0;0;0;0;0;0;53;138191;0;0;0;0;1;8132;0;0;0;0;50;128899;0;0;0;0;0;0;0;0;0;0;2;1160;0;0;4088232;34;"";+0;+0;0;0;0;1;0;0;0;1043;1043;0;0;0
"61136";"Pörbach";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60340";"Wernersdorf";52;117;0;39;17866;63;907291;15;202011;0;0;0;0;53;1166065;5;8073;0;0;0;0;5;8073;0;0;0;0;0;0;0;0;0;0;0;0;10;44676;0;0;0;0;1;6589;0;0;0;0;8;37763;0;0;0;0;0;0;0;0;0;0;1;324;0;0;2345982;34;"";+0;+0;0;0;0;1;5;5;0;260;260;0;0;0
"61137";"Rothwein";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60301";"Aibl";34;296;0;40;16037;169;1232937;12;21133;0;0;0;0;68;4370278;3;26087;0;0;0;0;3;26087;0;0;0;0;0;0;0;0;0;0;0;0;11;75992;0;0;0;0;1;56645;0;0;0;0;10;19347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5742464;34;"";+0;+0;0;0;0;2;0;0;0;314;314;0;0;0
"61138";"St. Bartlmä";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60301";"Aibl";40;238;0;19;4577;112;638991;7;651;0;0;0;0;69;1929142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;67927;0;0;0;0;2;36148;0;0;0;0;29;30730;0;0;0;0;0;0;0;0;0;0;0;0;1;1049;2641288;34;"";+0;+0;0;0;0;0;0;0;0;347;347;0;0;0
"61139";"St. Lorenzen";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60301";"Aibl";134;1294;0;124;43037;723;3707906;38;82891;0;0;0;0;356;8236263;7;24052;0;0;0;0;7;24052;0;0;0;0;0;0;0;0;0;0;0;0;65;207644;0;0;5;39481;3;28616;0;0;0;0;46;132443;0;0;0;0;0;0;0;0;0;0;2;499;9;6605;12301793;34;"";+0;+0;0;0;0;2;1;1;0;1883;1883;0;0;0
"61140";"Soboth";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60332";"Soboth";228;2085;0;202;55274;1063;5379972;91;180383;0;0;2;664280;638;27318274;12;152546;0;0;0;0;4;26232;0;0;0;0;0;0;0;0;1;360;7;125954;88;941633;0;0;16;590156;0;0;0;0;0;0;69;345931;0;0;0;0;0;0;0;0;0;0;1;299;2;5247;34692362;34;"";+0;+0;0;0;0;8;0;0;0;2072;2072;0;0;0
"61141";"Stammeregg";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60313";"Großradl";157;579;0;58;17953;306;1019022;102;315466;0;0;0;0;82;1965164;8;11864;0;0;0;0;8;11864;0;0;0;0;0;0;0;0;0;0;0;0;27;97397;0;0;3;18299;0;0;0;0;0;0;23;78756;0;0;0;0;0;0;0;0;0;0;1;342;0;0;3426866;34;"";+0;+0;0;0;0;0;3;3;0;1164;1164;0;0;0
"61142";"Staritsch";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60301";"Aibl";43;350;0;44;13437;217;938649;25;54089;1;5510;0;0;56;892138;1;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1900;9;35436;0;0;0;0;0;0;0;0;0;0;8;32881;0;0;0;0;0;0;0;0;0;0;1;2555;0;0;1941159;34;"";+0;+0;0;0;0;2;0;0;0;274;274;0;0;0
"61143";"Sterglegg";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60313";"Großradl";40;544;0;59;15036;316;897555;67;202212;7;5283;0;0;81;965342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;59779;0;0;0;0;0;0;0;0;0;0;26;59779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2145207;34;"";+0;+0;0;0;0;2;3;3;0;744;744;0;0;0
"61144";"Tombach";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60336";"Sulmeck-Greith";160;867;25;113;26623;508;1471917;87;118581;14;35439;0;0;173;1248819;9;22785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22785;0;0;42;85749;0;0;0;0;2;21245;0;0;0;0;39;59654;0;0;0;0;0;0;0;0;0;0;0;0;1;4850;3009913;34;"";+0;+0;0;0;0;5;16;16;0;834;237;0;595;0
"61145";"Unterfresen";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60342";"Wielfresen";200;1972;0;171;96120;1129;5925241;56;180393;12;24768;0;0;533;8292062;9;70455;0;0;0;0;4;25236;0;0;0;0;0;0;0;0;1;396;4;44823;87;291844;0;0;0;0;2;61441;0;0;0;0;79;224198;0;0;0;0;0;0;0;0;0;0;1;91;5;6114;14880883;34;"";+0;+0;0;0;0;2;0;0;0;1574;1574;0;0;0
"61146";"Vordersdorf";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60343";"Wies";194;1262;0;166;44058;687;1849315;198;494498;25;44994;0;0;141;1595312;8;20947;0;0;0;0;5;18021;1;1252;0;0;0;0;0;0;2;1674;0;0;60;148931;0;0;1;18628;2;19209;0;0;0;0;49;100556;0;0;0;0;0;0;0;0;0;0;8;10538;0;0;4198055;34;"";+0;+0;0;0;0;6;12;12;0;1881;1659;0;0;0
"61147";"Wernersdorf";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60340";"Wernersdorf";80;193;0;68;48120;112;842575;16;111584;18;55720;0;0;39;657511;3;33866;0;0;0;0;3;33866;0;0;0;0;0;0;0;0;0;0;0;0;30;80807;0;0;0;0;2;14965;0;0;0;0;20;33257;0;0;0;0;0;0;1;144;0;0;0;0;7;32441;1830183;34;"";+0;+0;0;0;0;3;13;13;0;530;530;0;0;0
"61148";"Wiel St. Anna";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60342";"Wielfresen";31;422;0;45;20579;201;1434350;5;9989;0;0;0;0;136;6526981;7;28204;0;0;0;0;7;28204;0;0;0;0;0;0;0;0;0;0;0;0;29;124690;0;0;0;0;2;20954;0;0;0;0;26;101632;0;0;0;0;0;0;0;0;0;0;0;0;1;2104;8144793;34;"";+0;+0;0;0;0;1;0;0;0;527;527;0;0;0
"61149";"Wiel St. Oswald";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60342";"Wielfresen";48;648;0;85;34731;296;2169557;20;52746;0;0;2;2493803;207;15847390;7;58537;0;0;0;0;7;58537;0;0;0;0;0;0;0;0;0;0;0;0;32;153133;0;0;0;0;2;49604;0;0;0;0;23;79652;0;0;0;0;0;0;0;0;0;0;5;23223;2;654;20809897;34;"";+0;+0;0;0;0;4;0;0;0;515;515;0;0;0
"61150";"Wies";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60343";"Wies";105;324;22;99;41052;92;206326;101;105192;0;0;0;0;7;84984;7;13226;0;0;0;0;6;12669;0;0;0;0;0;0;0;0;1;557;0;0;23;78428;0;0;0;0;3;13872;0;0;0;0;14;11592;0;0;0;0;1;278;0;0;2;47114;0;0;3;5572;529208;34;"";+0;+0;0;0;0;1;7;7;0;509;354;0;155;0
"61151";"Wuggitz";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60313";"Großradl";87;813;0;70;17913;512;1268249;61;97042;0;0;0;0;124;1218959;4;20844;0;0;0;0;4;20844;0;0;0;0;0;0;0;0;0;0;0;0;46;92410;0;0;0;0;0;0;0;0;0;0;43;90035;0;0;0;0;0;0;0;0;0;0;0;0;3;2375;2715417;34;"";+0;+0;0;0;0;1;0;0;0;491;0;0;0;0
"61152";"Dietmannsdorf";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60336";"Sulmeck-Greith";134;1087;0;103;31207;643;1481776;122;145017;0;0;0;0;168;1149806;6;63163;0;0;0;0;4;62542;0;0;0;0;0;0;0;0;0;0;2;621;51;117098;0;0;1;18378;0;0;0;0;0;0;40;57998;0;0;0;0;0;0;0;0;2;16798;6;12626;2;11298;2988067;34;"";+0;+0;0;0;0;4;35;35;0;77;70;0;0;0
"61153";"Graschach";"Steiermark";"Deutschlandsberg";"Eibiswald";"Deutschlandsberg";"Deutschlandsberg";"60336";"Sulmeck-Greith";149;1088;0;71;25923;496;1585953;74;159081;0;0;0;0;390;3623233;19;91380;0;0;0;0;5;24743;0;0;0;0;0;0;0;0;14;66637;0;0;50;259606;0;0;6;22956;3;7013;0;0;0;0;36;68754;0;0;0;0;0;0;0;0;0;0;0;0;5;160883;5745176;34;"";+0;+0;0;0;0;3;39;39;0;429;331;0;95;0
"61201";"Bergegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";79;475;0;82;13379;194;524322;137;246486;36;73947;0;0;39;525092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16913;0;0;0;0;0;0;0;0;0;0;6;16057;0;0;0;0;0;0;0;0;0;0;2;856;0;0;1400139;34;"";+0;+0;0;0;0;1;8;8;0;0;0;0;0;0
"61202";"Blumegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60318";"Lannach";247;1119;0;189;43538;559;1426882;256;727578;6;14434;0;0;89;887237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;74002;0;0;1;8551;0;0;0;0;0;0;29;65418;0;0;0;0;0;0;0;0;0;0;1;33;0;0;3173671;34;"";+0;+0;0;0;0;2;7;0;7;0;0;0;0;0
"61203";"Breitenbach";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60318";"Lannach";361;954;231;148;84739;388;2908591;170;445054;0;0;0;0;228;1978282;12;150448;0;0;4;117394;3;27909;1;1864;0;0;0;0;1;2720;3;561;0;0;56;175163;0;0;2;21306;1;18351;0;0;0;0;51;103277;0;0;0;0;0;0;0;0;2;32229;0;0;0;0;5742277;34;"";+0;+0;0;0;0;3;48;0;48;1356;55;0;1298;0
"61204";"Ettendorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60309";"Georgsberg";164;1376;0;97;37956;909;2228738;108;178196;0;0;0;0;198;1064978;28;49605;0;0;0;0;28;49605;0;0;0;0;0;0;0;0;0;0;0;0;38;110745;0;0;0;0;0;0;0;0;0;0;35;100936;0;0;0;0;0;0;0;0;0;0;1;922;2;8887;3670218;34;"";+0;+0;0;0;0;1;1;1;0;156;0;0;0;0
"61205";"Feldbaum";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";97;630;0;81;34735;309;1565029;71;298437;16;86552;0;0;147;2922747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;90531;0;0;0;0;1;6854;1;9904;0;0;24;73773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4998031;34;"";+0;+0;0;0;0;2;0;0;0;0;0;0;0;0
"61206";"Furth";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";86;571;5;76;19008;357;507102;93;135688;0;0;0;0;68;766871;1;5225;0;0;0;0;1;5225;0;0;0;0;0;0;0;0;0;0;0;0;15;33943;0;0;0;0;2;9738;0;0;0;0;11;19930;0;0;0;0;0;0;0;0;0;0;0;0;2;4275;1467837;34;"";+0;+0;0;0;0;1;13;13;0;71;32;0;39;0
"61207";"Gams";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";226;699;47;208;46264;269;773936;167;240790;1;1119;0;0;130;782586;5;17010;0;0;0;0;4;16403;0;0;0;0;0;0;1;607;0;0;0;0;32;67500;0;0;0;0;2;13272;0;0;0;0;22;40024;0;0;0;0;1;1678;1;1069;0;0;3;493;3;10964;1929205;34;"";+0;+0;0;0;0;3;22;22;0;764;320;0;437;0
"61208";"Gamsgebirg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60333";"Stainz";130;633;11;160;20236;235;734419;172;413590;10;26633;0;0;93;884919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;76704;0;0;0;0;3;22845;0;0;0;0;26;53859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2156501;34;"";+0;+0;0;0;0;3;24;24;0;492;365;0;125;0
"61209";"Gersdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";76;593;7;74;16508;348;1022759;62;246002;3;2655;0;0;104;1488179;9;23222;0;0;0;0;7;6835;0;0;0;0;0;0;0;0;2;16387;0;0;18;45951;0;0;0;0;0;0;0;0;0;0;18;45951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2845276;34;"";+0;+0;0;0;0;3;19;19;0;268;54;0;214;0
"61210";"Grafendorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60334";"Stainztal";145;674;0;55;49719;492;2068829;13;36680;0;0;0;0;133;914074;17;94834;0;0;0;0;9;74424;2;1064;0;0;0;0;0;0;0;0;6;19346;30;78421;0;0;0;0;4;20729;0;0;0;0;19;39730;0;0;0;0;0;0;0;0;0;0;6;4012;1;13950;3242557;34;"";+0;+0;0;0;0;1;3;3;0;725;0;0;0;0
"61211";"Graggerer";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60334";"Stainztal";99;634;0;77;21888;370;837574;48;73634;0;0;0;0;136;961961;3;3981;0;0;0;0;2;331;0;0;0;0;0;0;0;0;1;3650;0;0;20;44352;0;0;0;0;0;0;0;0;0;0;20;44352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1943390;34;"";+0;+0;0;0;0;2;0;0;0;0;0;0;0;0
"61212";"Graschuh";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60325";"Rassach";280;1347;0;166;46603;790;2600083;203;485715;0;0;0;0;163;1534977;16;25624;0;0;0;0;5;7404;0;0;0;0;0;0;0;0;9;13411;2;4809;59;138687;0;0;1;7866;5;34839;0;0;0;0;42;66226;0;0;0;0;0;0;0;0;1;13912;0;0;10;15844;4831689;34;"";+0;+0;0;0;0;1;4;4;0;209;0;0;0;0
"61213";"Greim";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";95;231;0;33;29337;116;1867417;2;1946;0;0;0;0;125;7513340;1;719;0;0;0;0;1;719;0;0;0;0;0;0;0;0;0;0;0;0;29;104238;0;0;0;0;0;0;0;0;0;0;22;91306;0;0;0;0;0;0;0;0;0;0;3;5960;4;6972;9516997;34;"";+0;+0;0;0;0;7;4;4;0;289;289;0;0;0
"61214";"Greisdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60310";"Greisdorf";488;1713;0;192;139748;736;5468999;86;384055;57;235230;0;0;846;17775996;23;44753;0;0;0;0;14;31282;0;0;0;0;0;0;0;0;2;1570;7;11901;56;393425;1;56265;0;0;3;38495;0;0;0;0;49;294859;0;0;0;0;0;0;0;0;0;0;3;3806;0;0;24442206;34;"";+0;+0;0;0;0;9;4;4;0;396;0;0;0;0
"61215";"Gruberg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60314";"Gundersdorf";41;199;0;53;8321;90;173406;36;108333;8;11845;0;0;13;108711;4;3478;0;0;0;0;4;3478;0;0;0;0;0;0;0;0;0;0;0;0;2;9900;0;0;0;0;0;0;0;0;0;0;2;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423994;34;"";+0;+0;0;0;0;1;0;0;0;237;236;0;0;0
"61216";"Gundersdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60314";"Gundersdorf";171;1394;0;144;38801;818;2102606;91;263453;81;184727;0;0;254;2418312;5;5627;0;0;0;0;1;773;0;0;0;0;0;0;0;0;1;985;3;3869;34;282826;7;151083;0;0;2;51987;0;0;0;0;23;73718;1;5347;0;0;0;0;0;0;0;0;1;691;0;0;5296352;34;"";+0;+0;0;0;0;5;1;1;0;1943;1943;0;0;0
"61217";"Herbersdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60325";"Rassach";125;329;0;55;58017;197;2053435;24;233826;0;0;0;0;92;873302;16;29609;0;0;0;0;8;10201;0;0;0;0;0;0;1;2250;3;8545;4;8613;23;89118;0;0;0;0;3;27765;0;0;0;0;16;35450;0;0;0;0;0;0;0;0;1;19415;0;0;3;6488;3337307;34;"";+0;+0;0;0;0;2;5;5;0;135;0;0;0;0
"61218";"Hohenfeld";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";81;518;21;79;20095;248;934109;54;177047;5;11218;0;0;161;1405134;1;2834;0;0;0;0;1;2834;0;0;0;0;0;0;0;0;0;0;0;0;13;55762;0;0;0;0;0;0;0;0;0;0;12;50692;0;0;0;0;0;0;0;0;0;0;0;0;1;5070;2606199;34;"";+0;+0;0;0;0;1;23;23;0;734;298;0;434;0
"61219";"Kothvogl";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60333";"Stainz";274;1051;59;212;32643;557;1157827;149;415499;26;63578;0;0;151;1053692;5;1714;0;0;0;0;5;1714;0;0;0;0;0;0;0;0;0;0;0;0;39;121025;0;0;4;23846;3;30563;0;0;0;0;32;66616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2845978;34;"";+0;+0;0;0;0;1;18;18;0;985;641;0;344;0
"61220";"Lannach";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60318";"Lannach";657;1564;118;186;68501;959;2729073;203;533379;4;7550;0;0;115;887397;34;151389;0;0;3;19461;5;24571;0;0;0;0;0;0;18;68729;6;35661;2;2967;85;333638;0;0;5;52433;4;21596;0;0;0;0;58;118330;2;24641;0;0;0;0;0;0;2;64192;4;28092;10;24354;4710927;34;"";+0;+0;0;0;0;1;46;6;40;1578;814;0;745;0
"61221";"Lasselsdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60325";"Rassach";136;1101;0;104;31781;705;2178963;30;105146;0;0;0;0;239;2649429;8;21262;0;0;0;0;5;18527;0;0;0;0;0;0;0;0;3;2735;0;0;32;112451;0;0;0;0;2;41806;0;0;0;0;29;70411;0;0;0;0;0;0;0;0;0;0;1;234;0;0;5099032;34;"";+0;+0;0;0;0;4;2;2;0;0;0;0;0;0
"61222";"Lemsitz";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60330";"Sankt Stefan ob Stainz";217;1254;0;169;31801;746;1718872;137;326597;8;42670;0;0;143;906473;19;26224;0;0;0;0;8;16838;0;0;1;299;0;0;0;0;3;2072;7;7015;41;104238;0;0;0;0;5;35552;0;0;0;0;31;63772;0;0;0;0;0;0;0;0;0;0;0;0;5;4914;3156875;34;"";+0;+0;0;0;0;1;2;2;0;1099;1099;0;0;0
"61223";"Lichtenhof";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60330";"Sankt Stefan ob Stainz";32;303;0;31;11927;196;497185;29;139701;0;0;0;0;42;556623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;20882;0;0;0;0;0;0;0;0;0;0;7;18242;0;0;0;0;0;0;0;0;0;0;0;0;1;2640;1226318;34;"";+0;+0;0;0;0;0;0;0;0;0;0;0;0;0
"61224";"Mettersdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60334";"Stainztal";173;1179;0;88;29847;832;2386192;60;96243;0;0;0;0;160;941999;29;51223;0;0;0;0;28;51000;0;0;0;0;0;0;0;0;1;223;0;0;26;69672;0;0;0;0;2;18127;0;0;0;0;24;51545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3575176;34;"";+0;+0;0;0;0;2;4;4;0;281;0;0;0;0
"61225";"Mitteregg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";54;213;12;64;6698;66;121800;65;164822;4;23604;0;0;39;184936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8680;0;0;0;0;0;0;0;0;0;0;3;8680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510540;34;"";+0;+0;0;0;0;0;6;6;0;299;158;0;141;0
"61226";"Müllegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";62;184;10;71;9743;38;49266;72;96492;3;5519;0;0;16;39177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14215;0;0;0;0;0;0;0;0;0;0;4;5126;0;0;0;0;0;0;0;0;0;0;0;0;3;9089;214412;34;"";+0;+0;0;0;0;0;3;3;0;249;90;0;122;0
"61227";"Neudorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60334";"Stainztal";119;1236;0;84;24644;949;1939473;20;18512;0;0;0;0;137;831132;10;11411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;906;8;10505;41;83200;0;0;0;0;2;7241;0;0;0;0;33;57903;0;0;0;0;0;0;0;0;1;17700;0;0;5;356;2908372;34;"";+0;+0;0;0;0;0;2;2;0;142;0;0;0;0
"61228";"Neurath";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60333";"Stainz";80;425;14;73;12892;266;781499;40;119224;0;0;0;0;56;452800;2;11744;0;0;0;0;1;5715;0;0;0;0;0;0;0;0;0;0;1;6029;20;51453;0;0;0;0;4;11840;0;0;0;0;16;39613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1429612;34;"";+0;+0;0;0;0;1;15;15;0;755;597;0;158;0
"61229";"Niedergams";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";196;1094;14;154;33609;528;1188423;134;308073;1;396;0;0;276;1283574;11;10420;0;0;0;0;11;10420;0;0;0;0;0;0;0;0;0;0;0;0;68;120396;0;0;0;0;1;33568;0;0;0;0;66;85795;0;0;0;0;0;0;0;0;0;0;1;1033;0;0;2944891;34;"";+0;+0;0;0;0;2;13;13;0;130;45;0;83;0
"61230";"Oisnitz";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60326";"Sankt Josef (Weststeiermark)";215;1253;0;95;30515;784;1924319;107;246446;0;0;0;0;189;1518055;6;11728;0;0;0;0;5;11006;0;0;0;0;0;0;0;0;1;722;0;0;75;157728;0;0;0;0;0;0;0;0;0;0;70;91286;0;0;0;0;0;0;0;0;3;61213;0;0;2;5229;3888791;34;"";+0;+0;0;0;0;0;0;0;0;0;0;0;0;0
"61231";"Pichling";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60309";"Georgsberg";385;1446;0;157;38995;810;2112725;185;467179;0;0;0;0;282;2195197;6;23805;0;0;0;0;6;23805;0;0;0;0;0;0;0;0;0;0;0;0;30;117870;0;0;1;36798;2;22133;0;0;0;0;27;58939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4955771;34;"";+0;+0;0;0;0;2;2;2;0;273;0;0;0;0
"61232";"Pirkhof";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60330";"Sankt Stefan ob Stainz";199;1268;0;159;50612;693;2373385;174;628243;0;0;0;0;221;2022582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;126433;0;0;0;0;3;46196;0;0;0;0;26;79586;0;0;0;0;0;0;0;0;0;0;4;651;0;0;5201255;34;"";+0;+0;0;0;0;5;3;3;0;0;0;0;0;0
"61233";"Rassach";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60325";"Rassach";196;1641;13;189;51530;1093;2566240;177;370270;0;0;0;0;264;1748382;6;14536;0;0;0;0;3;11333;0;0;0;0;0;0;0;0;3;3203;0;0;32;123373;0;0;1;41451;0;0;0;0;0;0;29;78227;1;2658;0;0;0;0;0;0;0;0;0;0;1;1037;4874331;34;"";+0;+0;0;0;0;4;37;37;0;36;22;0;14;0
