"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"24022";"Großkainraths";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32504";"Echsenbach";58;913;21;37;22327;631;2582637;30;12640;0;0;0;0;175;835701;3;2984;0;0;0;0;3;2984;0;0;0;0;0;0;0;0;0;0;0;0;37;109902;0;0;0;0;9;82663;0;0;4;9400;15;13861;0;0;0;0;0;0;8;3871;0;0;0;0;1;107;3566191;34;"";-80350;+397071;151429;484225;0;4;21;21;0;1345;291;0;380;0
"24023";"Großpoppen";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";3;103;0;2;4109;4;398847;0;0;0;0;0;0;23;1635327;5;45451;0;0;0;0;4;13727;0;0;0;0;0;0;0;0;1;31724;0;0;84;3193116;0;0;0;0;1;25152;3;29878;0;0;20;54282;3;14009;0;0;0;0;4;3207;0;0;53;3066588;0;0;5276850;34;"";+0;+0;0;0;0;3;3;3;0;60;60;0;0;0
"24024";"Hausbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";142;1286;11;95;41544;939;3010505;43;21686;0;0;0;0;176;828377;2;5184;0;0;0;0;1;3287;0;0;0;0;0;0;0;0;1;1897;0;0;50;123404;0;0;1;21968;1;16275;4;13186;3;5520;22;36405;1;4818;0;0;0;0;13;8008;1;4782;0;0;4;12442;4030700;34;"";-77575;+400523;151643;484418;0;2;32;32;0;1708;350;0;187;0
"24025";"Heimschlag";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32504";"Echsenbach";78;615;16;42;18565;388;1532250;34;16359;0;0;0;0;127;437276;3;3318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3318;0;0;32;101482;0;0;0;0;2;21127;0;0;1;11456;13;14684;1;2395;0;0;0;0;9;2274;0;0;0;0;6;49546;2109250;34;"";-82899;+398525;151224;484311;0;2;10;10;0;800;344;0;85;0
"24026";"Heinreichs";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";2;59;0;1;54;18;1312596;0;0;0;0;0;0;18;1708636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;2794530;0;0;1;36255;0;0;0;0;0;0;6;36499;1;5540;0;0;0;0;1;8648;0;0;37;2707588;0;0;5815816;34;"";+0;+0;0;0;0;1;0;0;0;0;0;0;0;0
"24027";"Kienberg";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";49;260;1;26;8478;128;699647;28;19202;0;0;0;0;67;871610;6;125088;0;0;2;60929;2;2054;0;0;0;0;0;0;0;0;2;62105;0;0;16;41224;0;0;0;0;2;21141;0;0;0;0;10;18002;0;0;0;0;0;0;4;2081;0;0;0;0;0;0;1765249;34;"";-68339;+384313;152424;483537;0;5;7;7;0;385;134;0;51;0
"24028";"Kirchberg an der Wild";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32505";"Göpfritz an der Wild";258;1058;13;101;44857;492;2029933;94;42029;0;0;0;0;302;2601707;32;81468;0;0;0;0;21;8140;0;0;0;0;0;0;0;0;11;73328;0;0;51;148619;0;0;0;0;2;10231;2;2544;0;0;35;77481;0;0;0;0;0;0;9;13060;2;43018;0;0;1;2285;4948613;34;"";-68263;+401908;152418;484507;565;3;42;42;0;2083;491;0;191;0
"24029";"Kleinenzersdorf";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";39;279;14;26;11677;147;731555;26;27839;0;0;0;0;65;479281;2;5754;0;0;0;0;2;5754;0;0;0;0;0;0;0;0;0;0;0;0;22;25076;0;0;0;0;2;6783;1;1256;0;0;8;10707;0;0;0;0;0;0;10;3251;0;0;0;0;1;3079;1281182;34;"";-65117;+387798;152700;483731;0;1;8;8;0;262;16;0;213;0
"24030";"Kleinhaselbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";1;19;0;0;0;4;445321;0;0;0;0;0;0;4;289328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1275296;0;0;0;0;0;0;6;23183;0;0;2;7459;0;0;0;0;0;0;0;0;0;0;7;1244654;0;0;2009945;34;"";-71984;+392339;152121;483956;560;2;0;0;0;0;0;0;0;0
"24031";"Kleinkainraths";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";1;24;0;0;0;0;0;0;0;0;0;0;0;5;658906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1927993;0;0;0;0;0;0;0;0;0;0;4;16803;3;13455;0;0;0;0;1;4379;0;0;11;1893356;0;0;2586899;34;"";+0;+0;0;0;0;0;1;1;0;0;0;0;0;0
"24032";"Kleinmotten";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";3;21;0;0;0;10;453311;0;0;0;0;0;0;13;705245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;47243;0;0;1;14054;0;0;1;10191;0;0;3;7412;1;4075;0;0;0;0;0;0;0;0;2;8404;1;3107;1205799;34;"";+0;+0;0;0;0;1;0;0;0;60;0;0;0;0
"24033";"Kleinpoppen";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32504";"Echsenbach";53;616;5;22;14295;378;1602917;10;1962;0;0;0;0;179;429547;4;13742;0;0;4;13742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;64374;0;0;1;18021;3;6968;0;0;1;12191;8;14543;0;0;0;0;0;0;5;2859;0;0;0;0;9;9792;2126837;34;"";+0;+0;0;0;0;1;16;16;0;671;158;0;35;0
"24034";"Kleinraabs";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";31;401;2;22;12214;282;1350616;13;19853;0;0;0;0;64;609541;3;3132;0;0;0;0;3;3132;0;0;0;0;0;0;0;0;0;0;0;0;23;63649;0;0;2;22917;0;0;4;12478;1;9303;12;16381;0;0;0;0;0;0;4;2570;0;0;0;0;0;0;2059005;34;"";-66017;+387997;152616;483738;0;2;16;16;0;265;149;0;70;0
"24035";"Krug";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";66;658;0;42;21781;368;1236687;35;48957;0;0;0;0;185;3992006;5;45859;0;0;1;36815;4;9044;0;0;0;0;0;0;0;0;0;0;0;0;40;108318;0;0;2;25504;3;10470;0;0;0;0;28;59903;1;2273;0;0;0;0;4;6130;0;0;0;0;2;4038;5453608;34;"";-61352;+389541;153003;483829;0;3;15;15;0;220;17;0;0;0
"24036";"Limpfings";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";46;419;3;28;14237;296;1229514;18;5026;0;0;0;0;52;101653;7;19269;0;0;5;19155;2;114;0;0;0;0;0;0;0;0;0;0;0;0;25;127173;0;0;0;0;1;2694;0;0;1;941;19;34345;0;0;0;0;0;0;1;4437;1;79108;0;0;2;5648;1496872;34;"";-77994;+402099;151621;484509;0;1;17;17;0;636;243;0;92;0
"24037";"Loibenreith";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";26;163;0;2;1339;104;1794687;5;148;0;0;0;0;14;1218650;1;14366;0;0;0;0;1;14366;0;0;0;0;0;0;0;0;0;0;0;0;53;951841;0;0;3;42896;0;0;3;11561;0;0;26;50348;0;0;0;0;0;0;7;7067;0;0;14;839969;0;0;3981031;34;"";+0;+0;0;0;0;2;6;6;0;51;0;0;0;0
"24038";"Mannshalm";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";1;43;0;1;57;11;1106382;0;0;0;0;0;0;14;911108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1088850;0;0;0;0;0;0;0;0;0;0;19;41977;3;21705;0;0;0;0;0;0;0;0;13;1025168;0;0;3106397;34;"";+0;+0;0;0;0;1;0;0;0;0;0;0;0;0
"24039";"Merkenbrechts";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32505";"Göpfritz an der Wild";196;1904;23;117;70810;1150;6728175;81;34469;0;0;0;0;498;9207703;5;2704;0;0;0;0;4;2197;0;0;0;0;0;0;0;0;1;507;0;0;89;394289;0;0;1;12944;5;100764;1;9637;1;14132;65;147168;3;21068;0;0;0;0;12;27909;1;60667;0;0;0;0;16438150;34;"";-70194;+396120;152247;484159;585;9;42;42;0;2499;590;0;499;0
"24040";"Mestreichs";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";1;26;0;0;0;4;650530;0;0;0;0;0;0;10;1756775;1;3215;0;0;0;0;1;3215;0;0;0;0;0;0;0;0;0;0;0;0;18;1087252;0;0;0;0;2;19773;0;0;0;0;10;33646;0;0;0;0;0;0;1;2768;0;0;5;1031065;0;0;3497772;34;"";+0;+0;0;0;0;0;0;0;0;0;0;0;0;0
"24041";"Modlitsch";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";26;276;2;16;12738;183;1156194;17;8631;0;0;0;0;44;322425;5;26170;0;0;3;21612;0;0;0;0;0;0;0;0;0;0;0;0;2;4558;16;31340;0;0;0;0;2;9424;0;0;0;0;10;21293;0;0;0;0;0;0;4;623;0;0;0;0;0;0;1557498;34;"";-80446;+400131;151422;484404;0;0;13;13;0;429;133;0;41;0
"24042";"Neupölla";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";173;1277;16;138;62274;934;3328974;86;50713;0;0;0;0;81;163453;2;1763;0;0;0;0;2;1763;0;0;0;0;0;0;0;0;0;0;0;0;63;226354;0;0;5;76813;1;8951;0;0;0;0;25;24837;11;28621;0;0;0;0;13;15460;0;0;4;62582;4;9090;3833531;34;"";-65199;+389792;152655;483836;475;4;21;21;0;1380;378;0;133;0
"24043";"Niederplöttbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";5;43;0;0;0;10;496623;0;0;0;0;0;0;16;3098015;9;619725;0;0;3;52894;1;2397;0;0;0;0;0;0;0;0;5;564434;0;0;22;2489964;0;0;0;0;0;0;0;0;0;0;9;27423;2;26136;0;0;0;0;1;9846;0;0;10;2426559;0;0;6704327;34;"";+0;+0;0;0;0;3;0;0;0;277;0;0;0;0
"24044";"Nondorf";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";109;797;7;41;16413;323;2615242;38;30051;0;0;0;0;356;1578592;4;6597;0;0;0;0;2;3471;2;3126;0;0;0;0;0;0;0;0;0;0;67;142287;0;0;1;14638;5;37449;2;11000;0;0;38;52277;3;13895;0;0;0;0;10;5897;0;0;4;1844;4;5287;4389182;34;"";-67212;+387203;152518;483711;0;2;29;29;0;859;631;0;221;0
"24045";"Ramsau";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";49;560;3;25;22025;360;2126382;33;36534;0;0;0;0;124;584259;3;32705;0;0;0;0;2;12405;0;0;0;0;0;0;0;0;0;0;1;20300;23;55064;0;0;2;20711;5;20849;0;0;1;3723;7;7929;0;0;0;0;0;0;7;1533;0;0;0;0;1;319;2856969;34;"";-62255;+389736;152918;483835;0;2;13;13;0;344;235;0;109;0
"24046";"Rausmanns";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";2;29;0;0;0;1;23037;0;0;0;0;0;0;16;1717080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1987329;0;0;0;0;0;0;2;11972;0;0;5;21984;0;0;0;0;0;0;2;9040;0;0;9;1944333;0;0;3727446;34;"";+0;+0;0;0;0;2;0;0;0;0;0;0;0;0
"24047";"Reichhalms";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";50;153;4;18;6971;63;820286;14;25443;0;0;0;0;27;1113901;13;169445;0;0;0;0;0;0;1;2048;0;0;0;0;0;0;6;159020;6;8377;21;43462;0;0;0;0;0;0;0;0;0;0;17;32209;2;9294;0;0;0;0;2;1959;0;0;0;0;0;0;2179508;34;"";-69245;+385398;152340;483612;0;2;10;10;0;567;528;0;39;0
"24048";"Reinsbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";87;915;12;56;30462;676;2568674;41;14123;0;0;0;0;140;344995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;107938;0;0;0;0;4;46240;0;0;1;7294;20;46229;0;0;0;0;0;0;5;8175;0;0;0;0;0;0;3066192;34;"";-74975;+397387;151852;484238;0;3;24;24;0;602;82;0;374;0
"24049";"Riegers";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";1;16;0;0;0;2;168430;0;0;0;0;0;0;8;1253711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2432483;0;0;0;0;0;0;4;29319;0;0;2;17734;0;0;0;0;0;0;0;0;0;0;8;2385430;0;0;3854624;34;"";+0;+0;0;0;0;1;0;0;0;0;0;0;0;0
"24050";"Rieweis";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32504";"Echsenbach";29;732;1;36;15144;568;1882481;23;9971;0;0;0;0;87;214407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;50177;0;0;0;0;1;19056;0;0;0;0;19;26793;0;0;0;0;0;0;5;4057;0;0;1;271;0;0;2172180;34;"";-83478;+397682;151156;484244;0;0;22;22;0;768;68;0;119;0
"24051";"Scheideldorf";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32505";"Göpfritz an der Wild";137;983;18;94;39649;603;2088973;46;13719;0;0;0;0;204;443657;7;13787;0;0;0;0;6;13559;0;0;0;0;0;0;0;0;1;228;0;0;53;116656;0;0;2;41927;3;16210;0;0;1;1759;33;33447;1;12194;0;0;0;0;7;5479;0;0;0;0;6;5640;2716441;34;"";-72805;+400481;152036;484419;528;6;19;19;0;1349;568;0;128;0
"24052";"Schlag";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";69;810;8;25;19309;477;2166947;9;1752;0;0;0;0;258;607813;2;7449;0;0;1;6459;0;0;0;0;0;0;0;0;0;0;1;990;0;0;49;120955;0;0;0;0;2;27521;2;10193;3;5863;34;28230;1;7031;0;0;0;0;4;3007;3;39110;0;0;0;0;2924225;34;"";-79443;+399412;151512;484341;0;2;23;23;0;1095;301;0;251;0
"24053";"Schlagles";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";4;46;0;0;0;4;103604;0;0;0;0;0;0;16;760047;1;9639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9639;0;0;29;2235293;0;0;0;0;1;28771;0;0;0;0;10;23541;3;22786;0;0;0;0;0;0;0;0;15;2160195;0;0;3108583;34;"";+0;+0;0;0;0;1;5;5;0;95;94;0;0;0
"24054";"Schmerbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";93;764;0;41;17823;332;1577819;40;36726;0;0;0;0;340;1256254;5;58537;0;0;2;49426;3;9111;0;0;0;0;0;0;0;0;0;0;0;0;24;61576;0;0;0;0;0;0;0;0;0;0;21;48388;2;9446;0;0;0;0;1;3742;0;0;0;0;0;0;3008735;34;"";-67390;+385455;152510;483615;0;4;15;15;0;177;162;0;13;0
"24055";"Schönfeld";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32505";"Göpfritz an der Wild";183;1660;42;77;40867;998;4166896;100;38205;0;0;0;0;410;2518505;18;152576;0;0;0;0;7;13002;0;0;0;0;0;0;0;0;11;139574;0;0;70;180667;0;0;0;0;5;64250;1;2780;0;0;49;50369;0;0;0;0;0;0;10;16715;4;46193;0;0;1;360;7097716;34;"";-68434;+403272;152408;484551;0;3;47;47;0;2144;427;0;466;0
"24056";"Schwarzenau";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";378;1324;52;332;120239;689;2709363;241;162606;0;0;0;0;51;391443;17;72303;0;0;2;28448;4;4677;6;5947;0;0;0;0;0;0;5;33231;0;0;115;278015;0;0;4;36454;2;1229;6;27340;2;2893;65;89054;2;4674;1;869;0;0;20;11349;2;85111;4;1359;7;17683;3733969;34;"";-78955;+401161;151535;484438;499;4;24;24;0;3757;1000;0;429;0
"24057";"Schwarzenreith";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";5;34;0;1;22;4;799884;0;0;0;0;0;0;10;508181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;536061;0;0;3;24451;0;0;5;20639;0;0;6;8886;0;0;0;0;0;0;2;51;0;0;15;482034;0;0;1844148;34;"";+0;+0;0;0;0;1;1;1;0;30;0;0;0;0
"24058";"Söllitz";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";2;15;0;0;0;6;281097;0;0;0;0;0;0;5;1127475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4003339;0;0;0;0;1;25831;0;0;0;0;3;10662;2;17645;0;0;0;0;1;18447;0;0;8;3930754;0;0;5411911;34;"";+0;+0;0;0;0;1;2;2;0;68;0;0;0;0
"24059";"Steinbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";1;34;0;1;50;8;1585996;1;140819;0;0;0;0;9;1422039;1;4107;0;0;0;0;1;4107;0;0;0;0;0;0;0;0;0;0;0;0;30;306652;0;0;0;0;0;0;0;0;0;0;16;37886;3;14606;0;0;0;0;2;3439;0;0;9;250721;0;0;3459663;34;"";+0;+0;0;0;0;2;0;0;0;15;1;0;0;0
"24060";"Stögersbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32524";"Schwarzenau";156;1852;14;78;42566;1253;4099686;63;34445;0;0;0;0;395;1170349;14;33438;0;0;0;0;3;13308;7;5155;0;0;0;0;0;0;1;911;3;14064;64;225020;0;0;6;35430;2;11764;0;0;2;3990;35;68107;1;73;0;0;0;0;10;8816;1;93643;4;1101;3;2096;5605504;34;"";-75032;+400631;151847;484423;529;8;35;35;0;2295;627;0;225;0
"24061";"Strones";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";5;49;0;0;0;29;1780122;0;0;0;0;0;0;19;1984876;1;14048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14048;0;0;16;151869;0;0;1;45193;0;0;2;9590;0;0;8;28880;0;0;0;0;0;0;0;0;0;0;4;59572;1;8634;3930915;34;"";+0;+0;0;0;0;2;0;0;0;103;0;0;0;0
"24062";"Thaua";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";241;1702;41;127;49948;1023;3487676;55;20540;0;0;0;0;483;2158903;11;69624;0;0;0;0;11;69624;0;0;0;0;0;0;0;0;0;0;0;0;76;299000;0;0;1;2835;4;72883;0;0;0;0;47;78689;1;2005;0;0;0;0;11;19656;2;107726;0;0;10;15206;6085691;34;"";-73629;+398237;151957;484306;0;5;40;40;0;2680;926;0;152;0
"24063";"Thaures";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";1;60;0;0;0;0;0;0;0;0;0;0;0;29;2446468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;3870479;0;0;0;0;0;0;1;16040;0;0;11;43220;1;16311;0;0;0;0;1;33569;0;0;17;3761339;0;0;6316947;34;"";+0;+0;0;0;0;1;0;0;0;0;0;0;0;0
"24065";"Waldreichs";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";2;72;0;4;9471;17;864315;2;7571;0;0;0;0;18;1247754;13;704754;0;0;3;112029;4;5427;0;0;0;0;0;0;0;0;6;587298;0;0;18;79661;0;0;0;0;1;13132;0;0;0;0;14;41226;1;5425;0;0;0;0;1;3641;0;0;0;0;1;16237;2913526;34;"";+0;+0;0;0;0;1;0;0;0;0;0;0;0;0
"24066";"Wegscheid";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";102;895;0;61;21467;526;1541078;66;46750;0;0;0;0;196;703417;9;95768;0;0;4;84798;5;10970;0;0;0;0;0;0;0;0;0;0;0;0;50;81384;0;0;2;1657;3;18998;0;0;0;0;29;21704;1;2182;0;0;0;0;12;2921;0;0;1;29550;2;4372;2489864;34;"";-62271;+386479;152919;483650;0;7;13;13;0;621;592;0;0;0
"24067";"Weinpolz";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32505";"Göpfritz an der Wild";220;1670;7;84;40293;1075;4676096;61;19917;0;0;0;0;413;3378683;9;15756;0;0;0;0;0;0;3;5570;0;0;0;0;0;0;5;6417;1;3769;51;203864;0;0;3;50465;3;36925;0;0;3;10591;26;96719;1;95;0;0;0;0;10;4914;0;0;0;0;5;4155;8334609;34;"";-73280;+402368;152012;484520;0;3;44;44;0;1980;844;0;127;0
"24068";"Wetzlas";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32520";"Pölla";54;142;11;21;14309;70;720145;9;29961;0;0;0;0;17;163598;11;12162;0;0;0;0;0;0;8;9392;0;0;0;0;0;0;2;2523;1;247;17;35471;0;0;0;0;2;15781;0;0;0;0;13;12150;2;7540;0;0;0;0;0;0;0;0;0;0;0;0;975646;34;"";-68626;+385407;152410;483613;0;2;8;8;0;596;444;0;148;0
"24069";"Wolfenstein";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32504";"Echsenbach";81;871;5;37;16987;592;2160917;30;13349;0;0;0;0;189;574925;5;2474;0;0;4;1007;0;0;0;0;0;0;0;0;0;0;0;0;1;1467;24;80522;0;0;3;26001;3;28144;0;0;1;1628;10;19667;0;0;0;0;0;0;6;4325;0;0;0;0;1;757;2849174;34;"";-85070;+398343;151038;484304;0;2;21;21;0;853;381;0;108;0
"24070";"Wurmbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";4;83;0;4;611;37;2375404;0;0;0;0;0;0;19;831906;8;39901;0;0;0;0;5;17736;0;0;0;0;0;0;0;0;3;22165;0;0;38;195027;0;0;0;0;0;0;1;11245;0;0;24;56238;1;12074;0;0;0;0;6;8832;2;58043;3;36976;1;11619;3442849;34;"";+0;+0;0;0;0;2;3;3;0;261;230;0;0;0
"24072";"Zwinzen";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32501";"Allentsteig";65;1041;6;49;28392;719;2276586;32;16652;0;0;0;0;227;728612;4;12338;0;0;0;0;4;12338;0;0;0;0;0;0;0;0;0;0;0;0;33;86282;0;0;0;0;2;20378;2;5343;1;381;23;52029;1;3244;0;0;0;0;3;2968;0;0;1;1939;0;0;3148862;34;"";-75863;+396060;151809;484155;0;2;21;21;0;627;262;0;44;0
"24101";"Aigen";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32508";"Groß - Gerungs";37;664;0;19;7897;449;768179;4;337;0;0;0;0;169;419128;3;4381;0;0;0;0;3;4381;0;0;0;0;0;0;0;0;0;0;0;0;20;41976;0;0;0;0;6;17266;0;0;2;16849;8;7132;0;0;0;0;0;0;0;0;0;0;4;729;0;0;1241898;34;"";-103201;+385542;145602;483600;0;0;5;5;0;477;477;0;0;0
"24102";"Albern";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32508";"Groß - Gerungs";55;1023;0;24;7296;670;897838;11;2489;0;0;0;0;286;686255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;32780;0;0;0;0;0;0;0;0;1;12695;4;12157;0;0;0;0;0;0;6;3721;0;0;22;4207;0;0;1626658;34;"";-103850;+386252;145530;483623;0;0;5;5;0;335;335;0;0;0
"24103";"Altmelon";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32519";"Altmelon";168;1282;0;74;28128;800;3666957;18;3717;0;0;0;0;335;4794270;3;2490;0;0;0;0;2;504;0;0;0;0;0;0;0;0;1;1986;0;0;52;163838;0;0;0;0;0;0;0;0;11;42450;27;66706;2;45260;0;0;0;0;6;3233;0;0;2;1089;4;5100;8659400;34;"";-100979;+370282;145804;482747;877;9;18;18;0;1440;1440;0;0;0
"24104";"Arbesbach";"Niederösterreich";"Zwettl";"Zwettl";"Zwettl";"Zwettl";"32502";"Arbesbach";317;1387;107;153;51005;653;1872932;151;125497;0;0;0;0;414;1916664;28;7126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;801;27;6325;81;166899;0;0;3;44160;2;20155;0;0;4;17616;33;37731;6;4784;0;0;0;0;7;3723;0;0;11;2371;15;36359;4140123;34;"";-101708;+373790;145725;482941;0;6;30;30;0;3847;569;0;939;0
